,Meta,c,a_apc,Apc_Period,Apc_Amplitude
2932,0.0,0.9949748743718593,1.12,0.13119947342326732,0.5080383109636409
2933,0.0,1.0025125628140703,1.12,0.13118164660515852,0.508178532095489
2934,0.0,1.0100502512562815,1.12,0.13112090154401423,0.50803246197101
2935,0.0,1.0175879396984924,1.12,0.13119610981942476,0.5077711469287232
2936,0.0,1.0251256281407035,1.12,0.13127378025295888,0.507188479934477
2937,0.0,1.0326633165829144,1.12,0.13137806962944154,0.5064229520010393
2938,0.0,1.0402010050251256,1.12,0.131356229869648,0.5054654103272198
2939,0.0,1.0477386934673367,1.12,0.13147900245336874,0.5042114412903904
2940,0.0,1.0552763819095476,1.12,0.13159533790491107,0.5027139509132051
2941,0.0,1.0628140703517588,1.12,0.13171753624120353,0.5009935436487123
2942,0.0,1.0703517587939697,1.12,0.13179110937872007,0.49902311154244255
2943,0.0,1.0778894472361809,1.12,0.13206866012265772,0.4966203656990298
2944,0.0,1.085427135678392,1.12,0.13209289025985882,0.4939473167730969
2945,0.0,1.092964824120603,1.12,0.13234870701755685,0.4910222451591424
2946,0.0,1.100502512562814,1.12,0.1325638758795331,0.48795812434033514
2947,0.0,1.108040201005025,1.12,0.13273264657068884,0.4845628711901258
2948,0.0,1.1155778894472361,1.12,0.13297613467740632,0.4807345992606834
2949,0.0,1.1231155778894473,1.12,0.133294427023412,0.47644397959433127
2950,0.0,1.1306532663316582,1.12,0.1333887468899384,0.4717574713931407
2951,0.0,1.1381909547738693,1.12,0.13367885129573587,0.466737769194258
2952,0.0,1.1457286432160803,1.12,0.13389486718864863,0.4610127293235686
2953,0.0,1.1532663316582914,1.12,0.1342159597410797,0.45476587220145925
2954,0.0,1.1608040201005025,1.12,0.13437141481795578,0.4481240185461278
2955,0.0,1.1683417085427135,1.12,0.13463935709939023,0.4405387779865144
2956,0.0,1.1758793969849246,1.12,0.13481224278448734,0.4322577328276126
2957,0.0,1.1834170854271355,1.12,0.13506225600567934,0.4232560657109894
2958,0.0,1.1909547738693467,1.12,0.1351696709119512,0.41300249715890636
2959,0.0,1.1984924623115578,1.12,0.13531331730282092,0.4016997487833888
2960,0.0,1.2060301507537687,1.12,0.1353699963088122,0.38907334879456407
2961,0.0,1.2135678391959799,1.12,0.13558221771530476,0.37472651900939885
2962,0.0,1.2211055276381908,1.12,0.13537263968737223,0.3586772021791882
2963,0.0,1.228643216080402,1.12,0.13510808936381213,0.34031578036766413
2964,0.0,1.236180904522613,1.12,0.13501125618259735,0.3191814247786041
2965,0.0,1.243718592964824,1.12,0.13436154315922,0.2946642785735433
2966,0.0,1.2512562814070352,1.12,0.13365255686390798,0.2655861055542128
2967,0.0,1.258793969849246,1.12,0.13275478984661016,0.23060605872527107
2968,0.0,1.2663316582914572,1.12,0.13164831000994326,0.18587846894090748
2969,0.0,1.2738693467336684,1.12,0.13005522854134677,0.12268905292426813
2970,0.0,1.2814070351758793,1.12,0.0,0.0
2971,0.0,1.2889447236180904,1.12,0.0,0.0
2972,0.0,1.2964824120603013,1.12,0.0,0.0
2973,0.0,1.3040201005025125,1.12,0.0,0.0
2974,0.0,1.3115577889447236,1.12,0.0,0.0
2975,0.0,1.3190954773869346,1.12,0.0,0.0
2976,0.0,1.3266331658291457,1.12,0.0,0.0
2977,0.0,1.3341708542713566,1.12,0.0,0.0
2978,0.0,1.3417085427135678,1.12,0.0,0.0
2979,0.0,1.349246231155779,1.12,0.0,0.0
2980,0.0,1.3567839195979898,1.12,0.0,0.0
2981,0.0,1.364321608040201,1.12,0.0,0.0
2982,0.0,1.371859296482412,1.12,0.0,0.0
2983,0.0,1.379396984924623,1.12,0.0,0.0
2984,0.0,1.3869346733668342,1.12,0.0,0.0
2985,0.0,1.394472361809045,1.12,0.0,0.0
2986,0.0,1.4020100502512562,1.12,0.0,0.0
2987,0.0,1.4095477386934672,1.12,0.0,0.0
2988,0.0,1.4170854271356783,1.12,0.0,0.0
2989,0.0,1.4246231155778895,1.12,0.0,0.0
2990,0.0,1.4321608040201004,1.12,0.0,0.0
2991,0.0,1.4396984924623115,1.12,0.0,0.0
2992,0.0,1.4472361809045227,1.12,0.0,0.0
2993,0.0,1.4547738693467336,1.12,0.0,0.0
2994,0.0,1.4623115577889447,1.12,0.0,0.0
2995,0.0,1.4698492462311556,1.12,0.0,0.0
2996,0.0,1.4773869346733668,1.12,0.0,0.0
2997,0.0,1.484924623115578,1.12,0.0,0.0
2998,0.0,1.4924623115577889,1.12,0.0,0.0
2999,0.0,1.5,1.12,0.0,0.0
3000,0.0,0.0,1.2,0.0,0.0
3001,0.0,0.007537688442211055,1.2,0.0,0.0
3002,0.0,0.01507537688442211,1.2,0.0,0.0
3003,0.0,0.022613065326633167,1.2,0.0,0.0
3004,0.0,0.03015075376884422,1.2,0.0,0.0
3005,0.0,0.03768844221105527,1.2,0.0,0.0
3006,0.0,0.04522613065326633,1.2,0.0,0.0
3007,0.0,0.052763819095477386,1.2,0.0,0.0
3008,0.0,0.06030150753768844,1.2,0.0,0.0
3009,0.0,0.0678391959798995,1.2,0.0,0.0
3010,0.0,0.07537688442211055,1.2,0.0,0.0
3011,0.0,0.0829145728643216,1.2,0.0,0.0
3012,0.0,0.09045226130653267,1.2,0.0,0.0
3013,0.0,0.09798994974874371,1.2,0.0,0.0
3014,0.0,0.10552763819095477,1.2,0.0,0.0
3015,0.0,0.11306532663316582,1.2,0.0,0.0
3016,0.0,0.12060301507537688,1.2,0.0,0.0
3017,0.0,0.12814070351758794,1.2,0.0,0.0
3018,0.0,0.135678391959799,1.2,0.0,0.0
3019,0.0,0.14321608040201003,1.2,0.0,0.0
3020,0.0,0.1507537688442211,1.2,0.0,0.0
3021,0.0,0.15829145728643215,1.2,0.0,0.0
3022,0.0,0.1658291457286432,1.2,0.0,0.0
3023,0.0,0.17336683417085427,1.2,0.0,0.0
3024,0.0,0.18090452261306533,1.2,0.0,0.0
3025,0.0,0.18844221105527637,1.2,0.0,0.0
3026,0.0,0.19597989949748743,1.2,0.0,0.0
3027,0.0,0.20351758793969849,1.2,0.0,0.0
3028,0.0,0.21105527638190955,1.2,0.0,0.0
3029,0.0,0.2185929648241206,1.2,0.0,0.0
3030,0.0,0.22613065326633164,1.2,0.0,0.0
3031,0.0,0.2336683417085427,1.2,0.0,0.0
3032,0.0,0.24120603015075376,1.2,0.0,0.0
3033,0.0,0.24874371859296482,1.2,0.0,0.0
3034,0.0,0.2562814070351759,1.2,0.0,0.0
3035,0.0,0.2638190954773869,1.2,0.0,0.0
3036,0.0,0.271356783919598,1.2,0.0,0.0
3037,0.0,0.27889447236180903,1.2,0.0,0.0
3038,0.0,0.28643216080402006,1.2,0.0,0.0
3039,0.0,0.29396984924623115,1.2,0.0,0.0
3040,0.0,0.3015075376884422,1.2,0.0,0.0
3041,0.0,0.30904522613065327,1.2,0.0,0.0
3042,0.0,0.3165829145728643,1.2,0.0,0.0
3043,0.0,0.32412060301507534,1.2,0.0,0.0
3044,0.0,0.3316582914572864,1.2,0.0,0.0
3045,0.0,0.33919597989949746,1.2,0.0,0.0
3046,0.0,0.34673366834170855,1.2,0.0,0.0
3047,0.0,0.3542713567839196,1.2,0.0,0.0
3048,0.0,0.36180904522613067,1.2,0.0,0.0
3049,0.0,0.3693467336683417,1.2,0.0,0.0
3050,0.0,0.37688442211055273,1.2,0.0,0.0
3051,0.0,0.3844221105527638,1.2,0.0,0.0
3052,0.0,0.39195979899497485,1.2,0.0,0.0
3053,0.0,0.39949748743718594,1.2,0.0,0.0
3054,0.0,0.40703517587939697,1.2,0.0,0.0
3055,0.0,0.414572864321608,1.2,0.0,0.0
3056,0.0,0.4221105527638191,1.2,0.0,0.0
3057,0.0,0.4296482412060301,1.2,0.0,0.0
3058,0.0,0.4371859296482412,1.2,0.0,0.0
3059,0.0,0.44472361809045224,1.2,0.0,0.0
3060,0.0,0.4522613065326633,1.2,0.0,0.0
3061,0.0,0.45979899497487436,1.2,0.0,0.0
3062,0.0,0.4673366834170854,1.2,0.0,0.0
3063,0.0,0.4748743718592965,1.2,0.0,0.0
3064,0.0,0.4824120603015075,1.2,0.0,0.0
3065,0.0,0.48994974874371855,1.2,0.0,0.0
3066,0.0,0.49748743718592964,1.2,0.0,0.0
3067,0.0,0.5050251256281407,1.2,0.0,0.0
3068,0.0,0.5125628140703518,1.2,0.0,0.0
3069,0.0,0.5201005025125628,1.2,0.0,0.0
3070,0.0,0.5276381909547738,1.2,0.0,0.0
3071,0.0,0.5351758793969849,1.2,0.0,0.0
3072,0.0,0.542713567839196,1.2,0.0,0.0
3073,0.0,0.550251256281407,1.2,0.0,0.0
3074,0.0,0.5577889447236181,1.2,0.0,0.0
3075,0.0,0.5653266331658291,1.2,0.0,0.0
3076,0.0,0.5728643216080401,1.2,0.0,0.0
3077,0.0,0.5804020100502513,1.2,0.0,0.0
3078,0.0,0.5879396984924623,1.2,0.0,0.0
3079,0.0,0.5954773869346733,1.2,0.0,0.0
3080,0.0,0.6030150753768844,1.2,0.0,0.0
3081,0.0,0.6105527638190954,1.2,0.0,0.0
3082,0.0,0.6180904522613065,1.2,0.0,0.0
3083,0.0,0.6256281407035176,1.2,0.0,0.0
3084,0.0,0.6331658291457286,1.2,0.0,0.0
3085,0.0,0.6407035175879396,1.2,0.0,0.0
3086,0.0,0.6482412060301507,1.2,0.0,0.0
3087,0.0,0.6557788944723618,1.2,0.0,0.0
3088,0.0,0.6633165829145728,1.2,0.0,0.0
3089,0.0,0.6708542713567839,1.2,0.0,0.0
3090,0.0,0.6783919597989949,1.2,0.0,0.0
3091,0.0,0.685929648241206,1.2,0.0,0.0
3092,0.0,0.6934673366834171,1.2,0.0,0.0
3093,0.0,0.7010050251256281,1.2,0.0,0.0
3094,0.0,0.7085427135678392,1.2,0.0,0.0
3095,0.0,0.7160804020100502,1.2,0.0,0.0
3096,0.0,0.7236180904522613,1.2,0.12977862256128692,0.09810342963502103
3097,0.0,0.7311557788944724,1.2,0.13223065438036619,0.19160962475426357
3098,0.0,0.7386934673366834,1.2,0.13417804949303846,0.2502004535922894
3099,0.0,0.7462311557788944,1.2,0.13570563848147543,0.294312020676241
3100,0.0,0.7537688442211055,1.2,0.13676292852465632,0.32923503306222757
3101,0.0,0.7613065326633166,1.2,0.1377332153802744,0.3577837984050358
3102,0.0,0.7688442211055276,1.2,0.13793549261516214,0.38201923821277983
3103,0.0,0.7763819095477387,1.2,0.13829600056751357,0.40240661832907526
3104,0.0,0.7839195979899497,1.2,0.13848598673139323,0.41984616525323865
3105,0.0,0.7914572864321607,1.2,0.13857789312349622,0.43497636259923866
3106,0.0,0.7989949748743719,1.2,0.13838807113512086,0.448104781220395
3107,0.0,0.8065326633165829,1.2,0.13826402342977628,0.45984538313316237
3108,0.0,0.8140703517587939,1.2,0.13801193134585832,0.47009185005872617
3109,0.0,0.821608040201005,1.2,0.13780711400576662,0.47906392346966153
3110,0.0,0.829145728643216,1.2,0.137553886752658,0.48734939794230914
3111,0.0,0.8366834170854272,1.2,0.13719732218433833,0.49443789349547695
3112,0.0,0.8442211055276382,1.2,0.13685604817228336,0.5010196517367533
3113,0.0,0.8517587939698492,1.2,0.13660516031186365,0.5069801182414791
3114,0.0,0.8592964824120602,1.2,0.13643809261066053,0.5122819648992004
3115,0.0,0.8668341708542713,1.2,0.13605102897591292,0.5171774741128283
3116,0.0,0.8743718592964824,1.2,0.13571692737393448,0.5213795784856028
3117,0.0,0.8819095477386935,1.2,0.13546498047802702,0.5251663207683658
3118,0.0,0.8894472361809045,1.2,0.13516815500159263,0.5289368459912128
3119,0.0,0.8969849246231155,1.2,0.13498034929111613,0.5322960047711385
3120,0.0,0.9045226130653266,1.2,0.13472396481476956,0.535199576870683
3121,0.0,0.9120603015075377,1.2,0.13453884963262652,0.5378518806054998
3122,0.0,0.9195979899497487,1.2,0.13424162983351895,0.5402409921081295
3123,0.0,0.9271356783919598,1.2,0.1341129088964248,0.5422862723287648
3124,0.0,0.9346733668341708,1.2,0.13395775725739778,0.5441374313812644
3125,0.0,0.9422110552763818,1.2,0.13379565375982683,0.5457542330470062
3126,0.0,0.949748743718593,1.2,0.13361115873563723,0.5470715679195355
3127,0.0,0.957286432160804,1.2,0.13350958619057396,0.5482524946024511
3128,0.0,0.964824120603015,1.2,0.13335908674965324,0.5491795379868937
3129,0.0,0.9723618090452261,1.2,0.13328979874836788,0.5500138788598495
3130,0.0,0.9798994974874371,1.2,0.13331405607459645,0.5505921548698649
3131,0.0,0.9874371859296482,1.2,0.13326189899921914,0.5510085531001766
3132,0.0,0.9949748743718593,1.2,0.1332301587822622,0.5512411158999848
3133,0.0,1.0025125628140703,1.2,0.1331912505837276,0.5513293135578249
3134,0.0,1.0100502512562815,1.2,0.1331850553097773,0.5512373427645598
3135,0.0,1.0175879396984924,1.2,0.133269748221168,0.5509070162189758
3136,0.0,1.0251256281407035,1.2,0.13333072545882896,0.5504154694981664
3137,0.0,1.0326633165829144,1.2,0.13335771679991826,0.5497799366111873
3138,0.0,1.0402010050251256,1.2,0.1334278505367228,0.5490046375150455
3139,0.0,1.0477386934673367,1.2,0.13348826762150878,0.5479854154572104
3140,0.0,1.0552763819095476,1.2,0.13370362998231666,0.5467529033153415
3141,0.0,1.0628140703517588,1.2,0.13382032683182432,0.5453765484150657
3142,0.0,1.0703517587939697,1.2,0.13389830718636242,0.5438188810097939
3143,0.0,1.0778894472361809,1.2,0.13416420215185054,0.5419826841468667
3144,0.0,1.085427135678392,1.2,0.13442597866360595,0.5399846038620375
3145,0.0,1.092964824120603,1.2,0.13453598614257434,0.5377696344028415
3146,0.0,1.100502512562814,1.2,0.1348109772173509,0.5352789431964404
3147,0.0,1.108040201005025,1.2,0.1350417955765213,0.5325159096453641
3148,0.0,1.1155778894472361,1.2,0.13530958148138716,0.5294592289550413
3149,0.0,1.1231155778894473,1.2,0.135576298038234,0.5261551917648918
3150,0.0,1.1306532663316582,1.2,0.13582238396003854,0.5223795493572394
3151,0.0,1.1381909547738693,1.2,0.13614109594777313,0.5184602295635736
3152,0.0,1.1457286432160803,1.2,0.13649027893300847,0.5143075296215627
3153,0.0,1.1532663316582914,1.2,0.1368683632415082,0.5096645769774522
3154,0.0,1.1608040201005025,1.2,0.13718874045303786,0.5044584366837068
3155,0.0,1.1683417085427135,1.2,0.13756681138818028,0.4988441698470853
3156,0.0,1.1758793969849246,1.2,0.1380537542763558,0.492722983787821
3157,0.0,1.1834170854271355,1.2,0.13830098767917165,0.48600776360181175
3158,0.0,1.1909547738693467,1.2,0.13854796192419205,0.4784833066665865
3159,0.0,1.1984924623115578,1.2,0.13893132901696004,0.47034948300257295
3160,0.0,1.2060301507537687,1.2,0.1391485371004184,0.4610633543706597
3161,0.0,1.2135678391959799,1.2,0.13948013403933235,0.4508659508905144
3162,0.0,1.2211055276381908,1.2,0.13971477035662794,0.4395191569136647
3163,0.0,1.228643216080402,1.2,0.1397772101014878,0.42651578142044333
3164,0.0,1.236180904522613,1.2,0.1398061846354972,0.4120879734825746
3165,0.0,1.243718592964824,1.2,0.13979136740937115,0.39548343934690855
3166,0.0,1.2512562814070352,1.2,0.13951862284454197,0.37622929526463755
3167,0.0,1.258793969849246,1.2,0.13916811755687442,0.3541817669132381
3168,0.0,1.2663316582914572,1.2,0.13839172223959473,0.32809243680191535
3169,0.0,1.2738693467336684,1.2,0.1373403981941952,0.2970017131969553
3170,0.0,1.2814070351758793,1.2,0.1360705648580236,0.2592370530104584
3171,0.0,1.2889447236180904,1.2,0.13412457449705184,0.2113571879746713
3172,0.0,1.2964824120603013,1.2,0.13180247576744542,0.1446966841168812
3173,0.0,1.3040201005025125,1.2,0.0,0.0
3174,0.0,1.3115577889447236,1.2,0.0,0.0
3175,0.0,1.3190954773869346,1.2,0.0,0.0
3176,0.0,1.3266331658291457,1.2,0.0,0.0
3177,0.0,1.3341708542713566,1.2,0.0,0.0
3178,0.0,1.3417085427135678,1.2,0.0,0.0
3179,0.0,1.349246231155779,1.2,0.0,0.0
3180,0.0,1.3567839195979898,1.2,0.0,0.0
3181,0.0,1.364321608040201,1.2,0.0,0.0
3182,0.0,1.371859296482412,1.2,0.0,0.0
3183,0.0,1.379396984924623,1.2,0.0,0.0
3184,0.0,1.3869346733668342,1.2,0.0,0.0
3185,0.0,1.394472361809045,1.2,0.0,0.0
3186,0.0,1.4020100502512562,1.2,0.0,0.0
3187,0.0,1.4095477386934672,1.2,0.0,0.0
3188,0.0,1.4170854271356783,1.2,0.0,0.0
3189,0.0,1.4246231155778895,1.2,0.0,0.0
3190,0.0,1.4321608040201004,1.2,0.0,0.0
3191,0.0,1.4396984924623115,1.2,0.0,0.0
3192,0.0,1.4472361809045227,1.2,0.0,0.0
3193,0.0,1.4547738693467336,1.2,0.0,0.0
3194,0.0,1.4623115577889447,1.2,0.0,0.0
3195,0.0,1.4698492462311556,1.2,0.0,0.0
3196,0.0,1.4773869346733668,1.2,0.0,0.0
3197,0.0,1.484924623115578,1.2,0.0,0.0
3198,0.0,1.4924623115577889,1.2,0.0,0.0
3199,0.0,1.5,1.2,0.0,0.0
3200,0.0,0.0,1.28,0.0,0.0
3201,0.0,0.007537688442211055,1.28,0.0,0.0
3202,0.0,0.01507537688442211,1.28,0.0,0.0
3203,0.0,0.022613065326633167,1.28,0.0,0.0
3204,0.0,0.03015075376884422,1.28,0.0,0.0
3205,0.0,0.03768844221105527,1.28,0.0,0.0
3206,0.0,0.04522613065326633,1.28,0.0,0.0
3207,0.0,0.052763819095477386,1.28,0.0,0.0
3208,0.0,0.06030150753768844,1.28,0.0,0.0
3209,0.0,0.0678391959798995,1.28,0.0,0.0
3210,0.0,0.07537688442211055,1.28,0.0,0.0
3211,0.0,0.0829145728643216,1.28,0.0,0.0
3212,0.0,0.09045226130653267,1.28,0.0,0.0
3213,0.0,0.09798994974874371,1.28,0.0,0.0
3214,0.0,0.10552763819095477,1.28,0.0,0.0
3215,0.0,0.11306532663316582,1.28,0.0,0.0
3216,0.0,0.12060301507537688,1.28,0.0,0.0
3217,0.0,0.12814070351758794,1.28,0.0,0.0
3218,0.0,0.135678391959799,1.28,0.0,0.0
3219,0.0,0.14321608040201003,1.28,0.0,0.0
3220,0.0,0.1507537688442211,1.28,0.0,0.0
3221,0.0,0.15829145728643215,1.28,0.0,0.0
3222,0.0,0.1658291457286432,1.28,0.0,0.0
3223,0.0,0.17336683417085427,1.28,0.0,0.0
3224,0.0,0.18090452261306533,1.28,0.0,0.0
3225,0.0,0.18844221105527637,1.28,0.0,0.0
3226,0.0,0.19597989949748743,1.28,0.0,0.0
3227,0.0,0.20351758793969849,1.28,0.0,0.0
3228,0.0,0.21105527638190955,1.28,0.0,0.0
3229,0.0,0.2185929648241206,1.28,0.0,0.0
3230,0.0,0.22613065326633164,1.28,0.0,0.0
3231,0.0,0.2336683417085427,1.28,0.0,0.0
3232,0.0,0.24120603015075376,1.28,0.0,0.0
3233,0.0,0.24874371859296482,1.28,0.0,0.0
3234,0.0,0.2562814070351759,1.28,0.0,0.0
3235,0.0,0.2638190954773869,1.28,0.0,0.0
3236,0.0,0.271356783919598,1.28,0.0,0.0
3237,0.0,0.27889447236180903,1.28,0.0,0.0
3238,0.0,0.28643216080402006,1.28,0.0,0.0
3239,0.0,0.29396984924623115,1.28,0.0,0.0
3240,0.0,0.3015075376884422,1.28,0.0,0.0
3241,0.0,0.30904522613065327,1.28,0.0,0.0
3242,0.0,0.3165829145728643,1.28,0.0,0.0
3243,0.0,0.32412060301507534,1.28,0.0,0.0
3244,0.0,0.3316582914572864,1.28,0.0,0.0
3245,0.0,0.33919597989949746,1.28,0.0,0.0
3246,0.0,0.34673366834170855,1.28,0.0,0.0
3247,0.0,0.3542713567839196,1.28,0.0,0.0
3248,0.0,0.36180904522613067,1.28,0.0,0.0
3249,0.0,0.3693467336683417,1.28,0.0,0.0
3250,0.0,0.37688442211055273,1.28,0.0,0.0
3251,0.0,0.3844221105527638,1.28,0.0,0.0
3252,0.0,0.39195979899497485,1.28,0.0,0.0
3253,0.0,0.39949748743718594,1.28,0.0,0.0
3254,0.0,0.40703517587939697,1.28,0.0,0.0
3255,0.0,0.414572864321608,1.28,0.0,0.0
3256,0.0,0.4221105527638191,1.28,0.0,0.0
3257,0.0,0.4296482412060301,1.28,0.0,0.0
3258,0.0,0.4371859296482412,1.28,0.0,0.0
3259,0.0,0.44472361809045224,1.28,0.0,0.0
3260,0.0,0.4522613065326633,1.28,0.0,0.0
3261,0.0,0.45979899497487436,1.28,0.0,0.0
3262,0.0,0.4673366834170854,1.28,0.0,0.0
3263,0.0,0.4748743718592965,1.28,0.0,0.0
3264,0.0,0.4824120603015075,1.28,0.0,0.0
3265,0.0,0.48994974874371855,1.28,0.0,0.0
3266,0.0,0.49748743718592964,1.28,0.0,0.0
3267,0.0,0.5050251256281407,1.28,0.0,0.0
3268,0.0,0.5125628140703518,1.28,0.0,0.0
3269,0.0,0.5201005025125628,1.28,0.0,0.0
3270,0.0,0.5276381909547738,1.28,0.0,0.0
3271,0.0,0.5351758793969849,1.28,0.0,0.0
3272,0.0,0.542713567839196,1.28,0.0,0.0
3273,0.0,0.550251256281407,1.28,0.0,0.0
3274,0.0,0.5577889447236181,1.28,0.0,0.0
3275,0.0,0.5653266331658291,1.28,0.0,0.0
3276,0.0,0.5728643216080401,1.28,0.0,0.0
3277,0.0,0.5804020100502513,1.28,0.0,0.0
3278,0.0,0.5879396984924623,1.28,0.0,0.0
3279,0.0,0.5954773869346733,1.28,0.0,0.0
3280,0.0,0.6030150753768844,1.28,0.0,0.0
3281,0.0,0.6105527638190954,1.28,0.0,0.0
3282,0.0,0.6180904522613065,1.28,0.0,0.0
3283,0.0,0.6256281407035176,1.28,0.0,0.0
3284,0.0,0.6331658291457286,1.28,0.0,0.0
3285,0.0,0.6407035175879396,1.28,0.0,0.0
3286,0.0,0.6482412060301507,1.28,0.0,0.0
3287,0.0,0.6557788944723618,1.28,0.0,0.0
3288,0.0,0.6633165829145728,1.28,0.0,0.0
3289,0.0,0.6708542713567839,1.28,0.0,0.0
3290,0.0,0.6783919597989949,1.28,0.0,0.0
3291,0.0,0.685929648241206,1.28,0.0,0.0
3292,0.0,0.6934673366834171,1.28,0.0,0.0
3293,0.0,0.7010050251256281,1.28,0.0,0.0
3294,0.0,0.7085427135678392,1.28,0.13314134004583433,0.17129185550304576
3295,0.0,0.7160804020100502,1.28,0.13637777726865075,0.24932188273012926
3296,0.0,0.7236180904522613,1.28,0.13893091406726432,0.3042215909185062
3297,0.0,0.7311557788944724,1.28,0.1406747976309104,0.3464020819769263
3298,0.0,0.7386934673366834,1.28,0.1419596287086735,0.37988329847196795
3299,0.0,0.7462311557788944,1.28,0.14271749088227592,0.40741733108765454
3300,0.0,0.7537688442211055,1.28,0.14325401020191308,0.43023682069425273
3301,0.0,0.7613065326633166,1.28,0.14322760599037343,0.44917151601091543
3302,0.0,0.7688442211055276,1.28,0.14322459021965095,0.4654067580971982
3303,0.0,0.7763819095477387,1.28,0.14309117363906587,0.479236254841238
3304,0.0,0.7839195979899497,1.28,0.1429272434978861,0.4914271053203938
3305,0.0,0.7914572864321607,1.28,0.14261574660171883,0.5018193408320871
3306,0.0,0.7989949748743719,1.28,0.14223116993542861,0.5112195568845967
3307,0.0,0.8065326633165829,1.28,0.1418139799731617,0.5193857429870488
3308,0.0,0.8140703517587939,1.28,0.1413991180561256,0.526630368357013
3309,0.0,0.821608040201005,1.28,0.14100469641557112,0.533448627151428
3310,0.0,0.829145728643216,1.28,0.14051989379995256,0.5393068647546746
3311,0.0,0.8366834170854272,1.28,0.14012236450848814,0.5446741995762672
3312,0.0,0.8442211055276382,1.28,0.13975773538024883,0.5492955368553523
3313,0.0,0.8517587939698492,1.28,0.1393334980627765,0.5537730019425525
3314,0.0,0.8592964824120602,1.28,0.13896546646163266,0.5577733339591463
3315,0.0,0.8668341708542713,1.28,0.1387179285514133,0.5614444198212075
3316,0.0,0.8743718592964824,1.28,0.13823834572895644,0.5647512081531811
3317,0.0,0.8819095477386935,1.28,0.1378803102512407,0.5677158074893892
3318,0.0,0.8894472361809045,1.28,0.13762352138363498,0.5704577498282499
3319,0.0,0.8969849246231155,1.28,0.13730809039570646,0.5729188150471306
3320,0.0,0.9045226130653266,1.28,0.13704692596523715,0.5750900409258448
3321,0.0,0.9120603015075377,1.28,0.13678078036534602,0.5769962205535475
3322,0.0,0.9195979899497487,1.28,0.13656455023581549,0.5787923795580312
3323,0.0,0.9271356783919598,1.28,0.1363661095489186,0.580376582695006
3324,0.0,0.9346733668341708,1.28,0.1360886335812359,0.581787352486274
3325,0.0,0.9422110552763818,1.28,0.13600789736172336,0.5829874894890834
3326,0.0,0.949748743718593,1.28,0.13589760953045982,0.5840467566055403
3327,0.0,0.957286432160804,1.28,0.13571583000027743,0.5849043664627791
3328,0.0,0.964824120603015,1.28,0.1355043474531885,0.585590819144134
3329,0.0,0.9723618090452261,1.28,0.13548121315955575,0.5861179400379097
3330,0.0,0.9798994974874371,1.28,0.13547583450961342,0.586685102950004
3331,0.0,0.9874371859296482,1.28,0.13541550463444185,0.586968070768477
3332,0.0,0.9949748743718593,1.28,0.1353323117649019,0.5871617337803215
3333,0.0,1.0025125628140703,1.28,0.13528748346815878,0.5871572630730914
3334,0.0,1.0100502512562815,1.28,0.13537032867908572,0.5870436541228796
3335,0.0,1.0175879396984924,1.28,0.13547897697426903,0.5867365946064287
3336,0.0,1.0251256281407035,1.28,0.13549860676010472,0.5863246923643659
3337,0.0,1.0326633165829144,1.28,0.13553385749283064,0.5857392366299862
3338,0.0,1.0402010050251256,1.28,0.13567768066433716,0.5850094817625685
3339,0.0,1.0477386934673367,1.28,0.13569656469707025,0.584197926427025
3340,0.0,1.0552763819095476,1.28,0.1359908979704647,0.5831975504143019
3341,0.0,1.0628140703517588,1.28,0.1359898466761189,0.5821012307106794
3342,0.0,1.0703517587939697,1.28,0.1362188607957382,0.5807810133765852
3343,0.0,1.0778894472361809,1.28,0.13638033238850156,0.5793156449940464
3344,0.0,1.085427135678392,1.28,0.13671551193097864,0.5776954607453856
3345,0.0,1.092964824120603,1.28,0.13684133718716085,0.5758999343325637
3346,0.0,1.100502512562814,1.28,0.1371277758503664,0.5739495791895067
3347,0.0,1.108040201005025,1.28,0.13746418718518338,0.571762862893063
3348,0.0,1.1155778894472361,1.28,0.13774472926386228,0.5693568693905451
3349,0.0,1.1231155778894473,1.28,0.138024886312067,0.5668210686904327
3350,0.0,1.1306532663316582,1.28,0.13841184693555775,0.5639845250520021
3351,0.0,1.1381909547738693,1.28,0.13873150800024536,0.5608599012451594
3352,0.0,1.1457286432160803,1.28,0.1391816866252431,0.5575554825570224
3353,0.0,1.1532663316582914,1.28,0.13956563857126314,0.5538295170026388
3354,0.0,1.1608040201005025,1.28,0.13994373235267688,0.5498124219429643
3355,0.0,1.1683417085427135,1.28,0.14039842954043702,0.5453702145945014
3356,0.0,1.1758793969849246,1.28,0.14079298470778778,0.5406426029890423
3357,0.0,1.1834170854271355,1.28,0.14124077709417904,0.5356610746340454
3358,0.0,1.1909547738693467,1.28,0.14165888707265895,0.530031451505099
3359,0.0,1.1984924623115578,1.28,0.1422083966574954,0.5238043483903865
3360,0.0,1.2060301507537687,1.28,0.14263235594847234,0.5169381504783461
3361,0.0,1.2135678391959799,1.28,0.14303555076572017,0.5094848280155044
3362,0.0,1.2211055276381908,1.28,0.14353270686063624,0.5011603884045335
3363,0.0,1.228643216080402,1.28,0.1439949219910961,0.4919553981965089
3364,0.0,1.236180904522613,1.28,0.14435601150966537,0.48150215573854005
3365,0.0,1.243718592964824,1.28,0.14465850798938895,0.46964256982903174
3366,0.0,1.2512562814070352,1.28,0.14490611827882183,0.45620909494088835
