,Meta,c,a,N_ss,SS_pos,Apc_Period,Apc_Amplitude
105,0.0,0.0,51.284578618990885,0.0,0.0,0.0,0.0
106,0.0,0.0,51.773003177266986,0.0,0.0,0.0,0.0
107,0.0,0.0,52.26142773554309,0.0,0.0,0.0,0.0
108,0.0,0.0,52.749852293819195,0.0,0.0,0.0,0.0
109,0.0,0.0,53.2382768520953,0.0,0.0,0.0,0.0
110,0.0,0.0,53.726701410371405,0.0,0.0,0.0,0.0
111,0.0,0.0,54.215125968647506,0.0,0.0,0.0,0.0
112,0.0,0.0,54.70355052692361,0.0,0.0,0.0,0.0
113,0.0,0.0,55.191975085199715,0.0,0.0,0.0,0.0
114,0.0,0.0,55.680399643475816,0.0,0.0,0.0,0.0
115,0.0,0.0,56.16882420175192,0.0,0.0,0.0,0.0
116,0.0,0.0,56.657248760028025,0.0,0.0,0.0,0.0
117,0.0,0.0,57.14567331830413,0.0,0.0,0.0,0.0
118,0.0,0.0,57.63409787658023,0.0,0.0,0.0,0.0
119,0.0,0.0,58.122522434856336,0.0,0.0,0.0,0.0
120,0.0,0.0,58.61094699313244,0.0,0.0,0.0,0.0
121,0.0,0.0,59.09937155140854,0.0,0.0,0.0,0.0
122,0.0,0.0,59.587796109684646,0.0,0.0,0.0,0.0
123,0.0,0.0,60.07622066796075,0.0,0.0,0.0,0.0
124,0.0,0.0,60.564645226236856,0.0,0.0,0.0,0.0
125,0.0,0.0,61.05306978451296,0.0,0.0,0.0,0.0
126,0.0,0.0,61.54149434278906,0.0,0.0,0.0,0.0
127,0.0,0.0,62.029918901065166,0.0,0.0,0.0,0.0
128,0.0,0.0,62.51834345934127,0.0,0.0,0.0,0.0
129,0.0,0.0,63.00676801761737,0.0,0.0,0.0,0.0
130,0.0,0.0,63.495192575893476,0.0,0.0,0.0,0.0
131,0.0,0.0,63.98361713416958,0.0,0.0,0.0,0.0
132,0.0,0.0,64.47204169244569,0.0,0.0,0.0,0.0
133,0.0,0.0,64.96046625072178,0.0,0.0,0.0,0.0
134,0.0,0.0,65.44889080899789,0.0,0.0,0.0,0.0
135,0.0,0.0,65.937315367274,0.0,0.0,0.0,0.0
136,0.0,0.0,66.42573992555009,0.0,0.0,0.0,0.0
137,0.0,0.0,66.9141644838262,0.0,0.0,0.0,0.0
138,0.0,0.0,67.4025890421023,0.0,0.0,0.0,0.0
139,0.0,0.0,67.8910136003784,0.0,0.0,0.0,0.0
140,0.0,0.0,68.37943815865451,0.0,0.0,0.0,0.0
141,0.0,0.0,68.86786271693062,0.0,0.0,0.0,0.0
142,0.0,0.0,69.35628727520672,0.0,0.0,0.0,0.0
143,0.0,0.0,69.84471183348282,0.0,0.0,0.0,0.0
144,0.0,0.0,70.33313639175893,0.0,0.0,0.0,0.0
145,0.0,0.0,70.82156095003504,0.0,0.0,0.0,0.0
146,0.0,0.0,71.30998550831113,0.0,0.0,0.0,0.0
147,0.0,0.0,71.79841006658724,0.0,0.0,0.0,0.0
148,0.0,0.0,72.28683462486335,0.0,0.0,0.0,0.0
149,0.0,0.0,72.77525918313944,0.0,0.0,0.0,0.0
150,0.0,0.008053691275167784,0.0,1.0,0.0,0.0,0.0
151,0.0,0.008053691275167784,0.48842455827610365,1.0,0.0,0.0,0.0
152,0.0,0.008053691275167784,0.9768491165522073,1.0,0.0,0.0,0.0
153,0.0,0.008053691275167784,1.4652736748283108,1.0,Bottom,0.0,0.0
154,0.0,0.008053691275167784,1.9536982331044146,1.0,Bottom,0.0,0.0
155,0.0,0.008053691275167784,2.4421227913805184,1.0,Bottom,0.0,0.0
156,0.0,0.008053691275167784,2.9305473496566217,1.0,Bottom,0.0,0.0
157,0.0,0.008053691275167784,3.4189719079327254,1.0,Bottom,0.0,0.0
158,0.0,0.008053691275167784,3.907396466208829,1.0,Bottom,0.0,0.0
159,0.0,0.008053691275167784,4.395821024484933,1.0,Bottom,0.0,0.0
160,0.0,0.008053691275167784,4.884245582761037,1.0,Bottom,0.0,0.0
161,0.0,0.008053691275167784,5.3726701410371405,1.0,Bottom,0.0,0.0
162,0.0,0.008053691275167784,5.861094699313243,1.0,Bottom,0.0,0.0
163,0.0,0.008053691275167784,6.349519257589347,1.0,Bottom,0.0,0.0
164,0.0,0.008053691275167784,6.837943815865451,1.0,Bottom,0.0,0.0
165,0.0,0.008053691275167784,7.326368374141555,1.0,Bottom,0.0,0.0
166,0.0,0.008053691275167784,7.814792932417658,1.0,Bottom,0.0,0.0
167,0.0,0.008053691275167784,8.303217490693761,1.0,Bottom,0.0,0.0
168,0.0,0.008053691275167784,8.791642048969866,1.0,Bottom,0.0,0.0
169,0.0,0.008053691275167784,9.280066607245969,1.0,Bottom,0.0,0.0
170,0.0,0.008053691275167784,9.768491165522073,1.0,Bottom,0.0,0.0
171,0.0,0.008053691275167784,10.256915723798176,1.0,Bottom,0.0,0.0
172,0.0,0.008053691275167784,10.745340282074281,1.0,Bottom,0.0,0.0
173,0.0,0.008053691275167784,11.233764840350384,1.0,Bottom,0.0,0.0
174,0.0,0.008053691275167784,11.722189398626487,1.0,Bottom,0.0,0.0
175,0.0,0.008053691275167784,12.210613956902591,1.0,Bottom,0.0,0.0
176,0.0,0.008053691275167784,12.699038515178694,1.0,Bottom,0.0,0.0
177,0.0,0.008053691275167784,13.187463073454799,1.0,Bottom,0.0,0.0
178,0.0,0.008053691275167784,13.675887631730902,1.0,Bottom,0.0,0.0
179,0.0,0.008053691275167784,14.164312190007006,1.0,Bottom,0.0,0.0
180,0.0,0.008053691275167784,14.65273674828311,1.0,Bottom,0.0,0.0
181,0.0,0.008053691275167784,15.141161306559214,1.0,Bottom,0.0,0.0
182,0.0,0.008053691275167784,15.629585864835317,1.0,Bottom,0.0,0.0
183,0.0,0.008053691275167784,16.11801042311142,1.0,Bottom,0.0,0.0
184,0.0,0.008053691275167784,16.606434981387522,1.0,Bottom,0.0,0.0
185,0.0,0.008053691275167784,17.094859539663627,1.0,Bottom,0.0,0.0
186,0.0,0.008053691275167784,17.583284097939732,1.0,Bottom,0.0,0.0
187,0.0,0.008053691275167784,18.071708656215836,1.0,Bottom,0.0,0.0
188,0.0,0.008053691275167784,18.560133214491938,1.0,Bottom,0.0,0.0
189,0.0,0.008053691275167784,19.048557772768042,1.0,Bottom,0.0,0.0
190,0.0,0.008053691275167784,19.536982331044147,1.0,Bottom,0.0,0.0
191,0.0,0.008053691275167784,20.025406889320248,1.0,Bottom,0.0,0.0
192,0.0,0.008053691275167784,20.513831447596353,1.0,Bottom,0.0,0.0
193,0.0,0.008053691275167784,21.002256005872457,1.0,Bottom,0.0,0.0
194,0.0,0.008053691275167784,21.490680564148562,1.0,Bottom,0.0,0.0
195,0.0,0.008053691275167784,21.979105122424663,1.0,Bottom,0.0,0.0
196,0.0,0.008053691275167784,22.467529680700768,1.0,Bottom,0.0,0.0
197,0.0,0.008053691275167784,22.955954238976872,1.0,Bottom,0.0,0.0
198,0.0,0.008053691275167784,23.444378797252973,1.0,Bottom,0.0,0.0
199,0.0,0.008053691275167784,23.932803355529078,1.0,Bottom,0.0,0.0
200,0.0,0.008053691275167784,24.421227913805183,1.0,Bottom,0.0,0.0
201,0.0,0.008053691275167784,24.909652472081287,1.0,Bottom,0.0,0.0
202,0.0,0.008053691275167784,25.39807703035739,1.0,Bottom,0.0,0.0
203,0.0,0.008053691275167784,25.886501588633493,1.0,Bottom,0.0,0.0
204,0.0,0.008053691275167784,26.374926146909598,1.0,Bottom,0.0,0.0
205,0.0,0.008053691275167784,26.863350705185702,1.0,Bottom,0.0,0.0
206,0.0,0.008053691275167784,27.351775263461803,1.0,Bottom,0.0,0.0
207,0.0,0.008053691275167784,27.840199821737908,1.0,Bottom,0.0,0.0
208,0.0,0.008053691275167784,28.328624380014013,1.0,Bottom,0.0,0.0
209,0.0,0.008053691275167784,28.817048938290114,1.0,Bottom,0.0,0.0
210,0.0,0.008053691275167784,29.30547349656622,1.0,Bottom,0.0,0.0
211,0.0,0.008053691275167784,29.793898054842323,1.0,Bottom,0.0,0.0
212,0.0,0.008053691275167784,30.282322613118428,1.0,Bottom,0.0,0.0
213,0.0,0.008053691275167784,30.77074717139453,1.0,Bottom,0.0,0.0
214,0.0,0.008053691275167784,31.259171729670634,1.0,Bottom,0.0,0.0
215,0.0,0.008053691275167784,31.747596287946738,1.0,Bottom,0.0,0.0
216,0.0,0.008053691275167784,32.23602084622284,1.0,Bottom,0.0,0.0
217,0.0,0.008053691275167784,32.724445404498944,1.0,Bottom,0.0,0.0
218,0.0,0.008053691275167784,33.212869962775045,1.0,Bottom,0.0,0.0
219,0.0,0.008053691275167784,33.70129452105115,1.0,Bottom,0.0,0.0
220,0.0,0.008053691275167784,34.189719079327254,1.0,Bottom,0.0,0.0
221,0.0,0.008053691275167784,34.67814363760336,1.0,Bottom,0.0,0.0
222,0.0,0.008053691275167784,35.166568195879464,1.0,Bottom,0.0,0.0
223,0.0,0.008053691275167784,35.654992754155565,1.0,Bottom,0.0,0.0
224,0.0,0.008053691275167784,36.14341731243167,1.0,Bottom,0.0,0.0
225,0.0,0.008053691275167784,36.631841870707774,1.0,Bottom,0.0,0.0
226,0.0,0.008053691275167784,37.120266428983875,1.0,Bottom,0.0,0.0
227,0.0,0.008053691275167784,37.60869098725998,1.0,Bottom,0.0,0.0
228,0.0,0.008053691275167784,38.097115545536084,1.0,Bottom,0.0,0.0
229,0.0,0.008053691275167784,38.585540103812185,1.0,Bottom,0.0,0.0
230,0.0,0.008053691275167784,39.073964662088294,1.0,Bottom,0.0,0.0
231,0.0,0.008053691275167784,39.562389220364395,1.0,Bottom,0.0,0.0
232,0.0,0.008053691275167784,40.050813778640496,1.0,Bottom,0.0,0.0
233,0.0,0.008053691275167784,40.539238336916604,1.0,Bottom,0.0,0.0
234,0.0,0.008053691275167784,41.027662895192705,1.0,Bottom,0.0,0.0
235,0.0,0.008053691275167784,41.51608745346881,1.0,Bottom,0.0,0.0
236,0.0,0.008053691275167784,42.004512011744914,1.0,Bottom,0.0,0.0
237,0.0,0.008053691275167784,42.492936570021016,1.0,Bottom,0.0,0.0
238,0.0,0.008053691275167784,42.981361128297124,1.0,Bottom,0.0,0.0
239,0.0,0.008053691275167784,43.469785686573225,1.0,Bottom,0.0,0.0
240,0.0,0.008053691275167784,43.958210244849326,1.0,Bottom,0.0,0.0
241,0.0,0.008053691275167784,44.446634803125434,1.0,Bottom,0.0,0.0
242,0.0,0.008053691275167784,44.935059361401535,1.0,Bottom,0.0,0.0
243,0.0,0.008053691275167784,45.423483919677636,1.0,Bottom,0.0,0.0
244,0.0,0.008053691275167784,45.911908477953745,1.0,Bottom,0.0,0.0
245,0.0,0.008053691275167784,46.400333036229846,1.0,Bottom,0.0,0.0
246,0.0,0.008053691275167784,46.88875759450595,1.0,Bottom,0.0,0.0
247,0.0,0.008053691275167784,47.377182152782055,1.0,Bottom,0.0,0.0
248,0.0,0.008053691275167784,47.865606711058156,1.0,Bottom,0.0,0.0
249,0.0,0.008053691275167784,48.354031269334264,1.0,Bottom,0.0,0.0
250,0.0,0.008053691275167784,48.842455827610365,1.0,Bottom,0.0,0.0
251,0.0,0.008053691275167784,49.330880385886466,1.0,Bottom,0.0,0.0
252,0.0,0.008053691275167784,49.819304944162575,1.0,Bottom,0.0,0.0
253,0.0,0.008053691275167784,50.307729502438676,1.0,Bottom,0.0,0.0
254,0.0,0.008053691275167784,50.79615406071478,1.0,Bottom,0.0,0.0
255,0.0,0.008053691275167784,51.284578618990885,1.0,Bottom,0.0,0.0
256,0.0,0.008053691275167784,51.773003177266986,1.0,Bottom,0.0,0.0
257,0.0,0.008053691275167784,52.26142773554309,1.0,Bottom,0.0,0.0
258,0.0,0.008053691275167784,52.749852293819195,1.0,Bottom,0.0,0.0
259,0.0,0.008053691275167784,53.2382768520953,1.0,Bottom,0.0,0.0
260,0.0,0.008053691275167784,53.726701410371405,1.0,Bottom,0.0,0.0
261,0.0,0.008053691275167784,54.215125968647506,1.0,Bottom,0.0,0.0
262,0.0,0.008053691275167784,54.70355052692361,1.0,Bottom,0.0,0.0
263,0.0,0.008053691275167784,55.191975085199715,1.0,Bottom,0.0,0.0
264,0.0,0.008053691275167784,55.680399643475816,1.0,Bottom,0.0,0.0
265,0.0,0.008053691275167784,56.16882420175192,1.0,Bottom,0.0,0.0
266,0.0,0.008053691275167784,56.657248760028025,1.0,Bottom,0.0,0.0
267,0.0,0.008053691275167784,57.14567331830413,1.0,Bottom,0.0,0.0
268,0.0,0.008053691275167784,57.63409787658023,1.0,Bottom,0.0,0.0
269,0.0,0.008053691275167784,58.122522434856336,1.0,Bottom,0.0,0.0
270,0.0,0.008053691275167784,58.61094699313244,1.0,Bottom,0.0,0.0
271,0.0,0.008053691275167784,59.09937155140854,1.0,Bottom,0.0,0.0
272,0.0,0.008053691275167784,59.587796109684646,1.0,Bottom,0.0,0.0
273,0.0,0.008053691275167784,60.07622066796075,1.0,Bottom,0.0,0.0
274,0.0,0.008053691275167784,60.564645226236856,1.0,Bottom,0.0,0.0
275,0.0,0.008053691275167784,61.05306978451296,1.0,Bottom,0.0,0.0
276,0.0,0.008053691275167784,61.54149434278906,1.0,Bottom,0.0,0.0
277,0.0,0.008053691275167784,62.029918901065166,1.0,Bottom,0.0,0.0
278,0.0,0.008053691275167784,62.51834345934127,1.0,Bottom,0.0,0.0
279,0.0,0.008053691275167784,63.00676801761737,1.0,Bottom,0.0,0.0
280,0.0,0.008053691275167784,63.495192575893476,1.0,Bottom,0.0,0.0
281,0.0,0.008053691275167784,63.98361713416958,1.0,Bottom,0.0,0.0
282,0.0,0.008053691275167784,64.47204169244569,1.0,Bottom,0.0,0.0
283,0.0,0.008053691275167784,64.96046625072178,1.0,Bottom,0.0,0.0
284,0.0,0.008053691275167784,65.44889080899789,1.0,Bottom,0.0,0.0
285,0.0,0.008053691275167784,65.937315367274,1.0,Bottom,0.0,0.0
286,0.0,0.008053691275167784,66.42573992555009,1.0,Bottom,0.0,0.0
287,0.0,0.008053691275167784,66.9141644838262,1.0,Bottom,0.0,0.0
288,0.0,0.008053691275167784,67.4025890421023,1.0,Bottom,0.0,0.0
289,0.0,0.008053691275167784,67.8910136003784,1.0,Bottom,0.0,0.0
290,0.0,0.008053691275167784,68.37943815865451,1.0,Bottom,0.0,0.0
291,0.0,0.008053691275167784,68.86786271693062,1.0,Bottom,0.0,0.0
292,0.0,0.008053691275167784,69.35628727520672,1.0,Bottom,0.0,0.0
293,0.0,0.008053691275167784,69.84471183348282,1.0,Bottom,0.0,0.0
294,0.0,0.008053691275167784,70.33313639175893,1.0,Bottom,0.0,0.0
295,0.0,0.008053691275167784,70.82156095003504,1.0,Bottom,0.0,0.0
296,0.0,0.008053691275167784,71.30998550831113,1.0,Bottom,0.0,0.0
297,0.0,0.008053691275167784,71.79841006658724,1.0,Bottom,0.0,0.0
298,0.0,0.008053691275167784,72.28683462486335,3.0,0.0,0.0,0.0
299,0.0,0.008053691275167784,72.77525918313944,3.0,0.0,0.0,0.0
300,0.0,0.01610738255033557,0.0,1.0,0.0,0.0,0.0
301,0.0,0.01610738255033557,0.48842455827610365,1.0,0.0,0.0,0.0
302,0.0,0.01610738255033557,0.9768491165522073,1.0,0.0,0.0,0.0
303,0.0,0.01610738255033557,1.4652736748283108,1.0,Bottom,0.0,0.0
304,0.0,0.01610738255033557,1.9536982331044146,1.0,Bottom,0.0,0.0
305,0.0,0.01610738255033557,2.4421227913805184,1.0,Bottom,0.0,0.0
306,0.0,0.01610738255033557,2.9305473496566217,1.0,Bottom,0.0,0.0
307,0.0,0.01610738255033557,3.4189719079327254,1.0,Bottom,0.0,0.0
308,0.0,0.01610738255033557,3.907396466208829,1.0,Bottom,0.0,0.0
309,0.0,0.01610738255033557,4.395821024484933,1.0,Bottom,0.0,0.0
310,0.0,0.01610738255033557,4.884245582761037,1.0,Bottom,0.0,0.0
311,0.0,0.01610738255033557,5.3726701410371405,1.0,Bottom,0.0,0.0
312,0.0,0.01610738255033557,5.861094699313243,1.0,Bottom,0.0,0.0
313,0.0,0.01610738255033557,6.349519257589347,1.0,Bottom,0.0,0.0
314,0.0,0.01610738255033557,6.837943815865451,1.0,Bottom,0.0,0.0
315,0.0,0.01610738255033557,7.326368374141555,1.0,Bottom,0.0,0.0
316,0.0,0.01610738255033557,7.814792932417658,1.0,Bottom,0.0,0.0
317,0.0,0.01610738255033557,8.303217490693761,1.0,Bottom,0.0,0.0
318,0.0,0.01610738255033557,8.791642048969866,1.0,Bottom,0.0,0.0
319,0.0,0.01610738255033557,9.280066607245969,1.0,Bottom,0.0,0.0
320,0.0,0.01610738255033557,9.768491165522073,1.0,Bottom,0.0,0.0
321,0.0,0.01610738255033557,10.256915723798176,1.0,Bottom,0.0,0.0
322,0.0,0.01610738255033557,10.745340282074281,1.0,Bottom,0.0,0.0
323,0.0,0.01610738255033557,11.233764840350384,1.0,Bottom,0.0,0.0
324,0.0,0.01610738255033557,11.722189398626487,1.0,Bottom,0.0,0.0
325,0.0,0.01610738255033557,12.210613956902591,1.0,Bottom,0.0,0.0
326,0.0,0.01610738255033557,12.699038515178694,1.0,Bottom,0.0,0.0
327,0.0,0.01610738255033557,13.187463073454799,1.0,Bottom,0.0,0.0
328,0.0,0.01610738255033557,13.675887631730902,1.0,Bottom,0.0,0.0
329,0.0,0.01610738255033557,14.164312190007006,1.0,Bottom,0.0,0.0
330,0.0,0.01610738255033557,14.65273674828311,1.0,Bottom,0.0,0.0
331,0.0,0.01610738255033557,15.141161306559214,1.0,Bottom,0.0,0.0
332,0.0,0.01610738255033557,15.629585864835317,1.0,Bottom,0.0,0.0
333,0.0,0.01610738255033557,16.11801042311142,1.0,Bottom,0.0,0.0
334,0.0,0.01610738255033557,16.606434981387522,1.0,Bottom,0.0,0.0
335,0.0,0.01610738255033557,17.094859539663627,1.0,Bottom,0.0,0.0
336,0.0,0.01610738255033557,17.583284097939732,1.0,Bottom,0.0,0.0
337,0.0,0.01610738255033557,18.071708656215836,1.0,Bottom,0.0,0.0
338,0.0,0.01610738255033557,18.560133214491938,1.0,Bottom,0.0,0.0
339,0.0,0.01610738255033557,19.048557772768042,1.0,Bottom,0.0,0.0
340,0.0,0.01610738255033557,19.536982331044147,1.0,Bottom,0.0,0.0
341,0.0,0.01610738255033557,20.025406889320248,1.0,Bottom,0.0,0.0
342,0.0,0.01610738255033557,20.513831447596353,1.0,Bottom,0.0,0.0
343,0.0,0.01610738255033557,21.002256005872457,1.0,Bottom,0.0,0.0
344,0.0,0.01610738255033557,21.490680564148562,1.0,Bottom,0.0,0.0
345,0.0,0.01610738255033557,21.979105122424663,1.0,Bottom,0.0,0.0
346,0.0,0.01610738255033557,22.467529680700768,1.0,Bottom,0.0,0.0
347,0.0,0.01610738255033557,22.955954238976872,1.0,Bottom,0.0,0.0
348,0.0,0.01610738255033557,23.444378797252973,1.0,Bottom,0.0,0.0
349,0.0,0.01610738255033557,23.932803355529078,1.0,Bottom,0.0,0.0
350,0.0,0.01610738255033557,24.421227913805183,1.0,Bottom,0.0,0.0
351,0.0,0.01610738255033557,24.909652472081287,1.0,Bottom,0.0,0.0
352,0.0,0.01610738255033557,25.39807703035739,1.0,Bottom,0.0,0.0
353,0.0,0.01610738255033557,25.886501588633493,1.0,Bottom,0.0,0.0
354,0.0,0.01610738255033557,26.374926146909598,1.0,Bottom,0.0,0.0
355,0.0,0.01610738255033557,26.863350705185702,1.0,Bottom,0.0,0.0
356,0.0,0.01610738255033557,27.351775263461803,1.0,Bottom,0.0,0.0
357,0.0,0.01610738255033557,27.840199821737908,1.0,Bottom,0.0,0.0
358,0.0,0.01610738255033557,28.328624380014013,1.0,Bottom,0.0,0.0
359,0.0,0.01610738255033557,28.817048938290114,1.0,Bottom,0.0,0.0
360,0.0,0.01610738255033557,29.30547349656622,1.0,Bottom,0.0,0.0
361,0.0,0.01610738255033557,29.793898054842323,1.0,Bottom,0.0,0.0
362,0.0,0.01610738255033557,30.282322613118428,1.0,Bottom,0.0,0.0
363,0.0,0.01610738255033557,30.77074717139453,1.0,Bottom,0.0,0.0
364,0.0,0.01610738255033557,31.259171729670634,1.0,Bottom,0.0,0.0
365,0.0,0.01610738255033557,31.747596287946738,1.0,Bottom,0.0,0.0
366,0.0,0.01610738255033557,32.23602084622284,1.0,Bottom,0.0,0.0
367,0.0,0.01610738255033557,32.724445404498944,1.0,Bottom,0.0,0.0
368,0.0,0.01610738255033557,33.212869962775045,1.0,Bottom,0.0,0.0
369,0.0,0.01610738255033557,33.70129452105115,1.0,Bottom,0.0,0.0
