,Meta,t_g2,delta_t_g2,Delay_M
96,0.0,3607.974358974359,205.12820512820514,1290.0
97,0.0,3607.974358974359,217.94871794871796,1290.0
98,0.0,3607.974358974359,230.76923076923077,1290.0
99,0.0,3607.974358974359,243.5897435897436,1290.0
100,0.0,3607.974358974359,256.4102564102564,1290.0
101,0.0,3607.974358974359,269.2307692307692,1290.0
102,0.0,3607.974358974359,282.05128205128204,1290.0
103,0.0,3607.974358974359,294.87179487179486,1290.0
104,0.0,3607.974358974359,307.69230769230774,1290.0
105,0.0,3607.974358974359,320.51282051282055,1290.0
106,0.0,3607.974358974359,333.33333333333337,1290.0
107,0.0,3607.974358974359,346.1538461538462,1290.0
108,0.0,3607.974358974359,358.974358974359,1290.0
109,0.0,3607.974358974359,371.7948717948718,1290.0
110,0.0,3607.974358974359,384.61538461538464,1290.0
111,0.0,3607.974358974359,397.43589743589746,1290.0
112,0.0,3607.974358974359,410.2564102564103,1290.0
113,0.0,3607.974358974359,423.0769230769231,1290.0
114,0.0,3607.974358974359,435.8974358974359,1290.0
115,0.0,3607.974358974359,448.71794871794873,1290.0
116,0.0,3607.974358974359,461.53846153846155,1290.0
117,0.0,3607.974358974359,474.35897435897436,1290.0
118,0.0,3607.974358974359,487.1794871794872,1290.0
119,0.0,3607.974358974359,500.0,1290.0
120,0.0,3623.4615384615386,0.0,1290.0
121,0.0,3623.4615384615386,12.820512820512821,1290.0
122,0.0,3623.4615384615386,25.641025641025642,1290.0
123,0.0,3623.4615384615386,38.46153846153847,1290.0
124,0.0,3623.4615384615386,51.282051282051285,1290.0
125,0.0,3623.4615384615386,64.1025641025641,1290.0
126,0.0,3623.4615384615386,76.92307692307693,1290.0
127,0.0,3623.4615384615386,89.74358974358975,1290.0
128,0.0,3623.4615384615386,102.56410256410257,1290.0
129,0.0,3623.4615384615386,115.38461538461539,1290.0
130,0.0,3623.4615384615386,128.2051282051282,1290.0
131,0.0,3623.4615384615386,141.02564102564102,1290.0
132,0.0,3623.4615384615386,153.84615384615387,1290.0
133,0.0,3623.4615384615386,166.66666666666669,1290.0
134,0.0,3623.4615384615386,179.4871794871795,1290.0
135,0.0,3623.4615384615386,192.30769230769232,1290.0
136,0.0,3623.4615384615386,205.12820512820514,1290.0
137,0.0,3623.4615384615386,217.94871794871796,1290.0
138,0.0,3623.4615384615386,230.76923076923077,1290.0
139,0.0,3623.4615384615386,243.5897435897436,1290.0
140,0.0,3623.4615384615386,256.4102564102564,1290.0
141,0.0,3623.4615384615386,269.2307692307692,1290.0
142,0.0,3623.4615384615386,282.05128205128204,1290.0
143,0.0,3623.4615384615386,294.87179487179486,1290.0
144,0.0,3623.4615384615386,307.69230769230774,1290.0
145,0.0,3623.4615384615386,320.51282051282055,1290.0
146,0.0,3623.4615384615386,333.33333333333337,1290.0
147,0.0,3623.4615384615386,346.1538461538462,1290.0
148,0.0,3623.4615384615386,358.974358974359,1290.0
149,0.0,3623.4615384615386,371.7948717948718,1290.0
150,0.0,3623.4615384615386,384.61538461538464,1290.0
151,0.0,3623.4615384615386,397.43589743589746,1290.0
152,0.0,3623.4615384615386,410.2564102564103,1290.0
153,0.0,3623.4615384615386,423.0769230769231,1290.0
154,0.0,3623.4615384615386,435.8974358974359,1290.0
155,0.0,3623.4615384615386,448.71794871794873,1290.0
156,0.0,3623.4615384615386,461.53846153846155,1290.0
157,0.0,3623.4615384615386,474.35897435897436,1290.0
158,0.0,3623.4615384615386,487.1794871794872,1290.0
159,0.0,3623.4615384615386,500.0,1290.0
160,0.0,3638.948717948718,0.0,1290.0
161,0.0,3638.948717948718,12.820512820512821,1290.0
162,0.0,3638.948717948718,25.641025641025642,1290.0
163,0.0,3638.948717948718,38.46153846153847,1290.0
164,0.0,3638.948717948718,51.282051282051285,1290.0
165,0.0,3638.948717948718,64.1025641025641,1290.0
166,0.0,3638.948717948718,76.92307692307693,1290.0
167,0.0,3638.948717948718,89.74358974358975,1290.0
168,0.0,3638.948717948718,102.56410256410257,1290.0
169,0.0,3638.948717948718,115.38461538461539,1290.0
170,0.0,3638.948717948718,128.2051282051282,1290.0
171,0.0,3638.948717948718,141.02564102564102,1290.0
172,0.0,3638.948717948718,153.84615384615387,1290.0
173,0.0,3638.948717948718,166.66666666666669,1290.0
174,0.0,3638.948717948718,179.4871794871795,1290.0
175,0.0,3638.948717948718,192.30769230769232,1290.0
176,0.0,3638.948717948718,205.12820512820514,1290.0
177,0.0,3638.948717948718,217.94871794871796,1290.0
178,0.0,3638.948717948718,230.76923076923077,1290.0
179,0.0,3638.948717948718,243.5897435897436,1290.0
180,0.0,3638.948717948718,256.4102564102564,1290.0
181,0.0,3638.948717948718,269.2307692307692,1290.0
182,0.0,3638.948717948718,282.05128205128204,1290.0
183,0.0,3638.948717948718,294.87179487179486,1290.0
184,0.0,3638.948717948718,307.69230769230774,1290.0
185,0.0,3638.948717948718,320.51282051282055,1290.0
186,0.0,3638.948717948718,333.33333333333337,1290.0
187,0.0,3638.948717948718,346.1538461538462,1290.0
188,0.0,3638.948717948718,358.974358974359,1290.0
189,0.0,3638.948717948718,371.7948717948718,1290.0
190,0.0,3638.948717948718,384.61538461538464,1290.0
191,0.0,3638.948717948718,397.43589743589746,1290.0
192,0.0,3638.948717948718,410.2564102564103,1290.0
193,0.0,3638.948717948718,423.0769230769231,1290.0
194,0.0,3638.948717948718,435.8974358974359,1290.0
195,0.0,3638.948717948718,448.71794871794873,1290.0
196,0.0,3638.948717948718,461.53846153846155,1290.0
197,0.0,3638.948717948718,474.35897435897436,1290.0
198,0.0,3638.948717948718,487.1794871794872,1290.0
199,0.0,3638.948717948718,500.0,1290.0
200,0.0,3654.4358974358975,0.0,1290.0
201,0.0,3654.4358974358975,12.820512820512821,1290.0
202,0.0,3654.4358974358975,25.641025641025642,1290.0
203,0.0,3654.4358974358975,38.46153846153847,1290.0
204,0.0,3654.4358974358975,51.282051282051285,1290.0
205,0.0,3654.4358974358975,64.1025641025641,1290.0
206,0.0,3654.4358974358975,76.92307692307693,1290.0
207,0.0,3654.4358974358975,89.74358974358975,1290.0
208,0.0,3654.4358974358975,102.56410256410257,1290.0
209,0.0,3654.4358974358975,115.38461538461539,1290.0
210,0.0,3654.4358974358975,128.2051282051282,1290.0
211,0.0,3654.4358974358975,141.02564102564102,1290.0
212,0.0,3654.4358974358975,153.84615384615387,1290.0
213,0.0,3654.4358974358975,166.66666666666669,1290.0
214,0.0,3654.4358974358975,179.4871794871795,1290.0
215,0.0,3654.4358974358975,192.30769230769232,1290.0
216,0.0,3654.4358974358975,205.12820512820514,1290.0
217,0.0,3654.4358974358975,217.94871794871796,1290.0
218,0.0,3654.4358974358975,230.76923076923077,1290.0
219,0.0,3654.4358974358975,243.5897435897436,1290.0
220,0.0,3654.4358974358975,256.4102564102564,1290.0
221,0.0,3654.4358974358975,269.2307692307692,1290.0
222,0.0,3654.4358974358975,282.05128205128204,1290.0
223,0.0,3654.4358974358975,294.87179487179486,1290.0
224,0.0,3654.4358974358975,307.69230769230774,1290.0
225,0.0,3654.4358974358975,320.51282051282055,1290.0
226,0.0,3654.4358974358975,333.33333333333337,1290.0
227,0.0,3654.4358974358975,346.1538461538462,1290.0
228,0.0,3654.4358974358975,358.974358974359,1290.0
229,0.0,3654.4358974358975,371.7948717948718,1290.0
230,0.0,3654.4358974358975,384.61538461538464,1290.0
231,0.0,3654.4358974358975,397.43589743589746,1290.0
232,0.0,3654.4358974358975,410.2564102564103,1290.0
233,0.0,3654.4358974358975,423.0769230769231,1290.0
234,0.0,3654.4358974358975,435.8974358974359,1290.0
235,0.0,3654.4358974358975,448.71794871794873,1290.0
236,0.0,3654.4358974358975,461.53846153846155,1290.0
237,0.0,3654.4358974358975,474.35897435897436,1290.0
238,0.0,3654.4358974358975,487.1794871794872,1290.0
239,0.0,3654.4358974358975,500.0,1290.0
240,0.0,3669.923076923077,0.0,1290.0
241,0.0,3669.923076923077,12.820512820512821,1290.0
242,0.0,3669.923076923077,25.641025641025642,1290.0
243,0.0,3669.923076923077,38.46153846153847,1290.0
244,0.0,3669.923076923077,51.282051282051285,1290.0
245,0.0,3669.923076923077,64.1025641025641,1290.0
246,0.0,3669.923076923077,76.92307692307693,1290.0
247,0.0,3669.923076923077,89.74358974358975,1290.0
248,0.0,3669.923076923077,102.56410256410257,1290.0
249,0.0,3669.923076923077,115.38461538461539,1290.0
250,0.0,3669.923076923077,128.2051282051282,1290.0
251,0.0,3669.923076923077,141.02564102564102,1290.0
252,0.0,3669.923076923077,153.84615384615387,1290.0
253,0.0,3669.923076923077,166.66666666666669,1290.0
254,0.0,3669.923076923077,179.4871794871795,1290.0
255,0.0,3669.923076923077,192.30769230769232,1290.0
256,0.0,3669.923076923077,205.12820512820514,1290.0
257,0.0,3669.923076923077,217.94871794871796,1290.0
258,0.0,3669.923076923077,230.76923076923077,1290.0
259,0.0,3669.923076923077,243.5897435897436,1290.0
260,0.0,3669.923076923077,256.4102564102564,1290.0
261,0.0,3669.923076923077,269.2307692307692,1290.0
262,0.0,3669.923076923077,282.05128205128204,1290.0
263,0.0,3669.923076923077,294.87179487179486,1290.0
264,0.0,3669.923076923077,307.69230769230774,1290.0
265,0.0,3669.923076923077,320.51282051282055,1290.0
266,0.0,3669.923076923077,333.33333333333337,1290.0
267,0.0,3669.923076923077,346.1538461538462,1290.0
268,0.0,3669.923076923077,358.974358974359,1290.0
269,0.0,3669.923076923077,371.7948717948718,1290.0
270,0.0,3669.923076923077,384.61538461538464,1290.0
271,0.0,3669.923076923077,397.43589743589746,1290.0
272,0.0,3669.923076923077,410.2564102564103,1290.0
273,0.0,3669.923076923077,423.0769230769231,1290.0
274,0.0,3669.923076923077,435.8974358974359,1290.0
275,0.0,3669.923076923077,448.71794871794873,1290.0
276,0.0,3669.923076923077,461.53846153846155,1290.0
277,0.0,3669.923076923077,474.35897435897436,1290.0
278,0.0,3669.923076923077,487.1794871794872,1290.0
279,0.0,3669.923076923077,500.0,1290.0
280,0.0,3685.4102564102564,0.0,1290.0
281,0.0,3685.4102564102564,12.820512820512821,1290.0
282,0.0,3685.4102564102564,25.641025641025642,1290.0
283,0.0,3685.4102564102564,38.46153846153847,1290.0
284,0.0,3685.4102564102564,51.282051282051285,1290.0
285,0.0,3685.4102564102564,64.1025641025641,1290.0
286,0.0,3685.4102564102564,76.92307692307693,1290.0
287,0.0,3685.4102564102564,89.74358974358975,1290.0
288,0.0,3685.4102564102564,102.56410256410257,1290.0
289,0.0,3685.4102564102564,115.38461538461539,1290.0
290,0.0,3685.4102564102564,128.2051282051282,1290.0
291,0.0,3685.4102564102564,141.02564102564102,1290.0
292,0.0,3685.4102564102564,153.84615384615387,1290.0
293,0.0,3685.4102564102564,166.66666666666669,1290.0
294,0.0,3685.4102564102564,179.4871794871795,1290.0
295,0.0,3685.4102564102564,192.30769230769232,1290.0
296,0.0,3685.4102564102564,205.12820512820514,1290.0
297,0.0,3685.4102564102564,217.94871794871796,1290.0
298,0.0,3685.4102564102564,230.76923076923077,1290.0
299,0.0,3685.4102564102564,243.5897435897436,1290.0
300,0.0,3685.4102564102564,256.4102564102564,1290.0
301,0.0,3685.4102564102564,269.2307692307692,1290.0
302,0.0,3685.4102564102564,282.05128205128204,1290.0
303,0.0,3685.4102564102564,294.87179487179486,1290.0
304,0.0,3685.4102564102564,307.69230769230774,1290.0
305,0.0,3685.4102564102564,320.51282051282055,1290.0
306,0.0,3685.4102564102564,333.33333333333337,1290.0
307,0.0,3685.4102564102564,346.1538461538462,1290.0
308,0.0,3685.4102564102564,358.974358974359,1290.0
309,0.0,3685.4102564102564,371.7948717948718,1290.0
310,0.0,3685.4102564102564,384.61538461538464,1290.0
311,0.0,3685.4102564102564,397.43589743589746,1290.0
312,0.0,3685.4102564102564,410.2564102564103,1290.0
313,0.0,3685.4102564102564,423.0769230769231,1290.0
314,0.0,3685.4102564102564,435.8974358974359,1290.0
315,0.0,3685.4102564102564,448.71794871794873,1290.0
316,0.0,3685.4102564102564,461.53846153846155,1290.0
317,0.0,3685.4102564102564,474.35897435897436,1290.0
318,0.0,3685.4102564102564,487.1794871794872,1290.0
319,0.0,3685.4102564102564,500.0,1294.0
320,0.0,3700.897435897436,0.0,1290.0
321,0.0,3700.897435897436,12.820512820512821,1290.0
322,0.0,3700.897435897436,25.641025641025642,1290.0
323,0.0,3700.897435897436,38.46153846153847,1290.0
324,0.0,3700.897435897436,51.282051282051285,1290.0
325,0.0,3700.897435897436,64.1025641025641,1290.0
326,0.0,3700.897435897436,76.92307692307693,1290.0
327,0.0,3700.897435897436,89.74358974358975,1290.0
328,0.0,3700.897435897436,102.56410256410257,1290.0
329,0.0,3700.897435897436,115.38461538461539,1290.0
330,0.0,3700.897435897436,128.2051282051282,1290.0
331,0.0,3700.897435897436,141.02564102564102,1290.0
332,0.0,3700.897435897436,153.84615384615387,1290.0
333,0.0,3700.897435897436,166.66666666666669,1290.0
334,0.0,3700.897435897436,179.4871794871795,1290.0
335,0.0,3700.897435897436,192.30769230769232,1290.0
336,0.0,3700.897435897436,205.12820512820514,1290.0
337,0.0,3700.897435897436,217.94871794871796,1290.0
338,0.0,3700.897435897436,230.76923076923077,1290.0
339,0.0,3700.897435897436,243.5897435897436,1290.0
340,0.0,3700.897435897436,256.4102564102564,1290.0
341,0.0,3700.897435897436,269.2307692307692,1290.0
342,0.0,3700.897435897436,282.05128205128204,1290.0
343,0.0,3700.897435897436,294.87179487179486,1290.0
344,0.0,3700.897435897436,307.69230769230774,1290.0
345,0.0,3700.897435897436,320.51282051282055,1290.0
346,0.0,3700.897435897436,333.33333333333337,1290.0
347,0.0,3700.897435897436,346.1538461538462,1290.0
348,0.0,3700.897435897436,358.974358974359,1290.0
349,0.0,3700.897435897436,371.7948717948718,1290.0
350,0.0,3700.897435897436,384.61538461538464,1290.0
351,0.0,3700.897435897436,397.43589743589746,1290.0
352,0.0,3700.897435897436,410.2564102564103,1290.0
353,0.0,3700.897435897436,423.0769230769231,1290.0
354,0.0,3700.897435897436,435.8974358974359,1290.0
355,0.0,3700.897435897436,448.71794871794873,1290.0
356,0.0,3700.897435897436,461.53846153846155,1290.0
357,0.0,3700.897435897436,474.35897435897436,1290.0
358,0.0,3700.897435897436,487.1794871794872,1297.0
359,0.0,3700.897435897436,500.0,1309.0
360,0.0,3716.3846153846152,0.0,1290.0
361,0.0,3716.3846153846152,12.820512820512821,1290.0
362,0.0,3716.3846153846152,25.641025641025642,1290.0
363,0.0,3716.3846153846152,38.46153846153847,1290.0
364,0.0,3716.3846153846152,51.282051282051285,1290.0
365,0.0,3716.3846153846152,64.1025641025641,1290.0
366,0.0,3716.3846153846152,76.92307692307693,1290.0
367,0.0,3716.3846153846152,89.74358974358975,1290.0
368,0.0,3716.3846153846152,102.56410256410257,1290.0
369,0.0,3716.3846153846152,115.38461538461539,1290.0
370,0.0,3716.3846153846152,128.2051282051282,1290.0
371,0.0,3716.3846153846152,141.02564102564102,1290.0
372,0.0,3716.3846153846152,153.84615384615387,1290.0
373,0.0,3716.3846153846152,166.66666666666669,1290.0
374,0.0,3716.3846153846152,179.4871794871795,1290.0
375,0.0,3716.3846153846152,192.30769230769232,1290.0
376,0.0,3716.3846153846152,205.12820512820514,1290.0
377,0.0,3716.3846153846152,217.94871794871796,1290.0
378,0.0,3716.3846153846152,230.76923076923077,1290.0
379,0.0,3716.3846153846152,243.5897435897436,1290.0
380,0.0,3716.3846153846152,256.4102564102564,1290.0
381,0.0,3716.3846153846152,269.2307692307692,1290.0
382,0.0,3716.3846153846152,282.05128205128204,1290.0
383,0.0,3716.3846153846152,294.87179487179486,1290.0
384,0.0,3716.3846153846152,307.69230769230774,1290.0
385,0.0,3716.3846153846152,320.51282051282055,1290.0
386,0.0,3716.3846153846152,333.33333333333337,1290.0
387,0.0,3716.3846153846152,346.1538461538462,1290.0
388,0.0,3716.3846153846152,358.974358974359,1290.0
389,0.0,3716.3846153846152,371.7948717948718,1290.0
390,0.0,3716.3846153846152,384.61538461538464,1290.0
391,0.0,3716.3846153846152,397.43589743589746,1290.0
392,0.0,3716.3846153846152,410.2564102564103,1290.0
393,0.0,3716.3846153846152,423.0769230769231,1290.0
394,0.0,3716.3846153846152,435.8974358974359,1290.0
395,0.0,3716.3846153846152,448.71794871794873,1290.0
396,0.0,3716.3846153846152,461.53846153846155,1290.0
397,0.0,3716.3846153846152,474.35897435897436,1299.0
398,0.0,3716.3846153846152,487.1794871794872,1312.0
399,0.0,3716.3846153846152,500.0,1325.0
400,0.0,3731.871794871795,0.0,1290.0
401,0.0,3731.871794871795,12.820512820512821,1290.0
402,0.0,3731.871794871795,25.641025641025642,1290.0
403,0.0,3731.871794871795,38.46153846153847,1290.0
404,0.0,3731.871794871795,51.282051282051285,1290.0
405,0.0,3731.871794871795,64.1025641025641,1290.0
406,0.0,3731.871794871795,76.92307692307693,1290.0
407,0.0,3731.871794871795,89.74358974358975,1290.0
408,0.0,3731.871794871795,102.56410256410257,1290.0
409,0.0,3731.871794871795,115.38461538461539,1290.0
410,0.0,3731.871794871795,128.2051282051282,1290.0
411,0.0,3731.871794871795,141.02564102564102,1290.0
412,0.0,3731.871794871795,153.84615384615387,1290.0
413,0.0,3731.871794871795,166.66666666666669,1290.0
414,0.0,3731.871794871795,179.4871794871795,1290.0
415,0.0,3731.871794871795,192.30769230769232,1290.0
416,0.0,3731.871794871795,205.12820512820514,1290.0
417,0.0,3731.871794871795,217.94871794871796,1290.0
418,0.0,3731.871794871795,230.76923076923077,1290.0
419,0.0,3731.871794871795,243.5897435897436,1290.0
420,0.0,3731.871794871795,256.4102564102564,1290.0
421,0.0,3731.871794871795,269.2307692307692,1290.0
422,0.0,3731.871794871795,282.05128205128204,1290.0
423,0.0,3731.871794871795,294.87179487179486,1290.0
424,0.0,3731.871794871795,307.69230769230774,1290.0
425,0.0,3731.871794871795,320.51282051282055,1290.0
426,0.0,3731.871794871795,333.33333333333337,1290.0
427,0.0,3731.871794871795,346.1538461538462,1290.0
428,0.0,3731.871794871795,358.974358974359,1290.0
429,0.0,3731.871794871795,371.7948717948718,1290.0
430,0.0,3731.871794871795,384.61538461538464,1290.0
431,0.0,3731.871794871795,397.43589743589746,1290.0
432,0.0,3731.871794871795,410.2564102564103,1290.0
433,0.0,3731.871794871795,423.0769230769231,1290.0
434,0.0,3731.871794871795,435.8974358974359,1290.0
435,0.0,3731.871794871795,448.71794871794873,1290.0
436,0.0,3731.871794871795,461.53846153846155,1302.0
437,0.0,3731.871794871795,474.35897435897436,1315.0
438,0.0,3731.871794871795,487.1794871794872,1328.0
439,0.0,3731.871794871795,500.0,1340.0
440,0.0,3747.3589743589746,0.0,1290.0
441,0.0,3747.3589743589746,12.820512820512821,1290.0
442,0.0,3747.3589743589746,25.641025641025642,1290.0
443,0.0,3747.3589743589746,38.46153846153847,1290.0
444,0.0,3747.3589743589746,51.282051282051285,1290.0
445,0.0,3747.3589743589746,64.1025641025641,1290.0
446,0.0,3747.3589743589746,76.92307692307693,1290.0
447,0.0,3747.3589743589746,89.74358974358975,1290.0
448,0.0,3747.3589743589746,102.56410256410257,1290.0
449,0.0,3747.3589743589746,115.38461538461539,1290.0
450,0.0,3747.3589743589746,128.2051282051282,1290.0
451,0.0,3747.3589743589746,141.02564102564102,1290.0
452,0.0,3747.3589743589746,153.84615384615387,1290.0
453,0.0,3747.3589743589746,166.66666666666669,1290.0
454,0.0,3747.3589743589746,179.4871794871795,1290.0
455,0.0,3747.3589743589746,192.30769230769232,1290.0
456,0.0,3747.3589743589746,205.12820512820514,1290.0
457,0.0,3747.3589743589746,217.94871794871796,1290.0
458,0.0,3747.3589743589746,230.76923076923077,1290.0
459,0.0,3747.3589743589746,243.5897435897436,1290.0
460,0.0,3747.3589743589746,256.4102564102564,1290.0
461,0.0,3747.3589743589746,269.2307692307692,1290.0
462,0.0,3747.3589743589746,282.05128205128204,1290.0
463,0.0,3747.3589743589746,294.87179487179486,1290.0
464,0.0,3747.3589743589746,307.69230769230774,1290.0
465,0.0,3747.3589743589746,320.51282051282055,1290.0
466,0.0,3747.3589743589746,333.33333333333337,1290.0
467,0.0,3747.3589743589746,346.1538461538462,1290.0
468,0.0,3747.3589743589746,358.974358974359,1290.0
469,0.0,3747.3589743589746,371.7948717948718,1290.0
470,0.0,3747.3589743589746,384.61538461538464,1290.0
471,0.0,3747.3589743589746,397.43589743589746,1290.0
472,0.0,3747.3589743589746,410.2564102564103,1290.0
473,0.0,3747.3589743589746,423.0769230769231,1290.0
474,0.0,3747.3589743589746,435.8974358974359,1292.0
475,0.0,3747.3589743589746,448.71794871794873,1305.0
476,0.0,3747.3589743589746,461.53846153846155,1317.0
477,0.0,3747.3589743589746,474.35897435897436,1330.0
478,0.0,3747.3589743589746,487.1794871794872,1343.0
479,0.0,3747.3589743589746,500.0,1356.0
480,0.0,3762.846153846154,0.0,1290.0
481,0.0,3762.846153846154,12.820512820512821,1290.0
482,0.0,3762.846153846154,25.641025641025642,1290.0
483,0.0,3762.846153846154,38.46153846153847,1290.0
484,0.0,3762.846153846154,51.282051282051285,1290.0
485,0.0,3762.846153846154,64.1025641025641,1290.0
486,0.0,3762.846153846154,76.92307692307693,1290.0
487,0.0,3762.846153846154,89.74358974358975,1290.0
488,0.0,3762.846153846154,102.56410256410257,1290.0
489,0.0,3762.846153846154,115.38461538461539,1290.0
490,0.0,3762.846153846154,128.2051282051282,1290.0
491,0.0,3762.846153846154,141.02564102564102,1290.0
492,0.0,3762.846153846154,153.84615384615387,1290.0
493,0.0,3762.846153846154,166.66666666666669,1290.0
494,0.0,3762.846153846154,179.4871794871795,1290.0
495,0.0,3762.846153846154,192.30769230769232,1290.0
496,0.0,3762.846153846154,205.12820512820514,1290.0
497,0.0,3762.846153846154,217.94871794871796,1290.0
498,0.0,3762.846153846154,230.76923076923077,1290.0
499,0.0,3762.846153846154,243.5897435897436,1290.0
500,0.0,3762.846153846154,256.4102564102564,1290.0
501,0.0,3762.846153846154,269.2307692307692,1290.0
502,0.0,3762.846153846154,282.05128205128204,1290.0
503,0.0,3762.846153846154,294.87179487179486,1290.0
504,0.0,3762.846153846154,307.69230769230774,1290.0
505,0.0,3762.846153846154,320.51282051282055,1290.0
506,0.0,3762.846153846154,333.33333333333337,1290.0
507,0.0,3762.846153846154,346.1538461538462,1290.0
508,0.0,3762.846153846154,358.974358974359,1290.0
509,0.0,3762.846153846154,371.7948717948718,1290.0
510,0.0,3762.846153846154,384.61538461538464,1290.0
511,0.0,3762.846153846154,397.43589743589746,1290.0
512,0.0,3762.846153846154,410.2564102564103,1290.0
