,Meta,dsyn,acdk,Period,G1,SG2,M,E2F Amplitude,APC Amplitude
606,0.0,0.10067567567567567,6.538461538461538,2775.724249453093,1652.4683537980236,955.28647495521,167.96482710108558,0.9953139663407291,0.9999977313519589
607,0.0,0.10067567567567567,6.794871794871795,2852.184800924195,1680.9278530997326,994.5788175772823,176.66973558249992,0.9956349005309152,0.9999980733553931
608,0.0,0.10067567567567567,7.051282051282051,2926.291724970678,1707.326820051543,1033.489855012528,185.4656418640734,0.9959270528994391,0.9999983580206111
609,0.0,0.10067567567567567,7.3076923076923075,2997.958567997329,1731.8840866399332,1072.0554655568012,194.2694855272248,0.9961935811276219,0.9999985960450782
610,0.0,0.10067567567567567,7.564102564102564,3068.0788315132577,1755.0892739288065,1110.3103125983907,202.5444960976829,0.9964372207365898,0.9999987951245236
611,0.0,0.10067567567567567,7.82051282051282,3136.355172836147,1777.42939434656,1148.2870697727421,209.94104137957584,0.996660357679865,0.9999989636355382
612,0.0,0.10067567567567567,8.076923076923077,3202.784992235792,1799.3853308450425,1186.0127384127973,215.22511299173675,0.9969420865542288,0.9999991058774794
613,0.0,0.10067567567567567,8.333333333333332,3266.9017063038464,1818.9162492148462,1223.5120777748107,223.0897017307716,0.9971239892141132,0.9999992268506709
614,0.0,0.10067567567567567,8.58974358974359,3331.2338364816196,1839.1838988349082,1260.8096221529458,228.59197618364124,0.997291484362117,0.9999993301719069
615,0.0,0.10067567567567567,8.846153846153847,3392.874854359089,1858.1577886382147,1297.926642371127,233.31652922704234,0.9974459557146265,0.9999994187517671
616,0.0,0.10067567567567567,9.102564102564102,3454.3380284550367,1875.5170455978023,1334.8824370845505,234.13567583121403,0.9975886303408131,0.9999994934235404
617,0.0,0.10067567567567567,9.358974358974358,3514.5443256652725,1895.353978391101,1371.6919414894837,238.61704426214783,0.997720599006619,0.9999995583974691
618,0.0,0.10067567567567567,9.615384615384615,3573.5892310832005,1909.3439467662747,1408.372433209568,243.62008119818347,0.9978428334507508,0.9999996145399868
619,0.0,0.10067567567567567,9.871794871794872,3631.1267058214735,1924.6852248103924,1444.9402179588033,250.28343707757813,0.9979562010690344,0.9999996625212505
620,0.0,0.10067567567567567,10.128205128205128,3689.431928843618,1943.7859456354076,1481.4037740098029,253.04257681176568,0.9980614772643864,0.9999997042397369
621,0.0,0.10067567567567567,10.384615384615383,3745.8106736660698,1955.422399017014,1517.7768994199832,260.715684962257,0.9981593550563052,0.9999997401228802
622,0.0,0.10067567567567567,10.64102564102564,3801.8434329586635,1973.516919805572,1554.056504014774,264.20730907159304,0.9982504340235255,0.9999997715126341
623,0.0,0.10067567567567567,10.897435897435898,3853.9967234018486,1984.8634267627504,1588.8602960661265,270.1900136680015,0.9983322716339662,0.9999997981634045
624,0.0,0.10067567567567567,11.153846153846153,3902.052611727402,1999.7502515085544,1621.0398072532153,271.25627979548153,0.9984036013608941,0.9999998220028082
625,0.0,0.10067567567567567,11.410256410256409,3945.3430729580928,2012.3660301332475,1651.6253201719737,274.6307393484899,0.9985085925521583,0.9999998427312736
626,0.0,0.10067567567567567,11.666666666666666,3989.085199405934,2020.473378797973,1681.075300032575,278.03225631902023,0.9985646979870412,0.9999998610226428
627,0.0,0.10067567567567567,11.923076923076923,4031.8913927412123,2030.3714637019366,1709.6047116974496,282.5502532015453,0.9986163902501647,0.9999998767439827
628,0.0,0.10067567567567567,12.179487179487179,4072.470200523723,2044.0647432852202,1737.352114446061,283.78792536598394,0.9986642738231855,0.9999998907083653
629,0.0,0.10067567567567567,12.435897435897434,4112.760199094855,2051.69960449437,1764.413475790856,286.41833053868777,0.9987088183954332,0.9999999027895266
630,0.0,0.10067567567567567,12.692307692307692,4151.56969229599,2060.1511451106508,1790.8766754688095,292.8538397485795,0.9987504165174299,0.9999999136621679
631,0.0,0.10067567567567567,12.948717948717949,4188.740961607682,2067.8936732723796,1816.8364456948202,294.72108946617163,0.9987894131478836,0.999999923209725
632,0.0,0.10067567567567567,13.205128205128204,4226.139682147063,2072.0513613307576,1842.390084499364,302.00467450039787,0.9988261307894266,0.99999993139012
633,0.0,0.10067567567567567,13.46153846153846,4264.025727724988,2088.4603011179197,1867.7717984263309,298.76766834207274,0.998861008147721,0.9999999388631173
634,0.0,0.10067567567567567,13.717948717948717,2259.731011206948,1523.665844032536,283.0770048332779,16.780359559516,0.9725152352149521,0.9685761206403405
635,0.0,0.10067567567567567,13.974358974358974,2267.9047355238827,1492.6982136500092,283.5217384816151,16.08082497835585,0.9724956297120162,0.9684638119535373
636,0.0,0.10067567567567567,14.23076923076923,2274.837057757547,1462.5514660374515,283.4546968847844,17.527295601459628,0.9724764959723249,0.9683758259311738
637,0.0,0.10067567567567567,14.487179487179485,2280.8672400766354,1434.8906612683559,283.4644000350236,17.341934894802762,0.9724601956916541,0.9683044653739269
638,0.0,0.10067567567567567,14.743589743589743,2286.1388388888645,1410.7868506243608,283.407853595445,17.315144447176863,0.9724442775913025,0.9682447493852241
639,0.0,0.10067567567567567,15.0,2290.785855416345,1387.9271951538703,283.67148695107244,16.947097401012797,0.9724260664605042,0.968193175111702
640,0.0,0.10405405405405406,5.0,2150.782182467242,1333.2532809473632,699.6518648307947,117.87929162618002,0.9931525207455413,0.9999933705373367
641,0.0,0.10405405405405406,5.256410256410256,2244.6040657475764,1376.1943274483383,742.3131329666649,126.09855295279067,0.9937820566705956,0.9999945281744546
642,0.0,0.10405405405405406,5.512820512820513,2334.7974654473055,1416.0770032086748,784.3002717183863,134.39027362065826,0.994418326297143,0.999995458302811
643,0.0,0.10405405405405406,5.769230769230769,2421.554898224429,1453.1142083220675,825.6751347219642,142.75865607796914,0.9948916279047909,0.9999962069351934
644,0.0,0.10405405405405406,6.0256410256410255,2505.217885684041,1487.5089886860096,866.4961569778079,151.2077700263253,0.9953122489027154,0.9999968198157433
645,0.0,0.10405405405405406,6.282051282051282,2586.003180089898,1519.4427572228851,906.8128312133267,159.74317982688262,0.9956881423859281,0.9999973176093256
646,0.0,0.10405405405405406,6.538461538461538,2664.1399199774505,1549.0913440497297,946.6781251347857,168.36423539219868,0.9960253719787963,0.9999977323414905
647,0.0,0.10405405405405406,6.794871794871795,2739.834847597119,1576.6164950983075,986.1295844527267,177.08057466218816,0.9964025147820291,0.9999980736766143
648,0.0,0.10405405405405406,7.051282051282051,2813.2813128129246,1602.1705006514385,1025.2141807084608,185.88777901338017,0.9966696589196413,0.9999983579413914
649,0.0,0.10405405405405406,7.3076923076923075,2884.6586777301673,1625.9710115620983,1063.963094262317,194.6989656512078,0.9969112601138095,0.9999985959380294
650,0.0,0.10405405405405406,7.564102564102564,2954.131832036899,1648.5910196846162,1102.4090077864057,202.96531615713957,0.9971302428657295,0.999998794503427
651,0.0,0.10405405405405406,7.82051282051282,3021.8552804624405,1670.1661142080357,1140.5842301769553,210.15179904154138,0.9973291389175897,0.9999989632083702
652,0.0,0.10405405405405406,8.076923076923077,3087.971371431614,1691.1803676223572,1178.5137595524593,216.42362046705875,0.9975101504199128,0.999999105391981
653,0.0,0.10405405405405406,8.333333333333332,3152.6127050413616,1711.2289318430558,1216.2231781688397,222.30974409631563,0.9976751997675284,0.9999992274022577
654,0.0,0.10405405405405406,8.58974358974359,3215.9025633556694,1730.1174618284813,1253.7345980631362,229.23642795964588,0.9978801634049873,0.9999993302585365
655,0.0,0.10405405405405406,8.846153846153847,3277.956248879663,1748.4208567160408,1291.0677670125724,234.38140524604933,0.998013518604699,0.9999994181285423
656,0.0,0.10405405405405406,9.102564102564102,3338.6600463589384,1768.5832647180669,1328.2434219493898,232.84290185672762,0.9981357939137439,0.999999493623681
657,0.0,0.10405405405405406,9.358974358974358,3398.7798694708063,1783.3010508951998,1365.2751149842934,240.29557964739797,0.99824809451076,0.9999995584195156
658,0.0,0.10405405405405406,9.615384615384615,3457.74606447558,1803.0488181499077,1402.1819362245851,242.59381468107495,0.9983513973326754,0.9999996145408568
659,0.0,0.10405405405405406,9.871794871794872,3515.82586694329,1814.2932363609161,1438.9756800645046,252.29066694050198,0.9984465676763461,0.9999996625377381
660,0.0,0.10405405405405406,10.128205128205128,3571.9931583430107,1828.7834293599672,1475.6661480511011,258.5542571136002,0.9985343732264941,0.999999704147705
661,0.0,0.10405405405405406,10.384615384615383,3629.6433785004347,1846.2718971283175,1512.2685441680933,261.7885247397644,0.9986154951971574,0.9999997401396058
662,0.0,0.10405405405405406,10.64102564102564,3685.990125520008,1862.7538943109848,1548.7771692928072,264.22420843599684,0.9986905218173661,0.9999997714152066
663,0.0,0.10405405405405406,10.897435897435898,3738.752500144741,1879.1627836305906,1583.7885846385034,265.32025495426933,0.9987575099745472,0.9999997982418707
664,0.0,0.10405405405405406,11.153846153846153,3786.4749572521564,1887.8783192872884,1616.1344241506504,270.0638834628626,0.9988155261326108,0.9999998219630705
665,0.0,0.10405405405405406,11.410256410256409,3831.047686883436,1900.02592954396,1646.860780248915,275.14431096992394,0.9988673939685351,0.9999998428222344
666,0.0,0.10405405405405406,11.666666666666666,3873.248085718735,1909.6245858986435,1676.4303449393683,279.26048997757607,0.9989145002798109,0.9999998610685736
667,0.0,0.10405405405405406,11.923076923076923,3915.351682560409,1918.8719213120676,1705.0663955300515,280.771289260073,0.9989576519525546,0.9999998767175586
668,0.0,0.10405405405405406,12.179487179487179,3957.171352801107,1930.467742744786,1732.9056127979547,286.5843224526916,0.9990243515617725,0.9999998906678553
669,0.0,0.10405405405405406,12.435897435897434,3996.4318075585884,1940.5331443150753,1760.0449559818371,287.4620278104985,0.9990596850221174,0.9999999027538029
