,Meta,dsyn,ddeg,Period,G1,SG2,M,E2F Amplitude,APC Amplitude
958,0.0,0.07272727272727272,0.010858585858585859,0.0,0.0,0.0,0.0,0.0,0.0
959,0.0,0.07272727272727272,0.010959595959595959,0.0,0.0,0.0,0.0,0.0,0.0
960,0.0,0.07272727272727272,0.011060606060606059,0.0,0.0,0.0,0.0,0.0,0.0
961,0.0,0.07272727272727272,0.01116161616161616,0.0,0.0,0.0,0.0,0.0,0.0
962,0.0,0.07272727272727272,0.011262626262626262,0.0,0.0,0.0,0.0,0.0,0.0
963,0.0,0.07272727272727272,0.011363636363636364,0.0,0.0,0.0,0.0,0.0,0.0
964,0.0,0.07272727272727272,0.011464646464646464,0.0,0.0,0.0,0.0,0.0,0.0
965,0.0,0.07272727272727272,0.011565656565656564,0.0,0.0,0.0,0.0,0.0,0.0
966,0.0,0.07272727272727272,0.011666666666666665,0.0,0.0,0.0,0.0,0.0,0.0
967,0.0,0.07272727272727272,0.011767676767676767,0.0,0.0,0.0,0.0,0.0,0.0
968,0.0,0.07272727272727272,0.011868686868686869,0.0,0.0,0.0,0.0,0.0,0.0
969,0.0,0.07272727272727272,0.011969696969696969,0.0,0.0,0.0,0.0,0.0,0.0
970,0.0,0.07272727272727272,0.012070707070707069,0.0,0.0,0.0,0.0,0.0,0.0
971,0.0,0.07272727272727272,0.01217171717171717,0.0,0.0,0.0,0.0,0.0,0.0
972,0.0,0.07272727272727272,0.012272727272727272,0.0,0.0,0.0,0.0,0.0,0.0
973,0.0,0.07272727272727272,0.012373737373737374,0.0,0.0,0.0,0.0,0.0,0.0
974,0.0,0.07272727272727272,0.012474747474747474,0.0,0.0,0.0,0.0,0.0,0.0
975,0.0,0.07272727272727272,0.012575757575757575,0.0,0.0,0.0,0.0,0.0,0.0
976,0.0,0.07272727272727272,0.012676767676767675,0.0,0.0,0.0,0.0,0.0,0.0
977,0.0,0.07272727272727272,0.012777777777777777,0.0,0.0,0.0,0.0,0.0,0.0
978,0.0,0.07272727272727272,0.012878787878787878,0.0,0.0,0.0,0.0,0.0,0.0
979,0.0,0.07272727272727272,0.01297979797979798,0.0,0.0,0.0,0.0,0.0,0.0
980,0.0,0.07272727272727272,0.013080808080808078,0.0,0.0,0.0,0.0,0.0,0.0
981,0.0,0.07272727272727272,0.01318181818181818,0.0,0.0,0.0,0.0,0.0,0.0
982,0.0,0.07272727272727272,0.013282828282828282,0.0,0.0,0.0,0.0,0.0,0.0
983,0.0,0.07272727272727272,0.013383838383838383,0.0,0.0,0.0,0.0,0.0,0.0
984,0.0,0.07272727272727272,0.013484848484848485,0.0,0.0,0.0,0.0,0.0,0.0
985,0.0,0.07272727272727272,0.013585858585858583,0.0,0.0,0.0,0.0,0.0,0.0
986,0.0,0.07272727272727272,0.013686868686868685,0.0,0.0,0.0,0.0,0.0,0.0
987,0.0,0.07272727272727272,0.013787878787878786,0.0,0.0,0.0,0.0,0.0,0.0
988,0.0,0.07272727272727272,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0
989,0.0,0.07272727272727272,0.01398989898989899,0.0,0.0,0.0,0.0,0.0,0.0
990,0.0,0.07272727272727272,0.014090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
991,0.0,0.07272727272727272,0.01419191919191919,0.0,0.0,0.0,0.0,0.0,0.0
992,0.0,0.07272727272727272,0.014292929292929291,0.0,0.0,0.0,0.0,0.0,0.0
993,0.0,0.07272727272727272,0.014393939393939393,0.0,0.0,0.0,0.0,0.0,0.0
994,0.0,0.07272727272727272,0.014494949494949495,0.0,0.0,0.0,0.0,0.0,0.0
995,0.0,0.07272727272727272,0.014595959595959596,0.0,0.0,0.0,0.0,0.0,0.0
996,0.0,0.07272727272727272,0.014696969696969694,0.0,0.0,0.0,0.0,0.0,0.0
997,0.0,0.07272727272727272,0.014797979797979796,0.0,0.0,0.0,0.0,0.0,0.0
998,0.0,0.07272727272727272,0.014898989898989898,0.0,0.0,0.0,0.0,0.0,0.0
999,0.0,0.07272727272727272,0.015,0.0,0.0,0.0,0.0,0.0,0.0
1000,0.0,0.07525252525252527,0.005,1813.465173466997,1039.1744547436683,645.0609082719075,129.22374655282692,0.9002720176198367,0.999993368370353
1001,0.0,0.07525252525252527,0.005101010101010101,1850.1107489353226,1072.3284484577616,649.2391176132896,128.53802264079604,0.9037504275749184,0.9999933664885189
1002,0.0,0.07525252525252527,0.005202020202020202,1887.2314233769066,1105.8984788138623,653.4427994021753,127.88445456635236,0.9848088208620618,0.9999933665183601
1003,0.0,0.07525252525252527,0.005303030303030303,1924.8337836398823,1139.8975116643405,657.670256365076,127.26007246674999,0.9856120515595386,0.9999933699990716
1004,0.0,0.07525252525252527,0.005404040404040404,1962.9258205757233,1174.3394270546924,661.9174411997155,126.66370739612648,0.9863069765810774,0.999993367153641
1005,0.0,0.07525252525252527,0.005505050505050505,2001.3961430641243,1209.2390940425194,666.1797898699606,126.0931246894379,0.9869201229610614,0.9999933679359428
1006,0.0,0.07525252525252527,0.005606060606060606,2040.6173874464566,1244.6069650973168,670.4590449513162,125.54594218894272,0.9874279296098503,0.9999933668153291
1007,0.0,0.07525252525252527,0.005707070707070707,2080.2341562796155,1280.4650309561184,674.7490900334587,125.02165907395101,0.9878448835258791,0.9999933661737761
1008,0.0,0.07525252525252527,0.005808080808080808,2120.3097693390673,1316.8271258048226,679.0499738535109,124.51792079908864,0.9881773432671077,0.9999933704603089
1009,0.0,0.07525252525252527,0.005909090909090909,2160.905425573369,1353.715731610515,683.3579917262523,124.03424226256175,0.9884317291943943,0.9999933702521032
1010,0.0,0.07525252525252527,0.00601010101010101,2202.394564553746,1391.1468827129174,687.6725051239337,123.5694589092509,0.9886144246229491,0.9999933680309573
1011,0.0,0.07525252525252527,0.0061111111111111106,2244.26712454491,1429.1493542585504,691.9905598533578,123.12168406314868,0.9887316777226964,0.9999933688395677
1012,0.0,0.07525252525252527,0.006212121212121212,2286.684455462646,1467.7430649071985,696.3141392789094,122.68981106491992,0.9889031106848301,0.9999933715850542
1013,0.0,0.07525252525252527,0.006313131313131313,2329.8719788787666,1506.9551457455646,700.6368888387342,122.27413362145671,0.9889150834567157,0.9999933725722389
1014,0.0,0.07525252525252527,0.006414141414141414,2373.6544130314687,1546.8131879658413,704.9613016219882,121.87378467306189,0.9888775966820259,0.9999933677742393
1015,0.0,0.07525252525252527,0.0065151515151515155,2418.087110398209,1587.3518521927426,709.2852171082322,121.48638746832148,0.9887956236030118,0.9999933695582791
1016,0.0,0.07525252525252527,0.006616161616161616,2463.324376460726,1628.59917624839,713.6062835657467,121.11227034650437,0.9886736719397836,0.9999933678865522
1017,0.0,0.07525252525252527,0.006717171717171717,2509.2444935313006,1670.596957105803,717.9244766079228,120.74944882572163,0.9885157613530431,0.9999933701051864
1018,0.0,0.07525252525252527,0.006818181818181818,2556.023289604552,1713.3796494167236,722.2380255754306,120.39933082953394,0.9883254197613083,0.9999933686623659
1019,0.0,0.07525252525252527,0.006919191919191919,2603.4929773447293,1756.9937987370704,726.544726297765,120.0612435158464,0.9883043734885181,0.9999933705684217
1020,0.0,0.07525252525252527,0.00702020202020202,2652.0452276301976,1801.4802003652676,730.8467822628882,119.73283605745473,0.988060715397919,0.9999933688569406
1021,0.0,0.07525252525252527,0.007121212121212121,2701.4308703563693,1846.8958171370687,735.1408573340377,119.41386243177385,0.9877917854266505,0.9999933657484847
1022,0.0,0.07525252525252527,0.007222222222222222,2751.81352463454,1893.2942955893632,739.4243765222673,119.1057646340405,0.9874994680799772,0.9999933687000924
1023,0.0,0.07525252525252527,0.0073232323232323236,2803.124854526406,1940.7316567447942,743.6971272133433,118.8058521441053,0.9871853083293406,0.9999933681438019
1024,0.0,0.07525252525252527,0.0074242424242424235,2855.3821663956232,1989.2790122137612,747.9606592315831,118.51460417743692,0.9868505550061508,0.9999933672167745
1025,0.0,0.07525252525252527,0.007525252525252525,2909.775068532572,2039.0074155015936,752.2053594532636,118.23183570952006,0.9864962035744819,0.9999933696844161
1026,0.0,0.07525252525252527,0.007626262626262626,2964.0624782533705,2089.9938119186518,756.4367824213996,117.9572946493181,0.9861230344182816,0.9999933704428662
1027,0.0,0.07525252525252527,0.007727272727272727,3020.0582784637063,2142.326886249846,760.6481425073889,117.6904219727603,0.9857316476375927,0.9999933649491852
1028,0.0,0.07525252525252527,0.007828282828282828,3078.373729590815,2196.105842511204,764.83962243938,117.42938967036025,0.9856077847711513,0.999993370481479
