,Meta,bsyn,bdeg,Period,G1,SG2,M,E2F Amplitude,APC Amplitude,RP
678,0.0,0.0030303030303030303,0.00393939393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,0.0,0.0030303030303030303,0.00398989898989899,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680,0.0,0.0030303030303030303,0.00404040404040404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681,0.0,0.0030303030303030303,0.004090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682,0.0,0.0030303030303030303,0.004141414141414141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,0.0,0.0030303030303030303,0.004191919191919192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,0.0,0.0030303030303030303,0.004242424242424242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685,0.0,0.0030303030303030303,0.004292929292929293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686,0.0,0.0030303030303030303,0.004343434343434344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,0.0,0.0030303030303030303,0.004393939393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,0.0,0.0030303030303030303,0.0044444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,0.0,0.0030303030303030303,0.004494949494949495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
690,0.0,0.0030303030303030303,0.004545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691,0.0,0.0030303030303030303,0.004595959595959596,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692,0.0,0.0030303030303030303,0.004646464646464647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,0.0,0.0030303030303030303,0.004696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,0.0,0.0030303030303030303,0.004747474747474748,0.0,0.0,0.0,0.0,0.0,0.0,0.0
695,0.0,0.0030303030303030303,0.004797979797979798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696,0.0,0.0030303030303030303,0.0048484848484848485,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,0.0,0.0030303030303030303,0.004898989898989899,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,0.0,0.0030303030303030303,0.004949494949494949,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,0.0,0.0030303030303030303,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,0.0,0.0035353535353535356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,0.0,0.0035353535353535356,5.0505050505050505e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702,0.0,0.0035353535353535356,0.00010101010101010101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703,0.0,0.0035353535353535356,0.00015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704,0.0,0.0035353535353535356,0.00020202020202020202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705,0.0,0.0035353535353535356,0.0002525252525252525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,0.0,0.0035353535353535356,0.00030303030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,0.0,0.0035353535353535356,0.00035353535353535354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,0.0,0.0035353535353535356,0.00040404040404040404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,0.0,0.0035353535353535356,0.00045454545454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710,0.0,0.0035353535353535356,0.000505050505050505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711,0.0,0.0035353535353535356,0.0005555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712,0.0,0.0035353535353535356,0.0006060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,0.0,0.0035353535353535356,0.0006565656565656566,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714,0.0,0.0035353535353535356,0.0007070707070707071,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,0.0,0.0035353535353535356,0.0007575757575757576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716,0.0,0.0035353535353535356,0.0008080808080808081,0.0,0.0,0.0,0.0,0.0,0.0,0.0
717,0.0,0.0035353535353535356,0.0008585858585858586,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,0.0,0.0035353535353535356,0.0009090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,0.0,0.0035353535353535356,0.0009595959595959596,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,0.0,0.0035353535353535356,0.00101010101010101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,0.0,0.0035353535353535356,0.0010606060606060605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,0.0,0.0035353535353535356,0.0011111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,0.0,0.0035353535353535356,0.0011616161616161617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724,0.0,0.0035353535353535356,0.0012121212121212121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,0.0,0.0035353535353535356,0.0012626262626262625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726,0.0,0.0035353535353535356,0.0013131313131313131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727,0.0,0.0035353535353535356,0.0013636363636363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728,0.0,0.0035353535353535356,0.0014141414141414141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
729,0.0,0.0035353535353535356,0.0014646464646464645,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,0.0,0.0035353535353535356,0.0015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731,0.0,0.0035353535353535356,0.0015656565656565658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732,0.0,0.0035353535353535356,0.0016161616161616162,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733,0.0,0.0035353535353535356,0.0016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734,0.0,0.0035353535353535356,0.0017171717171717172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
735,0.0,0.0035353535353535356,0.0017676767676767678,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736,0.0,0.0035353535353535356,0.0018181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737,0.0,0.0035353535353535356,0.0018686868686868686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738,0.0,0.0035353535353535356,0.0019191919191919192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739,0.0,0.0035353535353535356,0.00196969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740,0.0,0.0035353535353535356,0.00202020202020202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,0.0,0.0035353535353535356,0.0020707070707070706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742,0.0,0.0035353535353535356,0.002121212121212121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743,0.0,0.0035353535353535356,0.002171717171717172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744,0.0,0.0035353535353535356,0.0022222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745,0.0,0.0035353535353535356,0.0022727272727272726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,0.0,0.0035353535353535356,0.0023232323232323234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,0.0,0.0035353535353535356,0.002373737373737374,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,0.0,0.0035353535353535356,0.0024242424242424242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,0.0,0.0035353535353535356,0.0024747474747474746,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,0.0,0.0035353535353535356,0.002525252525252525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,0.0,0.0035353535353535356,0.002575757575757576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752,0.0,0.0035353535353535356,0.0026262626262626263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
753,0.0,0.0035353535353535356,0.0026767676767676767,0.0,0.0,0.0,0.0,0.0,0.0,0.0
754,0.0,0.0035353535353535356,0.0027272727272727275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,0.0,0.0035353535353535356,0.002777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,0.0,0.0035353535353535356,0.0028282828282828283,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,0.0,0.0035353535353535356,0.0028787878787878787,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758,0.0,0.0035353535353535356,0.002929292929292929,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759,0.0,0.0035353535353535356,0.00297979797979798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760,0.0,0.0035353535353535356,0.0030303030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761,0.0,0.0035353535353535356,0.0030808080808080807,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762,0.0,0.0035353535353535356,0.0031313131313131315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
763,0.0,0.0035353535353535356,0.003181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764,0.0,0.0035353535353535356,0.0032323232323232323,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765,0.0,0.0035353535353535356,0.0032828282828282827,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766,0.0,0.0035353535353535356,0.003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767,0.0,0.0035353535353535356,0.003383838383838384,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768,0.0,0.0035353535353535356,0.0034343434343434343,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769,0.0,0.0035353535353535356,0.0034848484848484847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770,0.0,0.0035353535353535356,0.0035353535353535356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771,0.0,0.0035353535353535356,0.003585858585858586,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772,0.0,0.0035353535353535356,0.0036363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
773,0.0,0.0035353535353535356,0.0036868686868686868,0.0,0.0,0.0,0.0,0.0,0.0,0.0
774,0.0,0.0035353535353535356,0.003737373737373737,0.0,0.0,0.0,0.0,0.0,0.0,0.0
775,0.0,0.0035353535353535356,0.003787878787878788,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776,0.0,0.0035353535353535356,0.0038383838383838384,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777,0.0,0.0035353535353535356,0.0038888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778,0.0,0.0035353535353535356,0.00393939393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779,0.0,0.0035353535353535356,0.00398989898989899,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780,0.0,0.0035353535353535356,0.00404040404040404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781,0.0,0.0035353535353535356,0.004090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
782,0.0,0.0035353535353535356,0.004141414141414141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
783,0.0,0.0035353535353535356,0.004191919191919192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,0.0,0.0035353535353535356,0.004242424242424242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
785,0.0,0.0035353535353535356,0.004292929292929293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
786,0.0,0.0035353535353535356,0.004343434343434344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
787,0.0,0.0035353535353535356,0.004393939393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
788,0.0,0.0035353535353535356,0.0044444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789,0.0,0.0035353535353535356,0.004494949494949495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
790,0.0,0.0035353535353535356,0.004545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
791,0.0,0.0035353535353535356,0.004595959595959596,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,0.0,0.0035353535353535356,0.004646464646464647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793,0.0,0.0035353535353535356,0.004696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
794,0.0,0.0035353535353535356,0.004747474747474748,0.0,0.0,0.0,0.0,0.0,0.0,0.0
795,0.0,0.0035353535353535356,0.004797979797979798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
796,0.0,0.0035353535353535356,0.0048484848484848485,0.0,0.0,0.0,0.0,0.0,0.0,0.0
797,0.0,0.0035353535353535356,0.004898989898989899,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798,0.0,0.0035353535353535356,0.004949494949494949,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799,0.0,0.0035353535353535356,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800,0.0,0.00404040404040404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801,0.0,0.00404040404040404,5.0505050505050505e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802,0.0,0.00404040404040404,0.00010101010101010101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
803,0.0,0.00404040404040404,0.00015151515151515152,0.0,0.0,0.0,0.0,0.9999991152509384,0.0,0.0
804,0.0,0.00404040404040404,0.00020202020202020202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
805,0.0,0.00404040404040404,0.0002525252525252525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
806,0.0,0.00404040404040404,0.00030303030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
807,0.0,0.00404040404040404,0.00035353535353535354,0.0,0.0,0.0,0.0,0.9999993835012825,0.0,0.0
808,0.0,0.00404040404040404,0.00040404040404040404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
809,0.0,0.00404040404040404,0.00045454545454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
810,0.0,0.00404040404040404,0.000505050505050505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
811,0.0,0.00404040404040404,0.0005555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
812,0.0,0.00404040404040404,0.0006060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0
813,0.0,0.00404040404040404,0.0006565656565656566,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814,0.0,0.00404040404040404,0.0007070707070707071,0.0,0.0,0.0,0.0,0.0,0.0,0.0
815,0.0,0.00404040404040404,0.0007575757575757576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
816,0.0,0.00404040404040404,0.0008080808080808081,0.0,0.0,0.0,0.0,0.0,0.0,0.0
817,0.0,0.00404040404040404,0.0008585858585858586,0.0,0.0,0.0,0.0,0.0,0.0,0.0
818,0.0,0.00404040404040404,0.0009090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
819,0.0,0.00404040404040404,0.0009595959595959596,0.0,0.0,0.0,0.0,0.0,0.0,0.0
820,0.0,0.00404040404040404,0.00101010101010101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821,0.0,0.00404040404040404,0.0010606060606060605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822,0.0,0.00404040404040404,0.0011111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823,0.0,0.00404040404040404,0.0011616161616161617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824,0.0,0.00404040404040404,0.0012121212121212121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825,0.0,0.00404040404040404,0.0012626262626262625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826,0.0,0.00404040404040404,0.0013131313131313131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
827,0.0,0.00404040404040404,0.0013636363636363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828,0.0,0.00404040404040404,0.0014141414141414141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
829,0.0,0.00404040404040404,0.0014646464646464645,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,0.0,0.00404040404040404,0.0015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831,0.0,0.00404040404040404,0.0015656565656565658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832,0.0,0.00404040404040404,0.0016161616161616162,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833,0.0,0.00404040404040404,0.0016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834,0.0,0.00404040404040404,0.0017171717171717172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,0.0,0.00404040404040404,0.0017676767676767678,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836,0.0,0.00404040404040404,0.0018181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837,0.0,0.00404040404040404,0.0018686868686868686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,0.0,0.00404040404040404,0.0019191919191919192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839,0.0,0.00404040404040404,0.00196969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840,0.0,0.00404040404040404,0.00202020202020202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841,0.0,0.00404040404040404,0.0020707070707070706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842,0.0,0.00404040404040404,0.002121212121212121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843,0.0,0.00404040404040404,0.002171717171717172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
844,0.0,0.00404040404040404,0.0022222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
845,0.0,0.00404040404040404,0.0022727272727272726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846,0.0,0.00404040404040404,0.0023232323232323234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847,0.0,0.00404040404040404,0.002373737373737374,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848,0.0,0.00404040404040404,0.0024242424242424242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849,0.0,0.00404040404040404,0.0024747474747474746,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850,0.0,0.00404040404040404,0.002525252525252525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
851,0.0,0.00404040404040404,0.002575757575757576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
852,0.0,0.00404040404040404,0.0026262626262626263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
853,0.0,0.00404040404040404,0.0026767676767676767,0.0,0.0,0.0,0.0,0.0,0.0,0.0
854,0.0,0.00404040404040404,0.0027272727272727275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
855,0.0,0.00404040404040404,0.002777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
856,0.0,0.00404040404040404,0.0028282828282828283,0.0,0.0,0.0,0.0,0.0,0.0,0.0
857,0.0,0.00404040404040404,0.0028787878787878787,0.0,0.0,0.0,0.0,0.0,0.0,0.0
858,0.0,0.00404040404040404,0.002929292929292929,0.0,0.0,0.0,0.0,0.0,0.0,0.0
859,0.0,0.00404040404040404,0.00297979797979798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860,0.0,0.00404040404040404,0.0030303030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861,0.0,0.00404040404040404,0.0030808080808080807,0.0,0.0,0.0,0.0,0.0,0.0,0.0
862,0.0,0.00404040404040404,0.0031313131313131315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
863,0.0,0.00404040404040404,0.003181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
864,0.0,0.00404040404040404,0.0032323232323232323,0.0,0.0,0.0,0.0,0.0,0.0,0.0
865,0.0,0.00404040404040404,0.0032828282828282827,0.0,0.0,0.0,0.0,0.0,0.0,0.0
866,0.0,0.00404040404040404,0.003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
867,0.0,0.00404040404040404,0.003383838383838384,0.0,0.0,0.0,0.0,0.0,0.0,0.0
868,0.0,0.00404040404040404,0.0034343434343434343,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869,0.0,0.00404040404040404,0.0034848484848484847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,0.0,0.00404040404040404,0.0035353535353535356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
871,0.0,0.00404040404040404,0.003585858585858586,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872,0.0,0.00404040404040404,0.0036363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
873,0.0,0.00404040404040404,0.0036868686868686868,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874,0.0,0.00404040404040404,0.003737373737373737,0.0,0.0,0.0,0.0,0.0,0.0,0.0
875,0.0,0.00404040404040404,0.003787878787878788,0.0,0.0,0.0,0.0,0.0,0.0,0.0
876,0.0,0.00404040404040404,0.0038383838383838384,0.0,0.0,0.0,0.0,0.0,0.0,0.0
877,0.0,0.00404040404040404,0.0038888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0
878,0.0,0.00404040404040404,0.00393939393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
879,0.0,0.00404040404040404,0.00398989898989899,0.0,0.0,0.0,0.0,0.0,0.0,0.0
880,0.0,0.00404040404040404,0.00404040404040404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
881,0.0,0.00404040404040404,0.004090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882,0.0,0.00404040404040404,0.004141414141414141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
883,0.0,0.00404040404040404,0.004191919191919192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
884,0.0,0.00404040404040404,0.004242424242424242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
885,0.0,0.00404040404040404,0.004292929292929293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
886,0.0,0.00404040404040404,0.004343434343434344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
887,0.0,0.00404040404040404,0.004393939393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
888,0.0,0.00404040404040404,0.0044444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889,0.0,0.00404040404040404,0.004494949494949495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
890,0.0,0.00404040404040404,0.004545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
891,0.0,0.00404040404040404,0.004595959595959596,0.0,0.0,0.0,0.0,0.0,0.0,0.0
892,0.0,0.00404040404040404,0.004646464646464647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
893,0.0,0.00404040404040404,0.004696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
894,0.0,0.00404040404040404,0.004747474747474748,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895,0.0,0.00404040404040404,0.004797979797979798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
896,0.0,0.00404040404040404,0.0048484848484848485,0.0,0.0,0.0,0.0,0.0,0.0,0.0
897,0.0,0.00404040404040404,0.004898989898989899,0.0,0.0,0.0,0.0,0.0,0.0,0.0
898,0.0,0.00404040404040404,0.004949494949494949,0.0,0.0,0.0,0.0,0.0,0.0,0.0
899,0.0,0.00404040404040404,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900,0.0,0.004545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901,0.0,0.004545454545454545,5.0505050505050505e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902,0.0,0.004545454545454545,0.00010101010101010101,0.0,0.0,0.0,0.0,0.9999985524346415,0.0,0.0
903,0.0,0.004545454545454545,0.00015151515151515152,0.0,0.0,0.0,0.0,0.9999986890034946,0.0,0.0
904,0.0,0.004545454545454545,0.00020202020202020202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
905,0.0,0.004545454545454545,0.0002525252525252525,5658.788403260036,1076.1854128392697,3278.017940581054,1303.5655744973883,0.0,0.0,0.0
906,0.0,0.004545454545454545,0.00030303030303030303,5545.807088707504,1076.196156384416,3382.5176140215026,1086.622894789677,0.0,0.0,0.0
907,0.0,0.004545454545454545,0.00035353535353535354,5499.722852922781,1076.0244828126706,3492.1465310034437,931.662862860031,0.9999991049136421,0.0,0.0
908,0.0,0.004545454545454545,0.00040404040404040404,5497.7433260661455,1075.4723024315754,3607.2563144146025,815.4420319203145,0.9999991826951663,0.0,0.0
909,0.0,0.004545454545454545,0.00045454545454545455,5530.427803197924,1074.28895229943,3728.214901811123,725.0469661661282,0.9999992520862482,0.0,0.0
910,0.0,0.004545454545454545,0.000505050505050505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
911,0.0,0.004545454545454545,0.0005555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
912,0.0,0.004545454545454545,0.0006060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0
913,0.0,0.004545454545454545,0.0006565656565656566,0.0,0.0,0.0,0.0,0.0,0.0,0.0
914,0.0,0.004545454545454545,0.0007070707070707071,0.0,0.0,0.0,0.0,0.0,0.0,0.0
915,0.0,0.004545454545454545,0.0007575757575757576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
916,0.0,0.004545454545454545,0.0008080808080808081,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917,0.0,0.004545454545454545,0.0008585858585858586,0.0,0.0,0.0,0.0,0.0,0.0,0.0
918,0.0,0.004545454545454545,0.0009090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
919,0.0,0.004545454545454545,0.0009595959595959596,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920,0.0,0.004545454545454545,0.00101010101010101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
921,0.0,0.004545454545454545,0.0010606060606060605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
922,0.0,0.004545454545454545,0.0011111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
923,0.0,0.004545454545454545,0.0011616161616161617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
924,0.0,0.004545454545454545,0.0012121212121212121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
925,0.0,0.004545454545454545,0.0012626262626262625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
926,0.0,0.004545454545454545,0.0013131313131313131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
927,0.0,0.004545454545454545,0.0013636363636363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
928,0.0,0.004545454545454545,0.0014141414141414141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
929,0.0,0.004545454545454545,0.0014646464646464645,0.0,0.0,0.0,0.0,0.0,0.0,0.0
930,0.0,0.004545454545454545,0.0015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931,0.0,0.004545454545454545,0.0015656565656565658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
932,0.0,0.004545454545454545,0.0016161616161616162,0.0,0.0,0.0,0.0,0.0,0.0,0.0
933,0.0,0.004545454545454545,0.0016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
934,0.0,0.004545454545454545,0.0017171717171717172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
935,0.0,0.004545454545454545,0.0017676767676767678,0.0,0.0,0.0,0.0,0.0,0.0,0.0
936,0.0,0.004545454545454545,0.0018181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
937,0.0,0.004545454545454545,0.0018686868686868686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
938,0.0,0.004545454545454545,0.0019191919191919192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
