,Meta,c,tau,Apc_Period,Apc_Amplitude
1588,0.0,0.15126050420168066,2.666666666666667,10.579999999999774,0.954579780599411
1589,0.0,0.15126050420168066,2.6969696969696972,10.669999999999767,0.9568402961207382
1590,0.0,0.15126050420168066,2.7272727272727275,10.749999999999773,0.9589861669635091
1591,0.0,0.15126050420168066,2.757575757575758,10.839999999999769,0.9610230263617706
1592,0.0,0.15126050420168066,2.787878787878788,10.919999999999789,0.9629562247462791
1593,0.0,0.15126050420168066,2.8181818181818183,11.009999999999764,0.9647912849978961
1594,0.0,0.15126050420168066,2.8484848484848486,11.089999999999762,0.9665327822546382
1595,0.0,0.15126050420168066,2.878787878787879,11.169999999999765,0.9681857733512853
1596,0.0,0.15126050420168066,2.909090909090909,11.25999999999975,0.9697545487333705
1597,0.0,0.15126050420168066,2.9393939393939394,11.339999999999751,0.9712435031426692
1598,0.0,0.15126050420168066,2.9696969696969697,11.41999999999976,0.9726565832491493
1599,0.0,0.15126050420168066,3.0,11.499999999999755,0.973997893055346
1600,0.0,0.16134453781512603,0.0,0.0,0.0
1601,0.0,0.16134453781512603,0.030303030303030304,0.0,0.0
1602,0.0,0.16134453781512603,0.06060606060606061,0.0,0.0
1603,0.0,0.16134453781512603,0.09090909090909091,0.0,0.0
1604,0.0,0.16134453781512603,0.12121212121212122,0.0,0.0
1605,0.0,0.16134453781512603,0.15151515151515152,0.0,0.0
1606,0.0,0.16134453781512603,0.18181818181818182,0.0,0.0
1607,0.0,0.16134453781512603,0.21212121212121213,0.0,0.0
1608,0.0,0.16134453781512603,0.24242424242424243,0.0,0.0
1609,0.0,0.16134453781512603,0.2727272727272727,0.0,0.0
1610,0.0,0.16134453781512603,0.30303030303030304,0.0,0.0
1611,0.0,0.16134453781512603,0.33333333333333337,0.0,0.0
1612,0.0,0.16134453781512603,0.36363636363636365,0.0,0.0
1613,0.0,0.16134453781512603,0.3939393939393939,0.0,0.0
1614,0.0,0.16134453781512603,0.42424242424242425,0.0,0.0
1615,0.0,0.16134453781512603,0.4545454545454546,0.0,0.0
1616,0.0,0.16134453781512603,0.48484848484848486,0.0,0.0
1617,0.0,0.16134453781512603,0.5151515151515151,0.0,0.0
1618,0.0,0.16134453781512603,0.5454545454545454,0.0,0.0
1619,0.0,0.16134453781512603,0.5757575757575758,0.0,0.0
1620,0.0,0.16134453781512603,0.6060606060606061,0.0,0.0
1621,0.0,0.16134453781512603,0.6363636363636364,0.0,0.0
1622,0.0,0.16134453781512603,0.6666666666666667,0.0,0.0
1623,0.0,0.16134453781512603,0.696969696969697,0.0,0.0
1624,0.0,0.16134453781512603,0.7272727272727273,0.0,0.0
1625,0.0,0.16134453781512603,0.7575757575757576,2.9299999999999926,0.13758715676522115
1626,0.0,0.16134453781512603,0.7878787878787878,3.0500000000000043,0.23275333445796037
1627,0.0,0.16134453781512603,0.8181818181818182,3.1799999999999926,0.2938247297250209
1628,0.0,0.16134453781512603,0.8484848484848485,3.3000000000000114,0.33994051662367764
1629,0.0,0.16134453781512603,0.8787878787878788,3.430000000000007,0.3774372891483842
1630,0.0,0.16134453781512603,0.9090909090909092,3.569999999999993,0.4093008734835811
1631,0.0,0.16134453781512603,0.9393939393939394,3.700000000000003,0.43723102884789533
1632,0.0,0.16134453781512603,0.9696969696969697,3.8300000000000125,0.4623014927968607
1633,0.0,0.16134453781512603,1.0,3.969999999999999,0.4852375037284763
1634,0.0,0.16134453781512603,1.0303030303030303,4.109999999999999,0.5065459356850052
1635,0.0,0.16134453781512603,1.0606060606060606,4.25,0.5265904391849983
1636,0.0,0.16134453781512603,1.0909090909090908,4.389999999999986,0.5456332777246058
1637,0.0,0.16134453781512603,1.1212121212121213,4.530000000000001,0.5638658105168033
1638,0.0,0.16134453781512603,1.1515151515151516,4.670000000000002,0.5814233399911148
1639,0.0,0.16134453781512603,1.1818181818181819,4.810000000000002,0.5984007557506301
1640,0.0,0.16134453781512603,1.2121212121212122,4.950000000000003,0.6148629790746254
1641,0.0,0.16134453781512603,1.2424242424242424,5.090000000000003,0.630850847895633
1642,0.0,0.16134453781512603,1.2727272727272727,5.240000000000002,0.6463903935008546
1643,0.0,0.16134453781512603,1.303030303030303,5.379999999999997,0.6614971084126791
1644,0.0,0.16134453781512603,1.3333333333333335,5.520000000000007,0.6761761067474715
1645,0.0,0.16134453781512603,1.3636363636363638,5.660000000000004,0.6904293015839941
1646,0.0,0.16134453781512603,1.393939393939394,5.800000000000004,0.7042554262419896
1647,0.0,0.16134453781512603,1.4242424242424243,5.939999999999998,0.7176506389231126
1648,0.0,0.16134453781512603,1.4545454545454546,6.070000000000007,0.7306132281535745
1649,0.0,0.16134453781512603,1.4848484848484849,6.210000000000008,0.7431399946521867
1650,0.0,0.16134453781512603,1.5151515151515151,6.340000000000003,0.7552316069200898
1651,0.0,0.16134453781512603,1.5454545454545454,6.470000000000006,0.7668848016539589
1652,0.0,0.16134453781512603,1.5757575757575757,6.6000000000000085,0.7781032774414909
1653,0.0,0.16134453781512603,1.6060606060606062,6.730000000000009,0.7888892103444812
1654,0.0,0.16134453781512603,1.6363636363636365,6.8600000000000065,0.7992475496323023
1655,0.0,0.16134453781512603,1.6666666666666667,6.980000000000018,0.8091823519496214
1656,0.0,0.16134453781512603,1.696969696969697,7.1100000000000065,0.8187019156053491
1657,0.0,0.16134453781512603,1.7272727272727273,7.230000000000004,0.827812788458944
1658,0.0,0.16134453781512603,1.7575757575757576,7.3500000000000085,0.8365267633179229
1659,0.0,0.16134453781512603,1.7878787878787878,7.470000000000006,0.8448513208537447
1660,0.0,0.16134453781512603,1.8181818181818183,7.590000000000003,0.8527956975732895
1661,0.0,0.16134453781512603,1.8484848484848486,7.700000000000009,0.8603729608588055
1662,0.0,0.16134453781512603,1.878787878787879,7.819999999999993,0.8675942082668433
1663,0.0,0.16134453781512603,1.9090909090909092,7.930000000000007,0.8744711660424671
1664,0.0,0.16134453781512603,1.9393939393939394,8.040000000000006,0.8810159733984403
1665,0.0,0.16134453781512603,1.9696969696969697,8.150000000000006,0.8872398381636304
1666,0.0,0.16134453781512603,2.0,8.24999999999983,0.8931575509712998
1667,0.0,0.16134453781512603,2.0303030303030303,8.359999999999815,0.8987792192813758
1668,0.0,0.16134453781512603,2.0606060606060606,8.459999999999837,0.9041159795082587
1669,0.0,0.16134453781512603,2.090909090909091,8.569999999999823,0.9091817545074751
1670,0.0,0.16134453781512603,2.121212121212121,8.669999999999817,0.913986236998718
1671,0.0,0.16134453781512603,2.1515151515151514,8.769999999999811,0.9185467455158403
1672,0.0,0.16134453781512603,2.1818181818181817,8.869999999999806,0.9228687685895827
1673,0.0,0.16134453781512603,2.2121212121212124,8.969999999999803,0.9269644727191015
1674,0.0,0.16134453781512603,2.2424242424242427,9.064999999999813,0.930845286806
1675,0.0,0.16134453781512603,2.272727272727273,9.159999999999805,0.934520579723255
1676,0.0,0.16134453781512603,2.303030303030303,9.259999999999792,0.9380015214861612
1677,0.0,0.16134453781512603,2.3333333333333335,9.349999999999795,0.9412972190113407
1678,0.0,0.16134453781512603,2.3636363636363638,9.439999999999799,0.9444170956073048
1679,0.0,0.16134453781512603,2.393939393939394,9.529999999999802,0.9473700619126215
1680,0.0,0.16134453781512603,2.4242424242424243,9.619999999999806,0.950164345281334
1681,0.0,0.16134453781512603,2.4545454545454546,9.709999999999809,0.952808684846419
1682,0.0,0.16134453781512603,2.484848484848485,9.799999999999795,0.9553103656999188
1683,0.0,0.16134453781512603,2.515151515151515,9.889999999999787,0.957677100458102
1684,0.0,0.16134453781512603,2.5454545454545454,9.97999999999979,0.959915361511874
1685,0.0,0.16134453781512603,2.5757575757575757,10.069999999999784,0.9620334355519814
1686,0.0,0.16134453781512603,2.606060606060606,10.149999999999785,0.9640363159269312
1687,0.0,0.16134453781512603,2.6363636363636362,10.239999999999782,0.9659309778871109
1688,0.0,0.16134453781512603,2.666666666666667,10.31999999999978,0.9677229346244229
1689,0.0,0.16134453781512603,2.6969696969696972,10.40499999999977,0.9694179749868573
1690,0.0,0.16134453781512603,2.7272727272727275,10.489999999999778,0.9710208118500256
1691,0.0,0.16134453781512603,2.757575757575758,10.569999999999773,0.9725372578914899
1692,0.0,0.16134453781512603,2.787878787878788,10.649999999999778,0.9739711962272761
1693,0.0,0.16134453781512603,2.8181818181818183,10.72999999999979,0.9753276296833544
1694,0.0,0.16134453781512603,2.8484848484848486,10.809999999999775,0.9766109450900895
1695,0.0,0.16134453781512603,2.878787878787879,10.889999999999773,0.9778247787013259
1696,0.0,0.16134453781512603,2.909090909090909,10.969999999999771,0.978973208265892
1697,0.0,0.16134453781512603,2.9393939393939394,11.049999999999766,0.9800597236733468
1698,0.0,0.16134453781512603,2.9696969696969697,11.129999999999768,0.9810877998528468
1699,0.0,0.16134453781512603,3.0,11.20999999999976,0.9820603683436575
1700,0.0,0.1714285714285714,0.0,0.0,0.0
1701,0.0,0.1714285714285714,0.030303030303030304,0.0,0.0
1702,0.0,0.1714285714285714,0.06060606060606061,0.0,0.0
1703,0.0,0.1714285714285714,0.09090909090909091,0.0,0.0
1704,0.0,0.1714285714285714,0.12121212121212122,0.0,0.0
1705,0.0,0.1714285714285714,0.15151515151515152,0.0,0.0
1706,0.0,0.1714285714285714,0.18181818181818182,0.0,0.0
1707,0.0,0.1714285714285714,0.21212121212121213,0.0,0.0
1708,0.0,0.1714285714285714,0.24242424242424243,0.0,0.0
1709,0.0,0.1714285714285714,0.2727272727272727,0.0,0.0
1710,0.0,0.1714285714285714,0.30303030303030304,0.0,0.0
1711,0.0,0.1714285714285714,0.33333333333333337,0.0,0.0
1712,0.0,0.1714285714285714,0.36363636363636365,0.0,0.0
1713,0.0,0.1714285714285714,0.3939393939393939,0.0,0.0
1714,0.0,0.1714285714285714,0.42424242424242425,0.0,0.0
1715,0.0,0.1714285714285714,0.4545454545454546,0.0,0.0
1716,0.0,0.1714285714285714,0.48484848484848486,0.0,0.0
1717,0.0,0.1714285714285714,0.5151515151515151,0.0,0.0
1718,0.0,0.1714285714285714,0.5454545454545454,0.0,0.0
1719,0.0,0.1714285714285714,0.5757575757575758,0.0,0.0
1720,0.0,0.1714285714285714,0.6060606060606061,0.0,0.0
1721,0.0,0.1714285714285714,0.6363636363636364,0.0,0.0
1722,0.0,0.1714285714285714,0.6666666666666667,0.0,0.0
1723,0.0,0.1714285714285714,0.696969696969697,0.0,0.0
1724,0.0,0.1714285714285714,0.7272727272727273,2.8100000000000023,0.15244792353673475
1725,0.0,0.1714285714285714,0.7575757575757576,2.930000000000007,0.2524598606363042
1726,0.0,0.1714285714285714,0.7878787878787878,3.0600000000000023,0.3165213430010666
1727,0.0,0.1714285714285714,0.8181818181818182,3.180000000000007,0.36485320325664045
1728,0.0,0.1714285714285714,0.8484848484848485,3.3100000000000023,0.40407226883439196
1729,0.0,0.1714285714285714,0.8787878787878788,3.440000000000012,0.43732218076035767
1730,0.0,0.1714285714285714,0.9090909090909092,3.579999999999984,0.4664041207783105
1731,0.0,0.1714285714285714,0.9393939393939394,3.710000000000008,0.4924516821641226
1732,0.0,0.1714285714285714,0.9696969696969697,3.8400000000000034,0.5162310938388475
1733,0.0,0.1714285714285714,1.0,3.980000000000004,0.5382726554894498
1734,0.0,0.1714285714285714,1.0303030303030303,4.1200000000000045,0.5589530076660334
1735,0.0,0.1714285714285714,1.0606060606060606,4.250000000000007,0.5785436784636513
1736,0.0,0.1714285714285714,1.0909090909090908,4.390000000000004,0.5972388497246346
1737,0.0,0.1714285714285714,1.1212121212121213,4.530000000000001,0.6151741844032327
1738,0.0,0.1714285714285714,1.1515151515151516,4.670000000000002,0.6324422247390828
1739,0.0,0.1714285714285714,1.1818181818181819,4.810000000000002,0.6491131395326931
1740,0.0,0.1714285714285714,1.2121212121212122,4.950000000000003,0.6652203038184379
1741,0.0,0.1714285714285714,1.2424242424242424,5.090000000000003,0.6807937563539399
1742,0.0,0.1714285714285714,1.2727272727272727,5.220000000000013,0.6958496715391672
1743,0.0,0.1714285714285714,1.303030303030303,5.3600000000000065,0.710393565973976
1744,0.0,0.1714285714285714,1.3333333333333335,5.5,0.7244343797818272
1745,0.0,0.1714285714285714,1.3636363636363638,5.63000000000001,0.737970719589172
1746,0.0,0.1714285714285714,1.393939393939394,5.760000000000019,0.7510061504821212
1747,0.0,0.1714285714285714,1.4242424242424243,5.900000000000006,0.7635411652152178
1748,0.0,0.1714285714285714,1.4545454545454546,6.030000000000001,0.7755828228412441
1749,0.0,0.1714285714285714,1.4848484848484849,6.159999999999997,0.7871308585795003
1750,0.0,0.1714285714285714,1.5151515151515151,6.280000000000005,0.7981943125060104
1751,0.0,0.1714285714285714,1.5454545454545454,6.410000000000004,0.8087782589679035
1752,0.0,0.1714285714285714,1.5757575757575757,6.530000000000008,0.8188928380296381
1753,0.0,0.1714285714285714,1.6060606060606062,6.650000000000006,0.8285475545006783
1754,0.0,0.1714285714285714,1.6363636363636365,6.780000000000001,0.8377531265465843
1755,0.0,0.1714285714285714,1.6666666666666667,6.890000000000015,0.8465215309141882
1756,0.0,0.1714285714285714,1.696969696969697,7.010000000000005,0.8548646309039376
1757,0.0,0.1714285714285714,1.7272727272727273,7.1299999999999955,0.8627962031471127
1758,0.0,0.1714285714285714,1.7575757575757576,7.240000000000009,0.8703318460798888
1759,0.0,0.1714285714285714,1.7878787878787878,7.3500000000000085,0.8774833225234043
1760,0.0,0.1714285714285714,1.8181818181818183,7.460000000000008,0.8842668338503519
1761,0.0,0.1714285714285714,1.8484848484848486,7.570000000000007,0.890696504855576
1762,0.0,0.1714285714285714,1.878787878787879,7.680000000000007,0.8967868508280894
1763,0.0,0.1714285714285714,1.9090909090909092,7.790000000000006,0.9025531130709622
1764,0.0,0.1714285714285714,1.9393939393939394,7.890000000000015,0.9080090247402762
1765,0.0,0.1714285714285714,1.9696969696969697,7.995000000000006,0.9131688377087304
1766,0.0,0.1714285714285714,2.0,8.099999999999824,0.9180469379190377
1767,0.0,0.1714285714285714,2.0303030303030303,8.199999999999818,0.922656057828454
1768,0.0,0.1714285714285714,2.0606060606060606,8.29999999999982,0.9270103994715649
1769,0.0,0.1714285714285714,2.090909090909091,8.399999999999807,0.9311220162355145
1770,0.0,0.1714285714285714,2.121212121212121,8.489999999999824,0.9350037084489956
1771,0.0,0.1714285714285714,2.1515151515151514,8.589999999999819,0.938667052114524
1772,0.0,0.1714285714285714,2.1818181818181817,8.679999999999819,0.9421234437805306
1773,0.0,0.1714285714285714,2.2121212121212124,8.77999999999981,0.9453844195262147
1774,0.0,0.1714285714285714,2.2424242424242427,8.869999999999807,0.9484600278022289
1775,0.0,0.1714285714285714,2.272727272727273,8.959999999999809,0.9513607047662698
1776,0.0,0.1714285714285714,2.303030303030303,9.049999999999812,0.9540957934886892
1777,0.0,0.1714285714285714,2.3333333333333335,9.139999999999816,0.9566744647926796
1778,0.0,0.1714285714285714,2.3636363636363638,9.229999999999805,0.95910543076621
1779,0.0,0.1714285714285714,2.393939393939394,9.3199999999998,0.9613972517547997
1780,0.0,0.1714285714285714,2.4242424242424243,9.409999999999798,0.9635572960266805
1781,0.0,0.1714285714285714,2.4545454545454546,9.49999999999979,0.965593482274443
1782,0.0,0.1714285714285714,2.484848484848485,9.579999999999798,0.9675126449803102
1783,0.0,0.1714285714285714,2.515151515151515,9.669999999999789,0.9693218045353651
1784,0.0,0.1714285714285714,2.5454545454545454,9.749999999999794,0.9710267555592178
1785,0.0,0.1714285714285714,2.5757575757575757,9.829999999999806,0.9726341934826664
1786,0.0,0.1714285714285714,2.606060606060606,9.919999999999789,0.9741490984183159
1787,0.0,0.1714285714285714,2.6363636363636362,9.999999999999787,0.9755773264151993
1788,0.0,0.1714285714285714,2.666666666666667,10.079999999999785,0.9769233219621994
1789,0.0,0.1714285714285714,2.6969696969696972,10.15999999999979,0.9781925746409416
1790,0.0,0.1714285714285714,2.7272727272727275,10.239999999999782,0.9793891059912389
1791,0.0,0.1714285714285714,2.757575757575758,10.319999999999794,0.9805172852176224
1792,0.0,0.1714285714285714,2.787878787878788,10.399999999999778,0.9815812521769044
1793,0.0,0.1714285714285714,2.8181818181818183,10.47999999999979,0.9825846376965607
1794,0.0,0.1714285714285714,2.8484848484848486,10.559999999999775,0.9835307683872314
1795,0.0,0.1714285714285714,2.878787878787879,10.639999999999773,0.9844233985714769
1796,0.0,0.1714285714285714,2.909090909090909,10.719999999999771,0.9852652112801071
1797,0.0,0.1714285714285714,2.9393939393939394,10.799999999999756,0.9860595516182922
1798,0.0,0.1714285714285714,2.9696969696969697,10.869999999999774,0.9868089164170589
1799,0.0,0.1714285714285714,3.0,10.949999999999761,0.9875163092842287
1800,0.0,0.18151260504201677,0.0,0.0,0.0
1801,0.0,0.18151260504201677,0.030303030303030304,0.0,0.0
1802,0.0,0.18151260504201677,0.06060606060606061,0.0,0.0
1803,0.0,0.18151260504201677,0.09090909090909091,0.0,0.0
1804,0.0,0.18151260504201677,0.12121212121212122,0.0,0.0
1805,0.0,0.18151260504201677,0.15151515151515152,0.0,0.0
1806,0.0,0.18151260504201677,0.18181818181818182,0.0,0.0
1807,0.0,0.18151260504201677,0.21212121212121213,0.0,0.0
1808,0.0,0.18151260504201677,0.24242424242424243,0.0,0.0
1809,0.0,0.18151260504201677,0.2727272727272727,0.0,0.0
1810,0.0,0.18151260504201677,0.30303030303030304,0.0,0.0
1811,0.0,0.18151260504201677,0.33333333333333337,0.0,0.0
1812,0.0,0.18151260504201677,0.36363636363636365,0.0,0.0
1813,0.0,0.18151260504201677,0.3939393939393939,0.0,0.0
1814,0.0,0.18151260504201677,0.42424242424242425,0.0,0.0
1815,0.0,0.18151260504201677,0.4545454545454546,0.0,0.0
1816,0.0,0.18151260504201677,0.48484848484848486,0.0,0.0
1817,0.0,0.18151260504201677,0.5151515151515151,0.0,0.0
1818,0.0,0.18151260504201677,0.5454545454545454,0.0,0.0
1819,0.0,0.18151260504201677,0.5757575757575758,0.0,0.0
1820,0.0,0.18151260504201677,0.6060606060606061,0.0,0.0
1821,0.0,0.18151260504201677,0.6363636363636364,0.0,0.0
1822,0.0,0.18151260504201677,0.6666666666666667,0.0,0.0
1823,0.0,0.18151260504201677,0.696969696969697,2.6899999999999977,0.15028614163469556
1824,0.0,0.18151260504201677,0.7272727272727273,2.8100000000000023,0.26247183721994655
1825,0.0,0.18151260504201677,0.7575757575757576,2.9399999999999977,0.33215065828187285
1826,0.0,0.18151260504201677,0.7878787878787878,3.0600000000000023,0.3840249552398204
1827,0.0,0.18151260504201677,0.8181818181818182,3.1899999999999977,0.42574442594654427
1828,0.0,0.18151260504201677,0.8484848484848485,3.3200000000000003,0.46087459069735137
1829,0.0,0.18151260504201677,0.8787878787878788,3.450000000000003,0.4914193494422518
1830,0.0,0.18151260504201677,0.9090909090909092,3.5800000000000054,0.5186423336882473
1831,0.0,0.18151260504201677,0.9393939393939394,3.710000000000008,0.5433760586802692
1832,0.0,0.18151260504201677,0.9696969696969697,3.8500000000000014,0.5661989215938119
1833,0.0,0.18151260504201677,1.0,3.980000000000004,0.5875196227397858
1834,0.0,0.18151260504201677,1.0303030303030303,4.1200000000000045,0.6076272376837298
1835,0.0,0.18151260504201677,1.0606060606060606,4.250000000000021,0.626727564992716
1836,0.0,0.18151260504201677,1.0909090909090908,4.390000000000003,0.6449624629523508
1837,0.0,0.18151260504201677,1.1212121212121213,4.530000000000001,0.662432504209187
1838,0.0,0.18151260504201677,1.1515151515151516,4.660000000000011,0.6792072136689451
1839,0.0,0.18151260504201677,1.1818181818181819,4.800000000000004,0.6953289137936709
1840,0.0,0.18151260504201677,1.2121212121212122,4.930000000000007,0.7108308744873899
1841,0.0,0.18151260504201677,1.2424242424242424,5.07,0.7257309458235011
1842,0.0,0.18151260504201677,1.2727272727272727,5.200000000000003,0.7400385864003651
1843,0.0,0.18151260504201677,1.303030303030303,5.3300000000000125,0.7537704669486622
1844,0.0,0.18151260504201677,1.3333333333333335,5.460000000000008,0.7669318822415261
1845,0.0,0.18151260504201677,1.3636363636363638,5.590000000000003,0.7795303549676592
1846,0.0,0.18151260504201677,1.393939393939394,5.719999999999999,0.791574934342358
1847,0.0,0.18151260504201677,1.4242424242424243,5.849999999999994,0.8030722545433273
1848,0.0,0.18151260504201677,1.4545454545454546,5.970000000000004,0.8140366197902841
1849,0.0,0.18151260504201677,1.4848484848484849,6.090000000000003,0.8244778389421161
1850,0.0,0.18151260504201677,1.5151515151515151,6.210000000000008,0.8344091023067554
1851,0.0,0.18151260504201677,1.5454545454545454,6.3300000000000125,0.8438448927082525
1852,0.0,0.18151260504201677,1.5757575757575757,6.450000000000008,0.8528001137489765
1853,0.0,0.18151260504201677,1.6060606060606062,6.570000000000007,0.8612908602104422
1854,0.0,0.18151260504201677,1.6363636363636365,6.680000000000007,0.8693336000155435
1855,0.0,0.18151260504201677,1.6666666666666667,6.799999999999997,0.8769454532427782
1856,0.0,0.18151260504201677,1.696969696969697,6.909999999999997,0.8841421110080057
1857,0.0,0.18151260504201677,1.7272727272727273,7.020000000000007,0.8909429112597357
1858,0.0,0.18151260504201677,1.7575757575757576,7.1299999999999955,0.8973646404313754
1859,0.0,0.18151260504201677,1.7878787878787878,7.230000000000011,0.9034239479793847
1860,0.0,0.18151260504201677,1.8181818181818183,7.340000000000003,0.9091392107096873
1861,0.0,0.18151260504201677,1.8484848484848486,7.440000000000012,0.9145261464713401
1862,0.0,0.18151260504201677,1.878787878787879,7.549999999999983,0.9196011929065879
1863,0.0,0.18151260504201677,1.9090909090909092,7.650000000000006,0.9243803427184167
1864,0.0,0.18151260504201677,1.9393939393939394,7.75,0.9288797126225512
1865,0.0,0.18151260504201677,1.9696969696969697,7.849999999999994,0.9331135088633312
1866,0.0,0.18151260504201677,2.0,7.9399999999998325,0.9370965151891522
1867,0.0,0.18151260504201677,2.0303030303030303,8.039999999999829,0.9408422501510354
1868,0.0,0.18151260504201677,2.0606060606060606,8.139999999999816,0.9443643126849359
1869,0.0,0.18151260504201677,2.090909090909091,8.22999999999982,0.9476756454866966
1870,0.0,0.18151260504201677,2.121212121212121,8.319999999999823,0.9507869504292097
1871,0.0,0.18151260504201677,2.1515151515151514,8.419999999999817,0.9537114193117422
1872,0.0,0.18151260504201677,2.1818181818181817,8.50999999999982,0.9564592512877201
1873,0.0,0.18151260504201677,2.2121212121212124,8.599999999999817,0.9590407926231368
1874,0.0,0.18151260504201677,2.2424242424242427,8.689999999999813,0.961466074324202
1875,0.0,0.18151260504201677,2.272727272727273,8.779999999999802,0.9637441380609151
1876,0.0,0.18151260504201677,2.303030303030303,8.859999999999815,0.9658842305238406
1877,0.0,0.18151260504201677,2.3333333333333335,8.949999999999811,0.9678944369503395
1878,0.0,0.18151260504201677,2.3636363636363638,9.039999999999807,0.9697824536896937
1879,0.0,0.18151260504201677,2.393939393939394,9.119999999999806,0.9715561181779645
1880,0.0,0.18151260504201677,2.4242424242424243,9.209999999999802,0.9732221044285558
1881,0.0,0.18151260504201677,2.4545454545454546,9.289999999999806,0.974787211966869
1882,0.0,0.18151260504201677,2.484848484848485,9.3749999999998,0.9762574310186227
1883,0.0,0.18151260504201677,2.515151515151515,9.459999999999795,0.9776387807343562
1884,0.0,0.18151260504201677,2.5454545454545454,9.539999999999793,0.9789367643147757
1885,0.0,0.18151260504201677,2.5757575757575757,9.619999999999798,0.9801559900255545
1886,0.0,0.18151260504201677,2.606060606060606,9.699999999999797,0.9813018044612705
1887,0.0,0.18151260504201677,2.6363636363636362,9.779999999999802,0.9823787137537248
1888,0.0,0.18151260504201677,2.666666666666667,9.859999999999793,0.9833909059165342
1889,0.0,0.18151260504201677,2.6969696969696972,9.939999999999799,0.9843423518682306
1890,0.0,0.18151260504201677,2.7272727272727275,10.019999999999783,0.98523683418017
1891,0.0,0.18151260504201677,2.757575757575758,10.099999999999785,0.9860777402957622
1892,0.0,0.18151260504201677,2.787878787878788,10.17999999999978,0.9868686679647662
1893,0.0,0.18151260504201677,2.8181818181818183,10.259999999999764,0.9876124755427154
1894,0.0,0.18151260504201677,2.8484848484848486,10.329999999999785,0.9883120909577782
1895,0.0,0.18151260504201677,2.878787878787879,10.409999999999776,0.9889697983595247
1896,0.0,0.18151260504201677,2.909090909090909,10.489999999999768,0.9895894939596422
1897,0.0,0.18151260504201677,2.9393939393939394,10.559999999999775,0.9901722292202688
1898,0.0,0.18151260504201677,2.9696969696969697,10.639999999999773,0.9907206775206993
1899,0.0,0.18151260504201677,3.0,10.70999999999978,0.9912369627318498
1900,0.0,0.19159663865546217,0.0,0.0,0.0
1901,0.0,0.19159663865546217,0.030303030303030304,0.0,0.0
1902,0.0,0.19159663865546217,0.06060606060606061,0.0,0.0
1903,0.0,0.19159663865546217,0.09090909090909091,0.0,0.0
1904,0.0,0.19159663865546217,0.12121212121212122,0.0,0.0
1905,0.0,0.19159663865546217,0.15151515151515152,0.0,0.0
1906,0.0,0.19159663865546217,0.18181818181818182,0.0,0.0
1907,0.0,0.19159663865546217,0.21212121212121213,0.0,0.0
1908,0.0,0.19159663865546217,0.24242424242424243,0.0,0.0
1909,0.0,0.19159663865546217,0.2727272727272727,0.0,0.0
1910,0.0,0.19159663865546217,0.30303030303030304,0.0,0.0
1911,0.0,0.19159663865546217,0.33333333333333337,0.0,0.0
1912,0.0,0.19159663865546217,0.36363636363636365,0.0,0.0
1913,0.0,0.19159663865546217,0.3939393939393939,0.0,0.0
1914,0.0,0.19159663865546217,0.42424242424242425,0.0,0.0
1915,0.0,0.19159663865546217,0.4545454545454546,0.0,0.0
1916,0.0,0.19159663865546217,0.48484848484848486,0.0,0.0
1917,0.0,0.19159663865546217,0.5151515151515151,0.0,0.0
1918,0.0,0.19159663865546217,0.5454545454545454,0.0,0.0
1919,0.0,0.19159663865546217,0.5757575757575758,0.0,0.0
1920,0.0,0.19159663865546217,0.6060606060606061,0.0,0.0
1921,0.0,0.19159663865546217,0.6363636363636364,0.0,0.0
1922,0.0,0.19159663865546217,0.6666666666666667,2.5700000000000074,0.1266192222570354
1923,0.0,0.19159663865546217,0.696969696969697,2.690000000000005,0.26166919716960607
1924,0.0,0.19159663865546217,0.7272727272727273,2.819999999999993,0.3402681945754725
1925,0.0,0.19159663865546217,0.7575757575757576,2.9399999999999977,0.3972571215512086
1926,0.0,0.19159663865546217,0.7878787878787878,3.069999999999993,0.4423860922028936
1927,0.0,0.19159663865546217,0.8181818181818182,3.190000000000012,0.47995556799379346
1928,0.0,0.19159663865546217,0.8484848484848485,3.3200000000000074,0.5123274499524045
1929,0.0,0.19159663865546217,0.8787878787878788,3.450000000000003,0.5409469353982671
1930,0.0,0.19159663865546217,0.9090909090909092,3.5800000000000125,0.5667720978803892
1931,0.0,0.19159663865546217,0.9393939393939394,3.719999999999999,0.5904520980387574
1932,0.0,0.19159663865546217,0.9696969696969697,3.8500000000000014,0.6124392294513435
1933,0.0,0.19159663865546217,1.0,3.980000000000004,0.6330563956071114
1934,0.0,0.19159663865546217,1.0303030303030303,4.119999999999997,0.6525281997687751
1935,0.0,0.19159663865546217,1.0606060606060606,4.25,0.6710152837259691
1936,0.0,0.19159663865546217,1.0909090909090908,4.38000000000001,0.6886278101061574
1937,0.0,0.19159663865546217,1.1212121212121213,4.519999999999982,0.7054407785445195
1938,0.0,0.19159663865546217,1.1515151515151516,4.650000000000006,0.7215094686571393
1939,0.0,0.19159663865546217,1.1818181818181819,4.780000000000001,0.7368699897671087
1940,0.0,0.19159663865546217,1.2121212121212122,4.910000000000004,0.7515481771351412
1941,0.0,0.19159663865546217,1.2424242424242424,5.040000000000006,0.7655651508924868
1942,0.0,0.19159663865546217,1.2727272727272727,5.170000000000002,0.7789372416409497
1943,0.0,0.19159663865546217,1.303030303030303,5.290000000000006,0.791678570511948
