,Meta,bsyn,bdeg,Cdk1_Period_Module,Cdk1_Amplitude_Module,Cdk1_Period_MA,Cdk1_Amplitude_MA
1169,0.0,0.4818840579710145,0.12101449275362318,0.0,0.0,0.0,0.0
1170,0.0,0.4818840579710145,0.12246376811594202,0.0,0.0,0.0,0.0
1171,0.0,0.4818840579710145,0.12391304347826086,0.0,0.0,0.0,0.0
1172,0.0,0.4818840579710145,0.1253623188405797,0.0,0.0,0.0,0.0
1173,0.0,0.4818840579710145,0.12681159420289856,0.0,0.0,0.0,0.0
1174,0.0,0.4818840579710145,0.12826086956521737,0.0,0.0,0.0,0.0
1175,0.0,0.4818840579710145,0.12971014492753624,0.0,0.0,0.0,0.0
1176,0.0,0.4818840579710145,0.13115942028985506,0.0,0.0,0.0,0.0
1177,0.0,0.4818840579710145,0.13260869565217392,0.0,0.0,0.0,0.0
1178,0.0,0.4818840579710145,0.13405797101449274,0.0,0.0,0.0,0.0
1179,0.0,0.4818840579710145,0.13550724637681158,0.0,0.0,0.0,0.0
1180,0.0,0.4818840579710145,0.13695652173913042,0.0,0.0,0.0,0.0
1181,0.0,0.4818840579710145,0.13840579710144926,0.0,0.0,0.0,0.0
1182,0.0,0.4818840579710145,0.1398550724637681,0.0,0.0,0.0,0.0
1183,0.0,0.4818840579710145,0.14130434782608695,0.0,0.0,0.0,0.0
1184,0.0,0.4818840579710145,0.1427536231884058,0.0,0.0,0.0,0.0
1185,0.0,0.4818840579710145,0.14420289855072463,0.0,0.0,0.0,0.0
1186,0.0,0.4818840579710145,0.14565217391304347,0.0,0.0,0.0,0.0
1187,0.0,0.4818840579710145,0.1471014492753623,0.0,0.0,0.0,0.0
1188,0.0,0.4818840579710145,0.14855072463768115,0.0,0.0,0.0,0.0
1189,0.0,0.4818840579710145,0.15,0.0,0.0,0.0,0.0
1190,0.0,0.4963768115942029,0.05,84.72915156084397,6.577602404237267,78.76507459040874,6.910445815483689
1191,0.0,0.4963768115942029,0.051449275362318844,79.4101672212203,6.576367837670463,75.05365750917082,6.928784533952427
1192,0.0,0.4963768115942029,0.052898550724637686,77.95689723905923,6.575184899137633,73.30136942685351,6.942156902248911
1193,0.0,0.4963768115942029,0.05434782608695653,79.5444861453928,6.574052561237726,72.9462626496495,6.951365061656192
1194,0.0,0.4963768115942029,0.05579710144927536,85.43991753702204,6.572962264803061,73.99066234748622,6.956740615644861
1195,0.0,0.4963768115942029,0.0572463768115942,106.60716626217388,6.5719154384194205,77.15571727731779,6.958152506244057
1196,0.0,0.4963768115942029,0.058695652173913045,0.0,0.0,0.0,0.0
1197,0.0,0.4963768115942029,0.060144927536231886,0.0,0.0,0.0,0.0
1198,0.0,0.4963768115942029,0.06159420289855073,0.0,0.0,0.0,0.0
1199,0.0,0.4963768115942029,0.06304347826086956,0.0,0.0,0.0,0.0
1200,0.0,0.4963768115942029,0.0644927536231884,0.0,0.0,0.0,0.0
1201,0.0,0.4963768115942029,0.06594202898550725,0.0,0.0,0.0,0.0
1202,0.0,0.4963768115942029,0.06739130434782609,0.0,0.0,0.0,0.0
1203,0.0,0.4963768115942029,0.06884057971014493,0.0,0.0,0.0,0.0
1204,0.0,0.4963768115942029,0.07028985507246377,0.0,0.0,0.0,0.0
1205,0.0,0.4963768115942029,0.07173913043478261,0.0,0.0,0.0,0.0
1206,0.0,0.4963768115942029,0.07318840579710145,0.0,0.0,0.0,0.0
1207,0.0,0.4963768115942029,0.0746376811594203,0.0,0.0,0.0,0.0
1208,0.0,0.4963768115942029,0.07608695652173914,0.0,0.0,0.0,0.0
1209,0.0,0.4963768115942029,0.07753623188405798,0.0,0.0,0.0,0.0
1210,0.0,0.4963768115942029,0.07898550724637682,0.0,0.0,0.0,0.0
1211,0.0,0.4963768115942029,0.08043478260869565,0.0,0.0,0.0,0.0
1212,0.0,0.4963768115942029,0.0818840579710145,0.0,0.0,0.0,0.0
1213,0.0,0.4963768115942029,0.08333333333333333,0.0,0.0,0.0,0.0
1214,0.0,0.4963768115942029,0.08478260869565217,0.0,0.0,0.0,0.0
1215,0.0,0.4963768115942029,0.08623188405797101,0.0,0.0,0.0,0.0
1216,0.0,0.4963768115942029,0.08768115942028985,0.0,0.0,0.0,0.0
1217,0.0,0.4963768115942029,0.0891304347826087,0.0,0.0,0.0,0.0
1218,0.0,0.4963768115942029,0.09057971014492754,0.0,0.0,0.0,0.0
1219,0.0,0.4963768115942029,0.09202898550724636,0.0,0.0,0.0,0.0
1220,0.0,0.4963768115942029,0.0934782608695652,0.0,0.0,0.0,0.0
1221,0.0,0.4963768115942029,0.09492753623188405,0.0,0.0,0.0,0.0
1222,0.0,0.4963768115942029,0.09637681159420289,0.0,0.0,0.0,0.0
1223,0.0,0.4963768115942029,0.09782608695652173,0.0,0.0,0.0,0.0
1224,0.0,0.4963768115942029,0.09927536231884057,0.0,0.0,0.0,0.0
1225,0.0,0.4963768115942029,0.10072463768115941,0.0,0.0,0.0,0.0
1226,0.0,0.4963768115942029,0.10217391304347825,0.0,0.0,0.0,0.0
1227,0.0,0.4963768115942029,0.1036231884057971,0.0,0.0,0.0,0.0
1228,0.0,0.4963768115942029,0.10507246376811594,0.0,0.0,0.0,0.0
1229,0.0,0.4963768115942029,0.10652173913043478,0.0,0.0,0.0,0.0
1230,0.0,0.4963768115942029,0.10797101449275362,0.0,0.0,0.0,0.0
1231,0.0,0.4963768115942029,0.10942028985507246,0.0,0.0,0.0,0.0
1232,0.0,0.4963768115942029,0.1108695652173913,0.0,0.0,0.0,0.0
1233,0.0,0.4963768115942029,0.11231884057971014,0.0,0.0,0.0,0.0
1234,0.0,0.4963768115942029,0.11376811594202899,0.0,0.0,0.0,0.0
1235,0.0,0.4963768115942029,0.11521739130434781,0.0,0.0,0.0,0.0
1236,0.0,0.4963768115942029,0.11666666666666665,0.0,0.0,0.0,0.0
1237,0.0,0.4963768115942029,0.1181159420289855,0.0,0.0,0.0,0.0
1238,0.0,0.4963768115942029,0.11956521739130434,0.0,0.0,0.0,0.0
1239,0.0,0.4963768115942029,0.12101449275362318,0.0,0.0,0.0,0.0
1240,0.0,0.4963768115942029,0.12246376811594202,0.0,0.0,0.0,0.0
1241,0.0,0.4963768115942029,0.12391304347826086,0.0,0.0,0.0,0.0
1242,0.0,0.4963768115942029,0.1253623188405797,0.0,0.0,0.0,0.0
1243,0.0,0.4963768115942029,0.12681159420289856,0.0,0.0,0.0,0.0
1244,0.0,0.4963768115942029,0.12826086956521737,0.0,0.0,0.0,0.0
1245,0.0,0.4963768115942029,0.12971014492753624,0.0,0.0,0.0,0.0
1246,0.0,0.4963768115942029,0.13115942028985506,0.0,0.0,0.0,0.0
1247,0.0,0.4963768115942029,0.13260869565217392,0.0,0.0,0.0,0.0
1248,0.0,0.4963768115942029,0.13405797101449274,0.0,0.0,0.0,0.0
1249,0.0,0.4963768115942029,0.13550724637681158,0.0,0.0,0.0,0.0
1250,0.0,0.4963768115942029,0.13695652173913042,0.0,0.0,0.0,0.0
1251,0.0,0.4963768115942029,0.13840579710144926,0.0,0.0,0.0,0.0
1252,0.0,0.4963768115942029,0.1398550724637681,0.0,0.0,0.0,0.0
1253,0.0,0.4963768115942029,0.14130434782608695,0.0,0.0,0.0,0.0
1254,0.0,0.4963768115942029,0.1427536231884058,0.0,0.0,0.0,0.0
1255,0.0,0.4963768115942029,0.14420289855072463,0.0,0.0,0.0,0.0
1256,0.0,0.4963768115942029,0.14565217391304347,0.0,0.0,0.0,0.0
1257,0.0,0.4963768115942029,0.1471014492753623,0.0,0.0,0.0,0.0
1258,0.0,0.4963768115942029,0.14855072463768115,0.0,0.0,0.0,0.0
1259,0.0,0.4963768115942029,0.15,0.0,0.0,0.0,0.0
1260,0.0,0.5108695652173914,0.05,96.49823675534932,6.578860867385351,84.21254856607433,6.891633649478543
1261,0.0,0.5108695652173914,0.051449275362318844,82.38247434531154,6.5776110050104455,76.77626123368191,6.916248087698962
1262,0.0,0.5108695652173914,0.052898550724637686,77.26560607894672,6.576407370997514,73.20870947872933,6.934450281975845
1263,0.0,0.5108695652173914,0.05434782608695653,75.74822599770297,6.57525874036639,71.47367659932502,6.9477944390771675
1264,0.0,0.5108695652173914,0.05579710144927536,77.0090183343193,6.574155108431036,71.0468555675543,6.957236134389172
1265,0.0,0.5108695652173914,0.0572463768115942,81.97425280950965,6.573089690671523,71.88486309117425,6.962937307639759
1266,0.0,0.5108695652173914,0.058695652173913045,97.5619469559406,6.572068223796043,74.50848587806792,6.964976362185206
1267,0.0,0.5108695652173914,0.060144927536231886,0.0,0.0,0.0,0.0
1268,0.0,0.5108695652173914,0.06159420289855073,0.0,0.0,0.0,0.0
1269,0.0,0.5108695652173914,0.06304347826086956,0.0,0.0,0.0,0.0
1270,0.0,0.5108695652173914,0.0644927536231884,0.0,0.0,0.0,0.0
1271,0.0,0.5108695652173914,0.06594202898550725,0.0,0.0,0.0,0.0
1272,0.0,0.5108695652173914,0.06739130434782609,0.0,0.0,0.0,0.0
1273,0.0,0.5108695652173914,0.06884057971014493,0.0,0.0,0.0,0.0
1274,0.0,0.5108695652173914,0.07028985507246377,0.0,0.0,0.0,0.0
1275,0.0,0.5108695652173914,0.07173913043478261,0.0,0.0,0.0,0.0
1276,0.0,0.5108695652173914,0.07318840579710145,0.0,0.0,0.0,0.0
1277,0.0,0.5108695652173914,0.0746376811594203,0.0,0.0,0.0,0.0
1278,0.0,0.5108695652173914,0.07608695652173914,0.0,0.0,0.0,0.0
1279,0.0,0.5108695652173914,0.07753623188405798,0.0,0.0,0.0,0.0
1280,0.0,0.5108695652173914,0.07898550724637682,0.0,0.0,0.0,0.0
1281,0.0,0.5108695652173914,0.08043478260869565,0.0,0.0,0.0,0.0
1282,0.0,0.5108695652173914,0.0818840579710145,0.0,0.0,0.0,0.0
1283,0.0,0.5108695652173914,0.08333333333333333,0.0,0.0,0.0,0.0
1284,0.0,0.5108695652173914,0.08478260869565217,0.0,0.0,0.0,0.0
1285,0.0,0.5108695652173914,0.08623188405797101,0.0,0.0,0.0,0.0
1286,0.0,0.5108695652173914,0.08768115942028985,0.0,0.0,0.0,0.0
1287,0.0,0.5108695652173914,0.0891304347826087,0.0,0.0,0.0,0.0
1288,0.0,0.5108695652173914,0.09057971014492754,0.0,0.0,0.0,0.0
1289,0.0,0.5108695652173914,0.09202898550724636,0.0,0.0,0.0,0.0
1290,0.0,0.5108695652173914,0.0934782608695652,0.0,0.0,0.0,0.0
1291,0.0,0.5108695652173914,0.09492753623188405,0.0,0.0,0.0,0.0
1292,0.0,0.5108695652173914,0.09637681159420289,0.0,0.0,0.0,0.0
1293,0.0,0.5108695652173914,0.09782608695652173,0.0,0.0,0.0,0.0
1294,0.0,0.5108695652173914,0.09927536231884057,0.0,0.0,0.0,0.0
1295,0.0,0.5108695652173914,0.10072463768115941,0.0,0.0,0.0,0.0
1296,0.0,0.5108695652173914,0.10217391304347825,0.0,0.0,0.0,0.0
1297,0.0,0.5108695652173914,0.1036231884057971,0.0,0.0,0.0,0.0
1298,0.0,0.5108695652173914,0.10507246376811594,0.0,0.0,0.0,0.0
1299,0.0,0.5108695652173914,0.10652173913043478,0.0,0.0,0.0,0.0
1300,0.0,0.5108695652173914,0.10797101449275362,0.0,0.0,0.0,0.0
1301,0.0,0.5108695652173914,0.10942028985507246,0.0,0.0,0.0,0.0
1302,0.0,0.5108695652173914,0.1108695652173913,0.0,0.0,0.0,0.0
1303,0.0,0.5108695652173914,0.11231884057971014,0.0,0.0,0.0,0.0
1304,0.0,0.5108695652173914,0.11376811594202899,0.0,0.0,0.0,0.0
1305,0.0,0.5108695652173914,0.11521739130434781,0.0,0.0,0.0,0.0
1306,0.0,0.5108695652173914,0.11666666666666665,0.0,0.0,0.0,0.0
1307,0.0,0.5108695652173914,0.1181159420289855,0.0,0.0,0.0,0.0
1308,0.0,0.5108695652173914,0.11956521739130434,0.0,0.0,0.0,0.0
1309,0.0,0.5108695652173914,0.12101449275362318,0.0,0.0,0.0,0.0
1310,0.0,0.5108695652173914,0.12246376811594202,0.0,0.0,0.0,0.0
1311,0.0,0.5108695652173914,0.12391304347826086,0.0,0.0,0.0,0.0
1312,0.0,0.5108695652173914,0.1253623188405797,0.0,0.0,0.0,0.0
1313,0.0,0.5108695652173914,0.12681159420289856,0.0,0.0,0.0,0.0
1314,0.0,0.5108695652173914,0.12826086956521737,0.0,0.0,0.0,0.0
1315,0.0,0.5108695652173914,0.12971014492753624,0.0,0.0,0.0,0.0
1316,0.0,0.5108695652173914,0.13115942028985506,0.0,0.0,0.0,0.0
1317,0.0,0.5108695652173914,0.13260869565217392,0.0,0.0,0.0,0.0
1318,0.0,0.5108695652173914,0.13405797101449274,0.0,0.0,0.0,0.0
1319,0.0,0.5108695652173914,0.13550724637681158,0.0,0.0,0.0,0.0
1320,0.0,0.5108695652173914,0.13695652173913042,0.0,0.0,0.0,0.0
1321,0.0,0.5108695652173914,0.13840579710144926,0.0,0.0,0.0,0.0
1322,0.0,0.5108695652173914,0.1398550724637681,0.0,0.0,0.0,0.0
1323,0.0,0.5108695652173914,0.14130434782608695,0.0,0.0,0.0,0.0
1324,0.0,0.5108695652173914,0.1427536231884058,0.0,0.0,0.0,0.0
1325,0.0,0.5108695652173914,0.14420289855072463,0.0,0.0,0.0,0.0
1326,0.0,0.5108695652173914,0.14565217391304347,0.0,0.0,0.0,0.0
1327,0.0,0.5108695652173914,0.1471014492753623,0.0,0.0,0.0,0.0
1328,0.0,0.5108695652173914,0.14855072463768115,0.0,0.0,0.0,0.0
1329,0.0,0.5108695652173914,0.15,0.0,0.0,0.0,0.0
1330,0.0,0.5253623188405797,0.05,0.0,0.0,0.0,0.0
1331,0.0,0.5253623188405797,0.051449275362318844,93.32672568674042,6.578834578618594,81.88168013268711,6.897818985724964
1332,0.0,0.5253623188405797,0.052898550724637686,80.16262757636437,6.577616920919069,74.87677603523244,6.921986326903811
1333,0.0,0.5253623188405797,0.05434782608695653,75.23776938492489,6.576451734599175,71.46083005300596,6.940017991905146
1334,0.0,0.5253623188405797,0.05579710144927536,73.67136631504773,6.5753316314333325,69.75078270287361,6.953470418956373
1335,0.0,0.5253623188405797,0.0572463768115942,74.65555003518463,6.574251460881194,69.2595526891512,6.963034282301679
1336,0.0,0.5253623188405797,0.058695652173913045,78.86573968424355,6.573214534010694,69.9221181241,6.96909232525039
1337,0.0,0.5253623188405797,0.060144927536231886,91.00894765537464,6.572215891206563,72.116534795343,6.971589053472158
1338,0.0,0.5253623188405797,0.06159420289855073,0.0,0.0,78.94269690443203,6.970218651136289
1339,0.0,0.5253623188405797,0.06304347826086956,0.0,0.0,0.0,0.0
1340,0.0,0.5253623188405797,0.0644927536231884,0.0,0.0,0.0,0.0
1341,0.0,0.5253623188405797,0.06594202898550725,0.0,0.0,0.0,0.0
1342,0.0,0.5253623188405797,0.06739130434782609,0.0,0.0,0.0,0.0
1343,0.0,0.5253623188405797,0.06884057971014493,0.0,0.0,0.0,0.0
1344,0.0,0.5253623188405797,0.07028985507246377,0.0,0.0,0.0,0.0
1345,0.0,0.5253623188405797,0.07173913043478261,0.0,0.0,0.0,0.0
1346,0.0,0.5253623188405797,0.07318840579710145,0.0,0.0,0.0,0.0
1347,0.0,0.5253623188405797,0.0746376811594203,0.0,0.0,0.0,0.0
1348,0.0,0.5253623188405797,0.07608695652173914,0.0,0.0,0.0,0.0
1349,0.0,0.5253623188405797,0.07753623188405798,0.0,0.0,0.0,0.0
1350,0.0,0.5253623188405797,0.07898550724637682,0.0,0.0,0.0,0.0
1351,0.0,0.5253623188405797,0.08043478260869565,0.0,0.0,0.0,0.0
1352,0.0,0.5253623188405797,0.0818840579710145,0.0,0.0,0.0,0.0
1353,0.0,0.5253623188405797,0.08333333333333333,0.0,0.0,0.0,0.0
1354,0.0,0.5253623188405797,0.08478260869565217,0.0,0.0,0.0,0.0
1355,0.0,0.5253623188405797,0.08623188405797101,0.0,0.0,0.0,0.0
1356,0.0,0.5253623188405797,0.08768115942028985,0.0,0.0,0.0,0.0
1357,0.0,0.5253623188405797,0.0891304347826087,0.0,0.0,0.0,0.0
1358,0.0,0.5253623188405797,0.09057971014492754,0.0,0.0,0.0,0.0
1359,0.0,0.5253623188405797,0.09202898550724636,0.0,0.0,0.0,0.0
1360,0.0,0.5253623188405797,0.0934782608695652,0.0,0.0,0.0,0.0
1361,0.0,0.5253623188405797,0.09492753623188405,0.0,0.0,0.0,0.0
1362,0.0,0.5253623188405797,0.09637681159420289,0.0,0.0,0.0,0.0
1363,0.0,0.5253623188405797,0.09782608695652173,0.0,0.0,0.0,0.0
1364,0.0,0.5253623188405797,0.09927536231884057,0.0,0.0,0.0,0.0
1365,0.0,0.5253623188405797,0.10072463768115941,0.0,0.0,0.0,0.0
1366,0.0,0.5253623188405797,0.10217391304347825,0.0,0.0,0.0,0.0
1367,0.0,0.5253623188405797,0.1036231884057971,0.0,0.0,0.0,0.0
1368,0.0,0.5253623188405797,0.10507246376811594,0.0,0.0,0.0,0.0
1369,0.0,0.5253623188405797,0.10652173913043478,0.0,0.0,0.0,0.0
1370,0.0,0.5253623188405797,0.10797101449275362,0.0,0.0,0.0,0.0
1371,0.0,0.5253623188405797,0.10942028985507246,0.0,0.0,0.0,0.0
1372,0.0,0.5253623188405797,0.1108695652173913,0.0,0.0,0.0,0.0
1373,0.0,0.5253623188405797,0.11231884057971014,0.0,0.0,0.0,0.0
1374,0.0,0.5253623188405797,0.11376811594202899,0.0,0.0,0.0,0.0
1375,0.0,0.5253623188405797,0.11521739130434781,0.0,0.0,0.0,0.0
1376,0.0,0.5253623188405797,0.11666666666666665,0.0,0.0,0.0,0.0
1377,0.0,0.5253623188405797,0.1181159420289855,0.0,0.0,0.0,0.0
1378,0.0,0.5253623188405797,0.11956521739130434,0.0,0.0,0.0,0.0
1379,0.0,0.5253623188405797,0.12101449275362318,0.0,0.0,0.0,0.0
1380,0.0,0.5253623188405797,0.12246376811594202,0.0,0.0,0.0,0.0
1381,0.0,0.5253623188405797,0.12391304347826086,0.0,0.0,0.0,0.0
1382,0.0,0.5253623188405797,0.1253623188405797,0.0,0.0,0.0,0.0
1383,0.0,0.5253623188405797,0.12681159420289856,0.0,0.0,0.0,0.0
1384,0.0,0.5253623188405797,0.12826086956521737,0.0,0.0,0.0,0.0
1385,0.0,0.5253623188405797,0.12971014492753624,0.0,0.0,0.0,0.0
1386,0.0,0.5253623188405797,0.13115942028985506,0.0,0.0,0.0,0.0
1387,0.0,0.5253623188405797,0.13260869565217392,0.0,0.0,0.0,0.0
1388,0.0,0.5253623188405797,0.13405797101449274,0.0,0.0,0.0,0.0
1389,0.0,0.5253623188405797,0.13550724637681158,0.0,0.0,0.0,0.0
1390,0.0,0.5253623188405797,0.13695652173913042,0.0,0.0,0.0,0.0
1391,0.0,0.5253623188405797,0.13840579710144926,0.0,0.0,0.0,0.0
1392,0.0,0.5253623188405797,0.1398550724637681,0.0,0.0,0.0,0.0
1393,0.0,0.5253623188405797,0.14130434782608695,0.0,0.0,0.0,0.0
1394,0.0,0.5253623188405797,0.1427536231884058,0.0,0.0,0.0,0.0
1395,0.0,0.5253623188405797,0.14420289855072463,0.0,0.0,0.0,0.0
1396,0.0,0.5253623188405797,0.14565217391304347,0.0,0.0,0.0,0.0
1397,0.0,0.5253623188405797,0.1471014492753623,0.0,0.0,0.0,0.0
1398,0.0,0.5253623188405797,0.14855072463768115,0.0,0.0,0.0,0.0
1399,0.0,0.5253623188405797,0.15,0.0,0.0,0.0,0.0
1400,0.0,0.5398550724637681,0.05,0.0,0.0,0.0,0.0
1401,0.0,0.5398550724637681,0.051449275362318844,0.0,0.0,0.0,0.0
1402,0.0,0.5398550724637681,0.052898550724637686,90.36912765089724,6.578810567271643,79.68916350480075,6.903943397338271
1403,0.0,0.5398550724637681,0.05434782608695653,78.05994183560836,6.577625599071947,73.0937279769656,6.927666411571931
1404,0.0,0.5398550724637681,0.05579710144927536,73.31636959128471,6.576490214114856,69.80301482244687,6.945527402352607
1405,0.0,0.5398550724637681,0.0572463768115942,71.71462508378649,6.575397774318711,68.11888886412687,6.958981329360636
1406,0.0,0.5398550724637681,0.058695652173913045,72.46354889457652,6.574345094066361,67.56995656470406,6.968711355856982
1407,0.0,0.5398550724637681,0.060144927536231886,76.05314483419562,6.5733301529629955,68.08935381388783,6.975055631576769
1408,0.0,0.5398550724637681,0.06159420289855073,85.83554268844159,6.572351621489565,69.94298381276212,6.978060836873333
1409,0.0,0.5398550724637681,0.06304347826086956,0.0,0.0,74.90410096042132,6.977438411354477
1410,0.0,0.5398550724637681,0.0644927536231884,0.0,0.0,0.0,0.0
1411,0.0,0.5398550724637681,0.06594202898550725,0.0,0.0,0.0,0.0
1412,0.0,0.5398550724637681,0.06739130434782609,0.0,0.0,0.0,0.0
1413,0.0,0.5398550724637681,0.06884057971014493,0.0,0.0,0.0,0.0
1414,0.0,0.5398550724637681,0.07028985507246377,0.0,0.0,0.0,0.0
1415,0.0,0.5398550724637681,0.07173913043478261,0.0,0.0,0.0,0.0
1416,0.0,0.5398550724637681,0.07318840579710145,0.0,0.0,0.0,0.0
1417,0.0,0.5398550724637681,0.0746376811594203,0.0,0.0,0.0,0.0
1418,0.0,0.5398550724637681,0.07608695652173914,0.0,0.0,0.0,0.0
1419,0.0,0.5398550724637681,0.07753623188405798,0.0,0.0,0.0,0.0
1420,0.0,0.5398550724637681,0.07898550724637682,0.0,0.0,0.0,0.0
1421,0.0,0.5398550724637681,0.08043478260869565,0.0,0.0,0.0,0.0
1422,0.0,0.5398550724637681,0.0818840579710145,0.0,0.0,0.0,0.0
1423,0.0,0.5398550724637681,0.08333333333333333,0.0,0.0,0.0,0.0
1424,0.0,0.5398550724637681,0.08478260869565217,0.0,0.0,0.0,0.0
1425,0.0,0.5398550724637681,0.08623188405797101,0.0,0.0,0.0,0.0
1426,0.0,0.5398550724637681,0.08768115942028985,0.0,0.0,0.0,0.0
1427,0.0,0.5398550724637681,0.0891304347826087,0.0,0.0,0.0,0.0
1428,0.0,0.5398550724637681,0.09057971014492754,0.0,0.0,0.0,0.0
1429,0.0,0.5398550724637681,0.09202898550724636,0.0,0.0,0.0,0.0
1430,0.0,0.5398550724637681,0.0934782608695652,0.0,0.0,0.0,0.0
1431,0.0,0.5398550724637681,0.09492753623188405,0.0,0.0,0.0,0.0
1432,0.0,0.5398550724637681,0.09637681159420289,0.0,0.0,0.0,0.0
1433,0.0,0.5398550724637681,0.09782608695652173,0.0,0.0,0.0,0.0
1434,0.0,0.5398550724637681,0.09927536231884057,0.0,0.0,0.0,0.0
1435,0.0,0.5398550724637681,0.10072463768115941,0.0,0.0,0.0,0.0
1436,0.0,0.5398550724637681,0.10217391304347825,0.0,0.0,0.0,0.0
1437,0.0,0.5398550724637681,0.1036231884057971,0.0,0.0,0.0,0.0
1438,0.0,0.5398550724637681,0.10507246376811594,0.0,0.0,0.0,0.0
1439,0.0,0.5398550724637681,0.10652173913043478,0.0,0.0,0.0,0.0
1440,0.0,0.5398550724637681,0.10797101449275362,0.0,0.0,0.0,0.0
1441,0.0,0.5398550724637681,0.10942028985507246,0.0,0.0,0.0,0.0
1442,0.0,0.5398550724637681,0.1108695652173913,0.0,0.0,0.0,0.0
1443,0.0,0.5398550724637681,0.11231884057971014,0.0,0.0,0.0,0.0
1444,0.0,0.5398550724637681,0.11376811594202899,0.0,0.0,0.0,0.0
1445,0.0,0.5398550724637681,0.11521739130434781,0.0,0.0,0.0,0.0
1446,0.0,0.5398550724637681,0.11666666666666665,0.0,0.0,0.0,0.0
1447,0.0,0.5398550724637681,0.1181159420289855,0.0,0.0,0.0,0.0
1448,0.0,0.5398550724637681,0.11956521739130434,0.0,0.0,0.0,0.0
1449,0.0,0.5398550724637681,0.12101449275362318,0.0,0.0,0.0,0.0
1450,0.0,0.5398550724637681,0.12246376811594202,0.0,0.0,0.0,0.0
1451,0.0,0.5398550724637681,0.12391304347826086,0.0,0.0,0.0,0.0
1452,0.0,0.5398550724637681,0.1253623188405797,0.0,0.0,0.0,0.0
1453,0.0,0.5398550724637681,0.12681159420289856,0.0,0.0,0.0,0.0
1454,0.0,0.5398550724637681,0.12826086956521737,0.0,0.0,0.0,0.0
1455,0.0,0.5398550724637681,0.12971014492753624,0.0,0.0,0.0,0.0
1456,0.0,0.5398550724637681,0.13115942028985506,0.0,0.0,0.0,0.0
1457,0.0,0.5398550724637681,0.13260869565217392,0.0,0.0,0.0,0.0
1458,0.0,0.5398550724637681,0.13405797101449274,0.0,0.0,0.0,0.0
1459,0.0,0.5398550724637681,0.13550724637681158,0.0,0.0,0.0,0.0
1460,0.0,0.5398550724637681,0.13695652173913042,0.0,0.0,0.0,0.0
1461,0.0,0.5398550724637681,0.13840579710144926,0.0,0.0,0.0,0.0
1462,0.0,0.5398550724637681,0.1398550724637681,0.0,0.0,0.0,0.0
1463,0.0,0.5398550724637681,0.14130434782608695,0.0,0.0,0.0,0.0
1464,0.0,0.5398550724637681,0.1427536231884058,0.0,0.0,0.0,0.0
1465,0.0,0.5398550724637681,0.14420289855072463,0.0,0.0,0.0,0.0
1466,0.0,0.5398550724637681,0.14565217391304347,0.0,0.0,0.0,0.0
1467,0.0,0.5398550724637681,0.1471014492753623,0.0,0.0,0.0,0.0
1468,0.0,0.5398550724637681,0.14855072463768115,0.0,0.0,0.0,0.0
1469,0.0,0.5398550724637681,0.15,0.0,0.0,0.0,0.0
1470,0.0,0.5543478260869565,0.05,0.0,0.0,0.0,0.0
1471,0.0,0.5543478260869565,0.051449275362318844,0.0,0.0,0.0,0.0
1472,0.0,0.5543478260869565,0.052898550724637686,0.0,0.0,0.0,0.0
1473,0.0,0.5543478260869565,0.05434782608695653,87.60070054395159,6.578781756582607,77.6220882687681,6.909968868480199
1474,0.0,0.5543478260869565,0.05579710144927536,76.06474402081297,6.577634857428664,71.39257622034143,6.933257753296971
1475,0.0,0.5543478260869565,0.0572463768115942,71.4932065410397,6.576523641870722,68.21499613727754,6.950977990330125
1476,0.0,0.5543478260869565,0.058695652173913045,69.86716091821908,6.575459468353839,66.57307605929446,6.964415001665651
1477,0.0,0.5543478260869565,0.060144927536231886,70.4151378936493,6.57443202499497,66.00590913977578,6.97430004520408
1478,0.0,0.5543478260869565,0.06159420289855073,73.48797859750165,6.57344106321906,66.37184647588793,6.980910251629702
1479,0.0,0.5543478260869565,0.06304347826086956,81.54997041407536,6.572485292924997,67.942700679567,6.9843067122251945
1480,0.0,0.5543478260869565,0.0644927536231884,0.0,0.0,71.86877882479303,6.98437242459933
1481,0.0,0.5543478260869565,0.06594202898550725,0.0,0.0,0.0,0.0
1482,0.0,0.5543478260869565,0.06739130434782609,0.0,0.0,0.0,0.0
1483,0.0,0.5543478260869565,0.06884057971014493,0.0,0.0,0.0,0.0
1484,0.0,0.5543478260869565,0.07028985507246377,0.0,0.0,0.0,0.0
1485,0.0,0.5543478260869565,0.07173913043478261,0.0,0.0,0.0,0.0
1486,0.0,0.5543478260869565,0.07318840579710145,0.0,0.0,0.0,0.0
1487,0.0,0.5543478260869565,0.0746376811594203,0.0,0.0,0.0,0.0
1488,0.0,0.5543478260869565,0.07608695652173914,0.0,0.0,0.0,0.0
1489,0.0,0.5543478260869565,0.07753623188405798,0.0,0.0,0.0,0.0
1490,0.0,0.5543478260869565,0.07898550724637682,0.0,0.0,0.0,0.0
1491,0.0,0.5543478260869565,0.08043478260869565,0.0,0.0,0.0,0.0
1492,0.0,0.5543478260869565,0.0818840579710145,0.0,0.0,0.0,0.0
1493,0.0,0.5543478260869565,0.08333333333333333,0.0,0.0,0.0,0.0
1494,0.0,0.5543478260869565,0.08478260869565217,0.0,0.0,0.0,0.0
1495,0.0,0.5543478260869565,0.08623188405797101,0.0,0.0,0.0,0.0
