,Meta,Omega,A_a,subcycles_osc,p/q,Locking
1433,0.0,0.00451324876552328,2.6666666666666665,2.0,3/1,3.0
1434,0.0,0.00451324876552328,2.888888888888889,0.0,0.0,0.0
1435,0.0,0.00451324876552328,3.111111111111111,2.0,2/1,2.0
1436,0.0,0.00451324876552328,3.333333333333333,2.0,2/1,2.0
1437,0.0,0.00451324876552328,3.5555555555555554,2.0,2/1,2.0
1438,0.0,0.00451324876552328,3.7777777777777777,4.0,4/1,4.0
1439,0.0,0.00451324876552328,4.0,0.0,0.0,0.0
1440,0.0,0.0045354815180628045,2.0,0.0,0.0,0.0
1441,0.0,0.0045354815180628045,2.2222222222222223,0.0,0.0,0.0
1442,0.0,0.0045354815180628045,2.4444444444444446,0.0,0.0,0.0
1443,0.0,0.0045354815180628045,2.6666666666666665,2.0,3/1,3.0
1444,0.0,0.0045354815180628045,2.888888888888889,0.0,0.0,0.0
1445,0.0,0.0045354815180628045,3.111111111111111,2.0,2/1,2.0
1446,0.0,0.0045354815180628045,3.333333333333333,2.0,2/1,2.0
1447,0.0,0.0045354815180628045,3.5555555555555554,2.0,2/1,2.0
1448,0.0,0.0045354815180628045,3.7777777777777777,0.0,0.0,0.0
1449,0.0,0.0045354815180628045,4.0,0.0,0.0,0.0
1450,0.0,0.004557714270602328,2.0,0.0,0.0,0.0
1451,0.0,0.004557714270602328,2.2222222222222223,0.0,0.0,0.0
1452,0.0,0.004557714270602328,2.4444444444444446,0.0,0.0,0.0
1453,0.0,0.004557714270602328,2.6666666666666665,0.0,0.0,0.0
1454,0.0,0.004557714270602328,2.888888888888889,0.0,0.0,0.0
1455,0.0,0.004557714270602328,3.111111111111111,1.0,2/1,2.0
1456,0.0,0.004557714270602328,3.333333333333333,1.0,2/1,2.0
1457,0.0,0.004557714270602328,3.5555555555555554,0.0,0.0,0.0
1458,0.0,0.004557714270602328,3.7777777777777777,0.0,0.0,0.0
1459,0.0,0.004557714270602328,4.0,0.0,0.0,0.0
1460,0.0,0.004579947023141852,2.0,0.0,0.0,0.0
1461,0.0,0.004579947023141852,2.2222222222222223,0.0,0.0,0.0
1462,0.0,0.004579947023141852,2.4444444444444446,0.0,0.0,0.0
1463,0.0,0.004579947023141852,2.6666666666666665,0.0,0.0,0.0
1464,0.0,0.004579947023141852,2.888888888888889,0.0,0.0,0.0
1465,0.0,0.004579947023141852,3.111111111111111,1.0,2/1,2.0
1466,0.0,0.004579947023141852,3.333333333333333,1.0,2/1,2.0
1467,0.0,0.004579947023141852,3.5555555555555554,2.0,2/1,2.0
1468,0.0,0.004579947023141852,3.7777777777777777,0.0,0.0,0.0
1469,0.0,0.004579947023141852,4.0,2.0,2/1,2.0
1470,0.0,0.004602179775681375,2.0,0.0,0.0,0.0
1471,0.0,0.004602179775681375,2.2222222222222223,0.0,0.0,0.0
1472,0.0,0.004602179775681375,2.4444444444444446,2.0,3/1,3.0
1473,0.0,0.004602179775681375,2.6666666666666665,0.0,0.0,0.0
1474,0.0,0.004602179775681375,2.888888888888889,0.0,0.0,0.0
1475,0.0,0.004602179775681375,3.111111111111111,1.0,2/1,2.0
1476,0.0,0.004602179775681375,3.333333333333333,1.0,2/1,2.0
1477,0.0,0.004602179775681375,3.5555555555555554,1.0,2/1,2.0
1478,0.0,0.004602179775681375,3.7777777777777777,2.0,2/1,2.0
1479,0.0,0.004602179775681375,4.0,2.0,2/1,2.0
1480,0.0,0.004624412528220899,2.0,0.0,0.0,0.0
1481,0.0,0.004624412528220899,2.2222222222222223,0.0,0.0,0.0
1482,0.0,0.004624412528220899,2.4444444444444446,0.0,0.0,0.0
1483,0.0,0.004624412528220899,2.6666666666666665,0.0,0.0,0.0
1484,0.0,0.004624412528220899,2.888888888888889,0.0,0.0,0.0
1485,0.0,0.004624412528220899,3.111111111111111,1.0,2/1,2.0
1486,0.0,0.004624412528220899,3.333333333333333,1.0,2/1,2.0
1487,0.0,0.004624412528220899,3.5555555555555554,1.0,2/1,2.0
1488,0.0,0.004624412528220899,3.7777777777777777,0.0,0.0,0.0
1489,0.0,0.004624412528220899,4.0,0.0,0.0,0.0
1490,0.0,0.004646645280760422,2.0,0.0,0.0,0.0
1491,0.0,0.004646645280760422,2.2222222222222223,0.0,0.0,0.0
1492,0.0,0.004646645280760422,2.4444444444444446,0.0,0.0,0.0
1493,0.0,0.004646645280760422,2.6666666666666665,0.0,0.0,0.0
1494,0.0,0.004646645280760422,2.888888888888889,1.0,2/1,2.0
1495,0.0,0.004646645280760422,3.111111111111111,1.0,2/1,2.0
1496,0.0,0.004646645280760422,3.333333333333333,1.0,2/1,2.0
1497,0.0,0.004646645280760422,3.5555555555555554,0.0,0.0,0.0
1498,0.0,0.004646645280760422,3.7777777777777777,2.0,2/1,2.0
1499,0.0,0.004646645280760422,4.0,0.0,0.0,0.0
1500,0.0,0.004668878033299946,2.0,0.0,0.0,0.0
1501,0.0,0.004668878033299946,2.2222222222222223,0.0,0.0,0.0
1502,0.0,0.004668878033299946,2.4444444444444446,0.0,0.0,0.0
1503,0.0,0.004668878033299946,2.6666666666666665,0.0,0.0,0.0
1504,0.0,0.004668878033299946,2.888888888888889,1.0,2/1,2.0
1505,0.0,0.004668878033299946,3.111111111111111,1.0,2/1,2.0
1506,0.0,0.004668878033299946,3.333333333333333,1.0,2/1,2.0
1507,0.0,0.004668878033299946,3.5555555555555554,0.0,0.0,0.0
1508,0.0,0.004668878033299946,3.7777777777777777,0.0,0.0,0.0
1509,0.0,0.004668878033299946,4.0,0.0,0.0,0.0
1510,0.0,0.004691110785839469,2.0,0.0,0.0,0.0
1511,0.0,0.004691110785839469,2.2222222222222223,0.0,0.0,0.0
1512,0.0,0.004691110785839469,2.4444444444444446,0.0,0.0,0.0
1513,0.0,0.004691110785839469,2.6666666666666665,0.0,0.0,0.0
1514,0.0,0.004691110785839469,2.888888888888889,1.0,2/1,2.0
1515,0.0,0.004691110785839469,3.111111111111111,1.0,2/1,2.0
1516,0.0,0.004691110785839469,3.333333333333333,1.0,2/1,2.0
1517,0.0,0.004691110785839469,3.5555555555555554,0.0,0.0,0.0
1518,0.0,0.004691110785839469,3.7777777777777777,1.0,2/1,2.0
1519,0.0,0.004691110785839469,4.0,0.0,0.0,0.0
1520,0.0,0.004713343538378993,2.0,0.0,0.0,0.0
1521,0.0,0.004713343538378993,2.2222222222222223,2.0,3/1,3.0
1522,0.0,0.004713343538378993,2.4444444444444446,0.0,0.0,0.0
1523,0.0,0.004713343538378993,2.6666666666666665,0.0,0.0,0.0
1524,0.0,0.004713343538378993,2.888888888888889,1.0,2/1,2.0
1525,0.0,0.004713343538378993,3.111111111111111,1.0,2/1,2.0
1526,0.0,0.004713343538378993,3.333333333333333,1.0,2/1,2.0
1527,0.0,0.004713343538378993,3.5555555555555554,0.0,0.0,0.0
1528,0.0,0.004713343538378993,3.7777777777777777,0.0,0.0,0.0
1529,0.0,0.004713343538378993,4.0,0.0,0.0,0.0
1530,0.0,0.004735576290918516,2.0,0.0,0.0,0.0
1531,0.0,0.004735576290918516,2.2222222222222223,2.0,3/1,3.0
1532,0.0,0.004735576290918516,2.4444444444444446,0.0,0.0,0.0
1533,0.0,0.004735576290918516,2.6666666666666665,0.0,0.0,0.0
1534,0.0,0.004735576290918516,2.888888888888889,1.0,2/1,2.0
1535,0.0,0.004735576290918516,3.111111111111111,1.0,2/1,2.0
1536,0.0,0.004735576290918516,3.333333333333333,1.0,2/1,2.0
1537,0.0,0.004735576290918516,3.5555555555555554,0.0,0.0,0.0
1538,0.0,0.004735576290918516,3.7777777777777777,1.0,2/1,2.0
1539,0.0,0.004735576290918516,4.0,0.0,0.0,0.0
1540,0.0,0.00475780904345804,2.0,0.0,0.0,0.0
1541,0.0,0.00475780904345804,2.2222222222222223,0.0,0.0,0.0
1542,0.0,0.00475780904345804,2.4444444444444446,0.0,0.0,0.0
1543,0.0,0.00475780904345804,2.6666666666666665,0.0,0.0,0.0
1544,0.0,0.00475780904345804,2.888888888888889,1.0,2/1,2.0
1545,0.0,0.00475780904345804,3.111111111111111,1.0,2/1,2.0
1546,0.0,0.00475780904345804,3.333333333333333,1.0,2/1,2.0
1547,0.0,0.00475780904345804,3.5555555555555554,1.0,2/1,2.0
1548,0.0,0.00475780904345804,3.7777777777777777,0.0,0.0,0.0
1549,0.0,0.00475780904345804,4.0,0.0,0.0,0.0
1550,0.0,0.0047800417959975635,2.0,0.0,0.0,0.0
1551,0.0,0.0047800417959975635,2.2222222222222223,0.0,0.0,0.0
1552,0.0,0.0047800417959975635,2.4444444444444446,0.0,0.0,0.0
1553,0.0,0.0047800417959975635,2.6666666666666665,1.0,2/1,2.0
1554,0.0,0.0047800417959975635,2.888888888888889,1.0,2/1,2.0
1555,0.0,0.0047800417959975635,3.111111111111111,1.0,2/1,2.0
1556,0.0,0.0047800417959975635,3.333333333333333,1.0,2/1,2.0
1557,0.0,0.0047800417959975635,3.5555555555555554,1.0,2/1,2.0
1558,0.0,0.0047800417959975635,3.7777777777777777,1.0,2/1,2.0
1559,0.0,0.0047800417959975635,4.0,0.0,0.0,0.0
1560,0.0,0.004802274548537088,2.0,0.0,0.0,0.0
1561,0.0,0.004802274548537088,2.2222222222222223,0.0,0.0,0.0
1562,0.0,0.004802274548537088,2.4444444444444446,0.0,0.0,0.0
1563,0.0,0.004802274548537088,2.6666666666666665,1.0,2/1,2.0
1564,0.0,0.004802274548537088,2.888888888888889,1.0,2/1,2.0
1565,0.0,0.004802274548537088,3.111111111111111,1.0,2/1,2.0
1566,0.0,0.004802274548537088,3.333333333333333,1.0,2/1,2.0
1567,0.0,0.004802274548537088,3.5555555555555554,1.0,2/1,2.0
1568,0.0,0.004802274548537088,3.7777777777777777,1.0,2/1,2.0
1569,0.0,0.004802274548537088,4.0,2.0,2/1,2.0
1570,0.0,0.00482450730107661,2.0,2.0,3/1,3.0
1571,0.0,0.00482450730107661,2.2222222222222223,0.0,0.0,0.0
1572,0.0,0.00482450730107661,2.4444444444444446,0.0,0.0,0.0
1573,0.0,0.00482450730107661,2.6666666666666665,1.0,2/1,2.0
1574,0.0,0.00482450730107661,2.888888888888889,1.0,2/1,2.0
1575,0.0,0.00482450730107661,3.111111111111111,1.0,2/1,2.0
1576,0.0,0.00482450730107661,3.333333333333333,1.0,2/1,2.0
1577,0.0,0.00482450730107661,3.5555555555555554,1.0,2/1,2.0
1578,0.0,0.00482450730107661,3.7777777777777777,1.0,2/1,2.0
1579,0.0,0.00482450730107661,4.0,1.0,2/1,2.0
1580,0.0,0.0048467400536161345,2.0,0.0,0.0,0.0
1581,0.0,0.0048467400536161345,2.2222222222222223,0.0,0.0,0.0
1582,0.0,0.0048467400536161345,2.4444444444444446,0.0,0.0,0.0
1583,0.0,0.0048467400536161345,2.6666666666666665,1.0,2/1,2.0
1584,0.0,0.0048467400536161345,2.888888888888889,1.0,2/1,2.0
1585,0.0,0.0048467400536161345,3.111111111111111,1.0,2/1,2.0
1586,0.0,0.0048467400536161345,3.333333333333333,1.0,2/1,2.0
1587,0.0,0.0048467400536161345,3.5555555555555554,1.0,2/1,2.0
1588,0.0,0.0048467400536161345,3.7777777777777777,1.0,2/1,2.0
1589,0.0,0.0048467400536161345,4.0,1.0,2/1,2.0
1590,0.0,0.004868972806155658,2.0,0.0,0.0,0.0
1591,0.0,0.004868972806155658,2.2222222222222223,0.0,0.0,0.0
1592,0.0,0.004868972806155658,2.4444444444444446,0.0,0.0,0.0
1593,0.0,0.004868972806155658,2.6666666666666665,1.0,2/1,2.0
1594,0.0,0.004868972806155658,2.888888888888889,1.0,2/1,2.0
1595,0.0,0.004868972806155658,3.111111111111111,1.0,2/1,2.0
1596,0.0,0.004868972806155658,3.333333333333333,1.0,2/1,2.0
1597,0.0,0.004868972806155658,3.5555555555555554,1.0,2/1,2.0
1598,0.0,0.004868972806155658,3.7777777777777777,0.0,0.0,0.0
1599,0.0,0.004868972806155658,4.0,1.0,2/1,2.0
1600,0.0,0.004891205558695181,2.0,0.0,0.0,0.0
1601,0.0,0.004891205558695181,2.2222222222222223,0.0,0.0,0.0
1602,0.0,0.004891205558695181,2.4444444444444446,0.0,0.0,0.0
1603,0.0,0.004891205558695181,2.6666666666666665,1.0,2/1,2.0
1604,0.0,0.004891205558695181,2.888888888888889,1.0,2/1,2.0
1605,0.0,0.004891205558695181,3.111111111111111,1.0,2/1,2.0
1606,0.0,0.004891205558695181,3.333333333333333,1.0,2/1,2.0
1607,0.0,0.004891205558695181,3.5555555555555554,1.0,2/1,2.0
1608,0.0,0.004891205558695181,3.7777777777777777,1.0,2/1,2.0
1609,0.0,0.004891205558695181,4.0,1.0,2/1,2.0
1610,0.0,0.004913438311234705,2.0,3.0,4/1,4.0
1611,0.0,0.004913438311234705,2.2222222222222223,0.0,0.0,0.0
1612,0.0,0.004913438311234705,2.4444444444444446,0.0,0.0,0.0
1613,0.0,0.004913438311234705,2.6666666666666665,1.0,2/1,2.0
1614,0.0,0.004913438311234705,2.888888888888889,1.0,2/1,2.0
1615,0.0,0.004913438311234705,3.111111111111111,1.0,2/1,2.0
1616,0.0,0.004913438311234705,3.333333333333333,1.0,2/1,2.0
1617,0.0,0.004913438311234705,3.5555555555555554,1.0,2/1,2.0
1618,0.0,0.004913438311234705,3.7777777777777777,1.0,2/1,2.0
1619,0.0,0.004913438311234705,4.0,1.0,2/1,2.0
1620,0.0,0.004935671063774229,2.0,0.0,0.0,0.0
1621,0.0,0.004935671063774229,2.2222222222222223,0.0,0.0,0.0
1622,0.0,0.004935671063774229,2.4444444444444446,1.0,2/1,2.0
1623,0.0,0.004935671063774229,2.6666666666666665,1.0,2/1,2.0
1624,0.0,0.004935671063774229,2.888888888888889,1.0,2/1,2.0
1625,0.0,0.004935671063774229,3.111111111111111,1.0,2/1,2.0
1626,0.0,0.004935671063774229,3.333333333333333,1.0,2/1,2.0
1627,0.0,0.004935671063774229,3.5555555555555554,1.0,2/1,2.0
1628,0.0,0.004935671063774229,3.7777777777777777,0.0,0.0,0.0
1629,0.0,0.004935671063774229,4.0,1.0,2/1,2.0
1630,0.0,0.0049579038163137515,2.0,0.0,0.0,0.0
1631,0.0,0.0049579038163137515,2.2222222222222223,0.0,0.0,0.0
1632,0.0,0.0049579038163137515,2.4444444444444446,1.0,2/1,2.0
1633,0.0,0.0049579038163137515,2.6666666666666665,1.0,2/1,2.0
1634,0.0,0.0049579038163137515,2.888888888888889,1.0,2/1,2.0
1635,0.0,0.0049579038163137515,3.111111111111111,1.0,2/1,2.0
1636,0.0,0.0049579038163137515,3.333333333333333,1.0,2/1,2.0
1637,0.0,0.0049579038163137515,3.5555555555555554,1.0,2/1,2.0
1638,0.0,0.0049579038163137515,3.7777777777777777,0.0,0.0,0.0
1639,0.0,0.0049579038163137515,4.0,1.0,2/1,2.0
1640,0.0,0.004980136568853276,2.0,0.0,0.0,0.0
1641,0.0,0.004980136568853276,2.2222222222222223,0.0,0.0,0.0
1642,0.0,0.004980136568853276,2.4444444444444446,1.0,2/1,2.0
1643,0.0,0.004980136568853276,2.6666666666666665,1.0,2/1,2.0
1644,0.0,0.004980136568853276,2.888888888888889,1.0,2/1,2.0
1645,0.0,0.004980136568853276,3.111111111111111,1.0,2/1,2.0
1646,0.0,0.004980136568853276,3.333333333333333,1.0,2/1,2.0
1647,0.0,0.004980136568853276,3.5555555555555554,1.0,2/1,2.0
1648,0.0,0.004980136568853276,3.7777777777777777,0.0,0.0,0.0
1649,0.0,0.004980136568853276,4.0,0.0,0.0,0.0
1650,0.0,0.005002369321392799,2.0,0.0,0.0,0.0
1651,0.0,0.005002369321392799,2.2222222222222223,0.0,0.0,0.0
1652,0.0,0.005002369321392799,2.4444444444444446,1.0,2/1,2.0
1653,0.0,0.005002369321392799,2.6666666666666665,1.0,2/1,2.0
1654,0.0,0.005002369321392799,2.888888888888889,1.0,2/1,2.0
1655,0.0,0.005002369321392799,3.111111111111111,1.0,2/1,2.0
1656,0.0,0.005002369321392799,3.333333333333333,1.0,2/1,2.0
1657,0.0,0.005002369321392799,3.5555555555555554,1.0,2/1,2.0
1658,0.0,0.005002369321392799,3.7777777777777777,1.0,2/1,2.0
1659,0.0,0.005002369321392799,4.0,0.0,0.0,0.0
1660,0.0,0.005024602073932323,2.0,0.0,0.0,0.0
1661,0.0,0.005024602073932323,2.2222222222222223,0.0,0.0,0.0
1662,0.0,0.005024602073932323,2.4444444444444446,1.0,2/1,2.0
1663,0.0,0.005024602073932323,2.6666666666666665,1.0,2/1,2.0
1664,0.0,0.005024602073932323,2.888888888888889,1.0,2/1,2.0
1665,0.0,0.005024602073932323,3.111111111111111,1.0,2/1,2.0
1666,0.0,0.005024602073932323,3.333333333333333,1.0,2/1,2.0
1667,0.0,0.005024602073932323,3.5555555555555554,1.0,2/1,2.0
1668,0.0,0.005024602073932323,3.7777777777777777,1.0,2/1,2.0
1669,0.0,0.005024602073932323,4.0,1.0,2/1,2.0
1670,0.0,0.005046834826471846,2.0,0.0,0.0,0.0
1671,0.0,0.005046834826471846,2.2222222222222223,0.0,0.0,0.0
1672,0.0,0.005046834826471846,2.4444444444444446,1.0,2/1,2.0
1673,0.0,0.005046834826471846,2.6666666666666665,1.0,2/1,2.0
1674,0.0,0.005046834826471846,2.888888888888889,1.0,2/1,2.0
1675,0.0,0.005046834826471846,3.111111111111111,1.0,2/1,2.0
1676,0.0,0.005046834826471846,3.333333333333333,1.0,2/1,2.0
1677,0.0,0.005046834826471846,3.5555555555555554,1.0,2/1,2.0
1678,0.0,0.005046834826471846,3.7777777777777777,1.0,2/1,2.0
1679,0.0,0.005046834826471846,4.0,1.0,2/1,2.0
1680,0.0,0.00506906757901137,2.0,0.0,0.0,0.0
1681,0.0,0.00506906757901137,2.2222222222222223,0.0,0.0,0.0
1682,0.0,0.00506906757901137,2.4444444444444446,1.0,2/1,2.0
1683,0.0,0.00506906757901137,2.6666666666666665,1.0,2/1,2.0
1684,0.0,0.00506906757901137,2.888888888888889,1.0,2/1,2.0
1685,0.0,0.00506906757901137,3.111111111111111,1.0,2/1,2.0
1686,0.0,0.00506906757901137,3.333333333333333,1.0,2/1,2.0
1687,0.0,0.00506906757901137,3.5555555555555554,1.0,2/1,2.0
1688,0.0,0.00506906757901137,3.7777777777777777,0.0,0.0,0.0
1689,0.0,0.00506906757901137,4.0,1.0,2/1,2.0
1690,0.0,0.0050913003315508935,2.0,0.0,0.0,0.0
1691,0.0,0.0050913003315508935,2.2222222222222223,0.0,0.0,0.0
1692,0.0,0.0050913003315508935,2.4444444444444446,1.0,2/1,2.0
1693,0.0,0.0050913003315508935,2.6666666666666665,1.0,2/1,2.0
1694,0.0,0.0050913003315508935,2.888888888888889,1.0,2/1,2.0
1695,0.0,0.0050913003315508935,3.111111111111111,1.0,2/1,2.0
1696,0.0,0.0050913003315508935,3.333333333333333,1.0,2/1,2.0
1697,0.0,0.0050913003315508935,3.5555555555555554,1.0,2/1,2.0
1698,0.0,0.0050913003315508935,3.7777777777777777,1.0,2/1,2.0
1699,0.0,0.0050913003315508935,4.0,1.0,2/1,2.0
1700,0.0,0.005113533084090417,2.0,0.0,0.0,0.0
1701,0.0,0.005113533084090417,2.2222222222222223,1.0,2/1,2.0
1702,0.0,0.005113533084090417,2.4444444444444446,1.0,2/1,2.0
1703,0.0,0.005113533084090417,2.6666666666666665,1.0,2/1,2.0
1704,0.0,0.005113533084090417,2.888888888888889,1.0,2/1,2.0
1705,0.0,0.005113533084090417,3.111111111111111,1.0,2/1,2.0
1706,0.0,0.005113533084090417,3.333333333333333,1.0,2/1,2.0
1707,0.0,0.005113533084090417,3.5555555555555554,1.0,2/1,2.0
1708,0.0,0.005113533084090417,3.7777777777777777,1.0,2/1,2.0
1709,0.0,0.005113533084090417,4.0,1.0,2/1,2.0
1710,0.0,0.00513576583662994,2.0,0.0,0.0,0.0
1711,0.0,0.00513576583662994,2.2222222222222223,1.0,2/1,2.0
1712,0.0,0.00513576583662994,2.4444444444444446,1.0,2/1,2.0
1713,0.0,0.00513576583662994,2.6666666666666665,1.0,2/1,2.0
1714,0.0,0.00513576583662994,2.888888888888889,1.0,2/1,2.0
1715,0.0,0.00513576583662994,3.111111111111111,1.0,2/1,2.0
1716,0.0,0.00513576583662994,3.333333333333333,1.0,2/1,2.0
1717,0.0,0.00513576583662994,3.5555555555555554,1.0,2/1,2.0
1718,0.0,0.00513576583662994,3.7777777777777777,1.0,2/1,2.0
1719,0.0,0.00513576583662994,4.0,1.0,2/1,2.0
1720,0.0,0.0051579985891694645,2.0,0.0,0.0,0.0
1721,0.0,0.0051579985891694645,2.2222222222222223,1.0,2/1,2.0
1722,0.0,0.0051579985891694645,2.4444444444444446,1.0,2/1,2.0
1723,0.0,0.0051579985891694645,2.6666666666666665,1.0,2/1,2.0
1724,0.0,0.0051579985891694645,2.888888888888889,1.0,2/1,2.0
1725,0.0,0.0051579985891694645,3.111111111111111,1.0,2/1,2.0
1726,0.0,0.0051579985891694645,3.333333333333333,1.0,2/1,2.0
1727,0.0,0.0051579985891694645,3.5555555555555554,1.0,2/1,2.0
1728,0.0,0.0051579985891694645,3.7777777777777777,1.0,2/1,2.0
1729,0.0,0.0051579985891694645,4.0,1.0,2/1,2.0
1730,0.0,0.005180231341708987,2.0,0.0,0.0,0.0
1731,0.0,0.005180231341708987,2.2222222222222223,1.0,2/1,2.0
1732,0.0,0.005180231341708987,2.4444444444444446,1.0,2/1,2.0
1733,0.0,0.005180231341708987,2.6666666666666665,1.0,2/1,2.0
1734,0.0,0.005180231341708987,2.888888888888889,1.0,2/1,2.0
1735,0.0,0.005180231341708987,3.111111111111111,1.0,2/1,2.0
1736,0.0,0.005180231341708987,3.333333333333333,1.0,2/1,2.0
1737,0.0,0.005180231341708987,3.5555555555555554,1.0,2/1,2.0
1738,0.0,0.005180231341708987,3.7777777777777777,1.0,2/1,2.0
1739,0.0,0.005180231341708987,4.0,1.0,2/1,2.0
1740,0.0,0.005202464094248511,2.0,0.0,0.0,0.0
1741,0.0,0.005202464094248511,2.2222222222222223,1.0,2/1,2.0
1742,0.0,0.005202464094248511,2.4444444444444446,1.0,2/1,2.0
1743,0.0,0.005202464094248511,2.6666666666666665,1.0,2/1,2.0
1744,0.0,0.005202464094248511,2.888888888888889,1.0,2/1,2.0
1745,0.0,0.005202464094248511,3.111111111111111,1.0,2/1,2.0
1746,0.0,0.005202464094248511,3.333333333333333,1.0,2/1,2.0
1747,0.0,0.005202464094248511,3.5555555555555554,1.0,2/1,2.0
1748,0.0,0.005202464094248511,3.7777777777777777,1.0,2/1,2.0
1749,0.0,0.005202464094248511,4.0,1.0,2/1,2.0
1750,0.0,0.005224696846788035,2.0,0.0,0.0,0.0
1751,0.0,0.005224696846788035,2.2222222222222223,1.0,2/1,2.0
1752,0.0,0.005224696846788035,2.4444444444444446,1.0,2/1,2.0
1753,0.0,0.005224696846788035,2.6666666666666665,1.0,2/1,2.0
1754,0.0,0.005224696846788035,2.888888888888889,1.0,2/1,2.0
1755,0.0,0.005224696846788035,3.111111111111111,1.0,2/1,2.0
1756,0.0,0.005224696846788035,3.333333333333333,1.0,2/1,2.0
1757,0.0,0.005224696846788035,3.5555555555555554,1.0,2/1,2.0
1758,0.0,0.005224696846788035,3.7777777777777777,1.0,2/1,2.0
1759,0.0,0.005224696846788035,4.0,1.0,2/1,2.0
1760,0.0,0.005246929599327559,2.0,0.0,0.0,0.0
1761,0.0,0.005246929599327559,2.2222222222222223,1.0,2/1,2.0
1762,0.0,0.005246929599327559,2.4444444444444446,1.0,2/1,2.0
1763,0.0,0.005246929599327559,2.6666666666666665,1.0,2/1,2.0
1764,0.0,0.005246929599327559,2.888888888888889,1.0,2/1,2.0
1765,0.0,0.005246929599327559,3.111111111111111,1.0,2/1,2.0
1766,0.0,0.005246929599327559,3.333333333333333,1.0,2/1,2.0
1767,0.0,0.005246929599327559,3.5555555555555554,1.0,2/1,2.0
1768,0.0,0.005246929599327559,3.7777777777777777,1.0,2/1,2.0
1769,0.0,0.005246929599327559,4.0,1.0,2/1,2.0
1770,0.0,0.0052691623518670815,2.0,0.0,0.0,0.0
1771,0.0,0.0052691623518670815,2.2222222222222223,1.0,2/1,2.0
1772,0.0,0.0052691623518670815,2.4444444444444446,1.0,2/1,2.0
1773,0.0,0.0052691623518670815,2.6666666666666665,1.0,2/1,2.0
1774,0.0,0.0052691623518670815,2.888888888888889,1.0,2/1,2.0
1775,0.0,0.0052691623518670815,3.111111111111111,1.0,2/1,2.0
1776,0.0,0.0052691623518670815,3.333333333333333,1.0,2/1,2.0
1777,0.0,0.0052691623518670815,3.5555555555555554,0.0,0.0,0.0
1778,0.0,0.0052691623518670815,3.7777777777777777,1.0,2/1,2.0
1779,0.0,0.0052691623518670815,4.0,1.0,2/1,2.0
1780,0.0,0.005291395104406606,2.0,0.0,0.0,0.0
1781,0.0,0.005291395104406606,2.2222222222222223,1.0,2/1,2.0
1782,0.0,0.005291395104406606,2.4444444444444446,1.0,2/1,2.0
1783,0.0,0.005291395104406606,2.6666666666666665,1.0,2/1,2.0
1784,0.0,0.005291395104406606,2.888888888888889,1.0,2/1,2.0
1785,0.0,0.005291395104406606,3.111111111111111,1.0,2/1,2.0
1786,0.0,0.005291395104406606,3.333333333333333,1.0,2/1,2.0
1787,0.0,0.005291395104406606,3.5555555555555554,0.0,0.0,0.0
1788,0.0,0.005291395104406606,3.7777777777777777,0.0,0.0,0.0
1789,0.0,0.005291395104406606,4.0,1.0,2/1,2.0
1790,0.0,0.005313627856946129,2.0,1.0,2/1,2.0
1791,0.0,0.005313627856946129,2.2222222222222223,1.0,2/1,2.0
1792,0.0,0.005313627856946129,2.4444444444444446,1.0,2/1,2.0
1793,0.0,0.005313627856946129,2.6666666666666665,1.0,2/1,2.0
1794,0.0,0.005313627856946129,2.888888888888889,1.0,2/1,2.0
1795,0.0,0.005313627856946129,3.111111111111111,1.0,2/1,2.0
1796,0.0,0.005313627856946129,3.333333333333333,1.0,2/1,2.0
1797,0.0,0.005313627856946129,3.5555555555555554,0.0,0.0,0.0
1798,0.0,0.005313627856946129,3.7777777777777777,1.0,2/1,2.0
1799,0.0,0.005313627856946129,4.0,1.0,2/1,2.0
1800,0.0,0.0053358606094856525,2.0,1.0,2/1,2.0
1801,0.0,0.0053358606094856525,2.2222222222222223,1.0,2/1,2.0
1802,0.0,0.0053358606094856525,2.4444444444444446,1.0,2/1,2.0
1803,0.0,0.0053358606094856525,2.6666666666666665,1.0,2/1,2.0
1804,0.0,0.0053358606094856525,2.888888888888889,1.0,2/1,2.0
1805,0.0,0.0053358606094856525,3.111111111111111,1.0,2/1,2.0
1806,0.0,0.0053358606094856525,3.333333333333333,1.0,2/1,2.0
1807,0.0,0.0053358606094856525,3.5555555555555554,0.0,0.0,0.0
1808,0.0,0.0053358606094856525,3.7777777777777777,1.0,2/1,2.0
1809,0.0,0.0053358606094856525,4.0,1.0,2/1,2.0
1810,0.0,0.005358093362025176,2.0,1.0,2/1,2.0
1811,0.0,0.005358093362025176,2.2222222222222223,1.0,2/1,2.0
1812,0.0,0.005358093362025176,2.4444444444444446,1.0,2/1,2.0
1813,0.0,0.005358093362025176,2.6666666666666665,1.0,2/1,2.0
1814,0.0,0.005358093362025176,2.888888888888889,1.0,2/1,2.0
1815,0.0,0.005358093362025176,3.111111111111111,1.0,2/1,2.0
1816,0.0,0.005358093362025176,3.333333333333333,0.0,0.0,0.0
1817,0.0,0.005358093362025176,3.5555555555555554,1.0,2/1,2.0
1818,0.0,0.005358093362025176,3.7777777777777777,1.0,2/1,2.0
1819,0.0,0.005358093362025176,4.0,1.0,2/1,2.0
1820,0.0,0.0053803261145647,2.0,1.0,2/1,2.0
1821,0.0,0.0053803261145647,2.2222222222222223,1.0,2/1,2.0
