,Meta,Omega,A_a,subcycles_osc,p/q,Locking
44,0.0,0.0014228961625295064,4.888888888888889,0.0,0.0,0.0
45,0.0,0.0014228961625295064,5.111111111111111,0.0,0.0,0.0
46,0.0,0.0014228961625295064,5.333333333333333,0.0,0.0,0.0
47,0.0,0.0014228961625295064,5.555555555555555,0.0,0.0,0.0
48,0.0,0.0014228961625295064,5.777777777777778,0.0,0.0,0.0
49,0.0,0.0014228961625295064,6.0,0.0,0.0,0.0
50,0.0,0.00144512891506903,4.0,0.0,0.0,0.0
51,0.0,0.00144512891506903,4.222222222222222,0.0,0.0,0.0
52,0.0,0.00144512891506903,4.444444444444445,0.0,0.0,0.0
53,0.0,0.00144512891506903,4.666666666666667,0.0,0.0,0.0
54,0.0,0.00144512891506903,4.888888888888889,0.0,0.0,0.0
55,0.0,0.00144512891506903,5.111111111111111,0.0,0.0,0.0
56,0.0,0.00144512891506903,5.333333333333333,0.0,0.0,0.0
57,0.0,0.00144512891506903,5.555555555555555,0.0,0.0,0.0
58,0.0,0.00144512891506903,5.777777777777778,0.0,0.0,0.0
59,0.0,0.00144512891506903,6.0,0.0,0.0,0.0
60,0.0,0.0014673616676085537,4.0,0.0,0.0,0.0
61,0.0,0.0014673616676085537,4.222222222222222,0.0,0.0,0.0
62,0.0,0.0014673616676085537,4.444444444444445,0.0,0.0,0.0
63,0.0,0.0014673616676085537,4.666666666666667,0.0,0.0,0.0
64,0.0,0.0014673616676085537,4.888888888888889,5.0,3/1,3.0
65,0.0,0.0014673616676085537,5.111111111111111,0.0,0.0,0.0
66,0.0,0.0014673616676085537,5.333333333333333,0.0,0.0,0.0
67,0.0,0.0014673616676085537,5.555555555555555,0.0,0.0,0.0
68,0.0,0.0014673616676085537,5.777777777777778,0.0,0.0,0.0
69,0.0,0.0014673616676085537,6.0,3.0,2/1,2.0
70,0.0,0.001489594420148077,4.0,0.0,0.0,0.0
71,0.0,0.001489594420148077,4.222222222222222,0.0,0.0,0.0
72,0.0,0.001489594420148077,4.444444444444445,0.0,0.0,0.0
73,0.0,0.001489594420148077,4.666666666666667,5.0,3/1,3.0
74,0.0,0.001489594420148077,4.888888888888889,0.0,0.0,0.0
75,0.0,0.001489594420148077,5.111111111111111,0.0,0.0,0.0
76,0.0,0.001489594420148077,5.333333333333333,0.0,0.0,0.0
77,0.0,0.001489594420148077,5.555555555555555,0.0,0.0,0.0
78,0.0,0.001489594420148077,5.777777777777778,3.0,2/1,2.0
79,0.0,0.001489594420148077,6.0,0.0,0.0,0.0
80,0.0,0.0015118271726876006,4.0,0.0,0.0,0.0
81,0.0,0.0015118271726876006,4.222222222222222,0.0,0.0,0.0
82,0.0,0.0015118271726876006,4.444444444444445,5.0,3/1,3.0
83,0.0,0.0015118271726876006,4.666666666666667,0.0,0.0,0.0
84,0.0,0.0015118271726876006,4.888888888888889,0.0,0.0,0.0
85,0.0,0.0015118271726876006,5.111111111111111,0.0,0.0,0.0
86,0.0,0.0015118271726876006,5.333333333333333,0.0,0.0,0.0
87,0.0,0.0015118271726876006,5.555555555555555,3.0,2/1,2.0
88,0.0,0.0015118271726876006,5.777777777777778,0.0,0.0,0.0
89,0.0,0.0015118271726876006,6.0,0.0,0.0,0.0
90,0.0,0.0015340599252271242,4.0,0.0,0.0,0.0
91,0.0,0.0015340599252271242,4.222222222222222,0.0,0.0,0.0
92,0.0,0.0015340599252271242,4.444444444444445,0.0,0.0,0.0
93,0.0,0.0015340599252271242,4.666666666666667,0.0,0.0,0.0
94,0.0,0.0015340599252271242,4.888888888888889,0.0,0.0,0.0
95,0.0,0.0015340599252271242,5.111111111111111,0.0,0.0,0.0
96,0.0,0.0015340599252271242,5.333333333333333,0.0,0.0,0.0
97,0.0,0.0015340599252271242,5.555555555555555,0.0,0.0,0.0
98,0.0,0.0015340599252271242,5.777777777777778,0.0,0.0,0.0
99,0.0,0.0015340599252271242,6.0,0.0,0.0,0.0
100,0.0,0.0015562926777666478,4.0,0.0,0.0,0.0
101,0.0,0.0015562926777666478,4.222222222222222,0.0,0.0,0.0
102,0.0,0.0015562926777666478,4.444444444444445,0.0,0.0,0.0
103,0.0,0.0015562926777666478,4.666666666666667,0.0,0.0,0.0
104,0.0,0.0015562926777666478,4.888888888888889,0.0,0.0,0.0
105,0.0,0.0015562926777666478,5.111111111111111,3.0,2/1,2.0
106,0.0,0.0015562926777666478,5.333333333333333,0.0,0.0,0.0
107,0.0,0.0015562926777666478,5.555555555555555,0.0,0.0,0.0
108,0.0,0.0015562926777666478,5.777777777777778,0.0,0.0,0.0
109,0.0,0.0015562926777666478,6.0,0.0,0.0,0.0
110,0.0,0.0015785254303061712,4.0,0.0,0.0,0.0
111,0.0,0.0015785254303061712,4.222222222222222,0.0,0.0,0.0
112,0.0,0.0015785254303061712,4.444444444444445,0.0,0.0,0.0
113,0.0,0.0015785254303061712,4.666666666666667,0.0,0.0,0.0
114,0.0,0.0015785254303061712,4.888888888888889,3.0,2/1,2.0
115,0.0,0.0015785254303061712,5.111111111111111,0.0,0.0,0.0
116,0.0,0.0015785254303061712,5.333333333333333,0.0,0.0,0.0
117,0.0,0.0015785254303061712,5.555555555555555,0.0,0.0,0.0
118,0.0,0.0015785254303061712,5.777777777777778,0.0,0.0,0.0
119,0.0,0.0015785254303061712,6.0,0.0,0.0,0.0
120,0.0,0.0016007581828456948,4.0,0.0,0.0,0.0
121,0.0,0.0016007581828456948,4.222222222222222,0.0,0.0,0.0
122,0.0,0.0016007581828456948,4.444444444444445,0.0,0.0,0.0
123,0.0,0.0016007581828456948,4.666666666666667,3.0,2/1,2.0
124,0.0,0.0016007581828456948,4.888888888888889,0.0,0.0,0.0
125,0.0,0.0016007581828456948,5.111111111111111,0.0,0.0,0.0
126,0.0,0.0016007581828456948,5.333333333333333,0.0,0.0,0.0
127,0.0,0.0016007581828456948,5.555555555555555,0.0,0.0,0.0
128,0.0,0.0016007581828456948,5.777777777777778,0.0,0.0,0.0
129,0.0,0.0016007581828456948,6.0,0.0,0.0,0.0
130,0.0,0.0016229909353852184,4.0,0.0,0.0,0.0
131,0.0,0.0016229909353852184,4.222222222222222,0.0,0.0,0.0
132,0.0,0.0016229909353852184,4.444444444444445,0.0,0.0,0.0
133,0.0,0.0016229909353852184,4.666666666666667,0.0,0.0,0.0
134,0.0,0.0016229909353852184,4.888888888888889,5.0,3/1,3.0
135,0.0,0.0016229909353852184,5.111111111111111,0.0,0.0,0.0
136,0.0,0.0016229909353852184,5.333333333333333,0.0,0.0,0.0
137,0.0,0.0016229909353852184,5.555555555555555,0.0,0.0,0.0
138,0.0,0.0016229909353852184,5.777777777777778,0.0,0.0,0.0
139,0.0,0.0016229909353852184,6.0,0.0,0.0,0.0
140,0.0,0.001645223687924742,4.0,0.0,0.0,0.0
141,0.0,0.001645223687924742,4.222222222222222,0.0,0.0,0.0
142,0.0,0.001645223687924742,4.444444444444445,0.0,0.0,0.0
143,0.0,0.001645223687924742,4.666666666666667,0.0,0.0,0.0
144,0.0,0.001645223687924742,4.888888888888889,0.0,0.0,0.0
145,0.0,0.001645223687924742,5.111111111111111,0.0,0.0,0.0
146,0.0,0.001645223687924742,5.333333333333333,0.0,0.0,0.0
147,0.0,0.001645223687924742,5.555555555555555,0.0,0.0,0.0
148,0.0,0.001645223687924742,5.777777777777778,0.0,0.0,0.0
149,0.0,0.001645223687924742,6.0,0.0,0.0,0.0
150,0.0,0.0016674564404642656,4.0,0.0,0.0,0.0
151,0.0,0.0016674564404642656,4.222222222222222,0.0,0.0,0.0
152,0.0,0.0016674564404642656,4.444444444444445,0.0,0.0,0.0
153,0.0,0.0016674564404642656,4.666666666666667,0.0,0.0,0.0
154,0.0,0.0016674564404642656,4.888888888888889,0.0,0.0,0.0
155,0.0,0.0016674564404642656,5.111111111111111,0.0,0.0,0.0
156,0.0,0.0016674564404642656,5.333333333333333,0.0,0.0,0.0
157,0.0,0.0016674564404642656,5.555555555555555,0.0,0.0,0.0
158,0.0,0.0016674564404642656,5.777777777777778,0.0,0.0,0.0
159,0.0,0.0016674564404642656,6.0,0.0,0.0,0.0
160,0.0,0.001689689193003789,4.0,0.0,0.0,0.0
161,0.0,0.001689689193003789,4.222222222222222,0.0,0.0,0.0
162,0.0,0.001689689193003789,4.444444444444445,0.0,0.0,0.0
163,0.0,0.001689689193003789,4.666666666666667,0.0,0.0,0.0
164,0.0,0.001689689193003789,4.888888888888889,0.0,0.0,0.0
165,0.0,0.001689689193003789,5.111111111111111,0.0,0.0,0.0
166,0.0,0.001689689193003789,5.333333333333333,0.0,0.0,0.0
167,0.0,0.001689689193003789,5.555555555555555,0.0,0.0,0.0
168,0.0,0.001689689193003789,5.777777777777778,0.0,0.0,0.0
169,0.0,0.001689689193003789,6.0,0.0,0.0,0.0
170,0.0,0.0017119219455433126,4.0,0.0,0.0,0.0
171,0.0,0.0017119219455433126,4.222222222222222,0.0,0.0,0.0
172,0.0,0.0017119219455433126,4.444444444444445,0.0,0.0,0.0
173,0.0,0.0017119219455433126,4.666666666666667,0.0,0.0,0.0
174,0.0,0.0017119219455433126,4.888888888888889,0.0,0.0,0.0
175,0.0,0.0017119219455433126,5.111111111111111,0.0,0.0,0.0
176,0.0,0.0017119219455433126,5.333333333333333,0.0,0.0,0.0
177,0.0,0.0017119219455433126,5.555555555555555,0.0,0.0,0.0
178,0.0,0.0017119219455433126,5.777777777777778,0.0,0.0,0.0
179,0.0,0.0017119219455433126,6.0,0.0,0.0,0.0
180,0.0,0.0017341546980828362,4.0,0.0,0.0,0.0
181,0.0,0.0017341546980828362,4.222222222222222,0.0,0.0,0.0
182,0.0,0.0017341546980828362,4.444444444444445,0.0,0.0,0.0
183,0.0,0.0017341546980828362,4.666666666666667,0.0,0.0,0.0
184,0.0,0.0017341546980828362,4.888888888888889,0.0,0.0,0.0
185,0.0,0.0017341546980828362,5.111111111111111,0.0,0.0,0.0
186,0.0,0.0017341546980828362,5.333333333333333,0.0,0.0,0.0
187,0.0,0.0017341546980828362,5.555555555555555,0.0,0.0,0.0
188,0.0,0.0017341546980828362,5.777777777777778,0.0,0.0,0.0
189,0.0,0.0017341546980828362,6.0,0.0,0.0,0.0
190,0.0,0.0017563874506223598,4.0,0.0,0.0,0.0
191,0.0,0.0017563874506223598,4.222222222222222,0.0,0.0,0.0
192,0.0,0.0017563874506223598,4.444444444444445,0.0,0.0,0.0
193,0.0,0.0017563874506223598,4.666666666666667,0.0,0.0,0.0
194,0.0,0.0017563874506223598,4.888888888888889,0.0,0.0,0.0
195,0.0,0.0017563874506223598,5.111111111111111,0.0,0.0,0.0
196,0.0,0.0017563874506223598,5.333333333333333,0.0,0.0,0.0
197,0.0,0.0017563874506223598,5.555555555555555,0.0,0.0,0.0
198,0.0,0.0017563874506223598,5.777777777777778,0.0,0.0,0.0
199,0.0,0.0017563874506223598,6.0,1.0,1/1,1.0
200,0.0,0.0017786202031618834,4.0,0.0,0.0,0.0
201,0.0,0.0017786202031618834,4.222222222222222,4.0,3/1,3.0
202,0.0,0.0017786202031618834,4.444444444444445,0.0,0.0,0.0
203,0.0,0.0017786202031618834,4.666666666666667,0.0,0.0,0.0
204,0.0,0.0017786202031618834,4.888888888888889,0.0,0.0,0.0
205,0.0,0.0017786202031618834,5.111111111111111,0.0,0.0,0.0
206,0.0,0.0017786202031618834,5.333333333333333,0.0,0.0,0.0
207,0.0,0.0017786202031618834,5.555555555555555,0.0,0.0,0.0
208,0.0,0.0017786202031618834,5.777777777777778,1.0,1/1,1.0
209,0.0,0.0017786202031618834,6.0,1.0,1/1,1.0
210,0.0,0.0018008529557014068,4.0,0.0,0.0,0.0
211,0.0,0.0018008529557014068,4.222222222222222,0.0,0.0,0.0
212,0.0,0.0018008529557014068,4.444444444444445,0.0,0.0,0.0
213,0.0,0.0018008529557014068,4.666666666666667,0.0,0.0,0.0
214,0.0,0.0018008529557014068,4.888888888888889,0.0,0.0,0.0
215,0.0,0.0018008529557014068,5.111111111111111,0.0,0.0,0.0
216,0.0,0.0018008529557014068,5.333333333333333,0.0,0.0,0.0
217,0.0,0.0018008529557014068,5.555555555555555,1.0,1/1,1.0
218,0.0,0.0018008529557014068,5.777777777777778,1.0,1/1,1.0
219,0.0,0.0018008529557014068,6.0,1.0,1/1,1.0
220,0.0,0.0018230857082409304,4.0,0.0,0.0,0.0
221,0.0,0.0018230857082409304,4.222222222222222,0.0,0.0,0.0
222,0.0,0.0018230857082409304,4.444444444444445,0.0,0.0,0.0
223,0.0,0.0018230857082409304,4.666666666666667,0.0,0.0,0.0
224,0.0,0.0018230857082409304,4.888888888888889,0.0,0.0,0.0
225,0.0,0.0018230857082409304,5.111111111111111,0.0,0.0,0.0
226,0.0,0.0018230857082409304,5.333333333333333,1.0,1/1,1.0
227,0.0,0.0018230857082409304,5.555555555555555,1.0,1/1,1.0
228,0.0,0.0018230857082409304,5.777777777777778,1.0,1/1,1.0
229,0.0,0.0018230857082409304,6.0,1.0,1/1,1.0
230,0.0,0.001845318460780454,4.0,0.0,0.0,0.0
231,0.0,0.001845318460780454,4.222222222222222,0.0,0.0,0.0
232,0.0,0.001845318460780454,4.444444444444445,0.0,0.0,0.0
233,0.0,0.001845318460780454,4.666666666666667,0.0,0.0,0.0
234,0.0,0.001845318460780454,4.888888888888889,0.0,0.0,0.0
235,0.0,0.001845318460780454,5.111111111111111,1.0,1/1,1.0
236,0.0,0.001845318460780454,5.333333333333333,1.0,1/1,1.0
237,0.0,0.001845318460780454,5.555555555555555,1.0,1/1,1.0
238,0.0,0.001845318460780454,5.777777777777778,1.0,1/1,1.0
239,0.0,0.001845318460780454,6.0,1.0,1/1,1.0
240,0.0,0.0018675512133199776,4.0,0.0,0.0,0.0
241,0.0,0.0018675512133199776,4.222222222222222,0.0,0.0,0.0
242,0.0,0.0018675512133199776,4.444444444444445,0.0,0.0,0.0
243,0.0,0.0018675512133199776,4.666666666666667,0.0,0.0,0.0
244,0.0,0.0018675512133199776,4.888888888888889,1.0,1/1,1.0
245,0.0,0.0018675512133199776,5.111111111111111,1.0,1/1,1.0
246,0.0,0.0018675512133199776,5.333333333333333,0.0,0.0,0.0
247,0.0,0.0018675512133199776,5.555555555555555,1.0,1/1,1.0
248,0.0,0.0018675512133199776,5.777777777777778,1.0,1/1,1.0
249,0.0,0.0018675512133199776,6.0,1.0,1/1,1.0
250,0.0,0.0018897839658595012,4.0,0.0,0.0,0.0
251,0.0,0.0018897839658595012,4.222222222222222,0.0,0.0,0.0
252,0.0,0.0018897839658595012,4.444444444444445,0.0,0.0,0.0
253,0.0,0.0018897839658595012,4.666666666666667,1.0,1/1,1.0
254,0.0,0.0018897839658595012,4.888888888888889,1.0,1/1,1.0
255,0.0,0.0018897839658595012,5.111111111111111,1.0,1/1,1.0
256,0.0,0.0018897839658595012,5.333333333333333,1.0,1/1,1.0
257,0.0,0.0018897839658595012,5.555555555555555,1.0,1/1,1.0
258,0.0,0.0018897839658595012,5.777777777777778,1.0,1/1,1.0
259,0.0,0.0018897839658595012,6.0,1.0,1/1,1.0
260,0.0,0.0019120167183990246,4.0,0.0,0.0,0.0
261,0.0,0.0019120167183990246,4.222222222222222,0.0,0.0,0.0
262,0.0,0.0019120167183990246,4.444444444444445,0.0,0.0,0.0
263,0.0,0.0019120167183990246,4.666666666666667,1.0,1/1,1.0
264,0.0,0.0019120167183990246,4.888888888888889,1.0,1/1,1.0
265,0.0,0.0019120167183990246,5.111111111111111,1.0,1/1,1.0
266,0.0,0.0019120167183990246,5.333333333333333,1.0,1/1,1.0
267,0.0,0.0019120167183990246,5.555555555555555,1.0,1/1,1.0
268,0.0,0.0019120167183990246,5.777777777777778,1.0,1/1,1.0
269,0.0,0.0019120167183990246,6.0,1.0,1/1,1.0
270,0.0,0.0019342494709385482,4.0,0.0,0.0,0.0
271,0.0,0.0019342494709385482,4.222222222222222,0.0,0.0,0.0
272,0.0,0.0019342494709385482,4.444444444444445,1.0,1/1,1.0
273,0.0,0.0019342494709385482,4.666666666666667,1.0,1/1,1.0
274,0.0,0.0019342494709385482,4.888888888888889,1.0,1/1,1.0
275,0.0,0.0019342494709385482,5.111111111111111,1.0,1/1,1.0
276,0.0,0.0019342494709385482,5.333333333333333,1.0,1/1,1.0
277,0.0,0.0019342494709385482,5.555555555555555,2.0,2/1,2.0
278,0.0,0.0019342494709385482,5.777777777777778,1.0,1/1,1.0
279,0.0,0.0019342494709385482,6.0,1.0,1/1,1.0
280,0.0,0.001956482223478072,4.0,0.0,0.0,0.0
281,0.0,0.001956482223478072,4.222222222222222,0.0,0.0,0.0
282,0.0,0.001956482223478072,4.444444444444445,1.0,1/1,1.0
283,0.0,0.001956482223478072,4.666666666666667,1.0,1/1,1.0
284,0.0,0.001956482223478072,4.888888888888889,1.0,1/1,1.0
285,0.0,0.001956482223478072,5.111111111111111,1.0,1/1,1.0
286,0.0,0.001956482223478072,5.333333333333333,2.0,2/1,2.0
287,0.0,0.001956482223478072,5.555555555555555,1.0,1/1,1.0
288,0.0,0.001956482223478072,5.777777777777778,1.0,1/1,1.0
289,0.0,0.001956482223478072,6.0,1.0,1/1,1.0
290,0.0,0.001978714976017595,4.0,0.0,0.0,0.0
291,0.0,0.001978714976017595,4.222222222222222,1.0,1/1,1.0
292,0.0,0.001978714976017595,4.444444444444445,1.0,1/1,1.0
293,0.0,0.001978714976017595,4.666666666666667,2.0,2/1,2.0
294,0.0,0.001978714976017595,4.888888888888889,2.0,2/1,2.0
295,0.0,0.001978714976017595,5.111111111111111,1.0,1/1,1.0
296,0.0,0.001978714976017595,5.333333333333333,1.0,1/1,1.0
297,0.0,0.001978714976017595,5.555555555555555,1.0,1/1,1.0
298,0.0,0.001978714976017595,5.777777777777778,1.0,1/1,1.0
299,0.0,0.001978714976017595,6.0,1.0,1/1,1.0
300,0.0,0.002000947728557119,4.0,1.0,1/1,1.0
301,0.0,0.002000947728557119,4.222222222222222,1.0,1/1,1.0
302,0.0,0.002000947728557119,4.444444444444445,1.0,1/1,1.0
303,0.0,0.002000947728557119,4.666666666666667,2.0,2/1,2.0
304,0.0,0.002000947728557119,4.888888888888889,1.0,1/1,1.0
305,0.0,0.002000947728557119,5.111111111111111,1.0,1/1,1.0
306,0.0,0.002000947728557119,5.333333333333333,1.0,1/1,1.0
307,0.0,0.002000947728557119,5.555555555555555,1.0,1/1,1.0
308,0.0,0.002000947728557119,5.777777777777778,1.0,1/1,1.0
309,0.0,0.002000947728557119,6.0,1.0,1/1,1.0
310,0.0,0.0020231804810966424,4.0,2.0,2/1,2.0
311,0.0,0.0020231804810966424,4.222222222222222,1.0,1/1,1.0
312,0.0,0.0020231804810966424,4.444444444444445,2.0,2/1,2.0
313,0.0,0.0020231804810966424,4.666666666666667,1.0,1/1,1.0
314,0.0,0.0020231804810966424,4.888888888888889,1.0,1/1,1.0
315,0.0,0.0020231804810966424,5.111111111111111,1.0,1/1,1.0
316,0.0,0.0020231804810966424,5.333333333333333,1.0,1/1,1.0
317,0.0,0.0020231804810966424,5.555555555555555,1.0,1/1,1.0
318,0.0,0.0020231804810966424,5.777777777777778,1.0,1/1,1.0
319,0.0,0.0020231804810966424,6.0,1.0,1/1,1.0
320,0.0,0.0020454132336361662,4.0,1.0,1/1,1.0
321,0.0,0.0020454132336361662,4.222222222222222,2.0,2/1,2.0
322,0.0,0.0020454132336361662,4.444444444444445,1.0,1/1,1.0
323,0.0,0.0020454132336361662,4.666666666666667,1.0,1/1,1.0
324,0.0,0.0020454132336361662,4.888888888888889,1.0,1/1,1.0
325,0.0,0.0020454132336361662,5.111111111111111,1.0,1/1,1.0
326,0.0,0.0020454132336361662,5.333333333333333,1.0,1/1,1.0
327,0.0,0.0020454132336361662,5.555555555555555,1.0,1/1,1.0
328,0.0,0.0020454132336361662,5.777777777777778,1.0,1/1,1.0
329,0.0,0.0020454132336361662,6.0,1.0,1/1,1.0
330,0.0,0.0020676459861756896,4.0,1.0,1/1,1.0
331,0.0,0.0020676459861756896,4.222222222222222,1.0,1/1,1.0
332,0.0,0.0020676459861756896,4.444444444444445,1.0,1/1,1.0
333,0.0,0.0020676459861756896,4.666666666666667,1.0,1/1,1.0
334,0.0,0.0020676459861756896,4.888888888888889,1.0,1/1,1.0
335,0.0,0.0020676459861756896,5.111111111111111,1.0,1/1,1.0
336,0.0,0.0020676459861756896,5.333333333333333,1.0,1/1,1.0
337,0.0,0.0020676459861756896,5.555555555555555,1.0,1/1,1.0
338,0.0,0.0020676459861756896,5.777777777777778,1.0,1/1,1.0
339,0.0,0.0020676459861756896,6.0,1.0,1/1,1.0
340,0.0,0.002089878738715213,4.0,2.0,2/1,2.0
341,0.0,0.002089878738715213,4.222222222222222,1.0,1/1,1.0
342,0.0,0.002089878738715213,4.444444444444445,1.0,1/1,1.0
343,0.0,0.002089878738715213,4.666666666666667,1.0,1/1,1.0
344,0.0,0.002089878738715213,4.888888888888889,1.0,1/1,1.0
345,0.0,0.002089878738715213,5.111111111111111,1.0,1/1,1.0
346,0.0,0.002089878738715213,5.333333333333333,1.0,1/1,1.0
347,0.0,0.002089878738715213,5.555555555555555,1.0,1/1,1.0
348,0.0,0.002089878738715213,5.777777777777778,1.0,1/1,1.0
349,0.0,0.002089878738715213,6.0,1.0,1/1,1.0
350,0.0,0.002112111491254737,4.0,1.0,1/1,1.0
351,0.0,0.002112111491254737,4.222222222222222,1.0,1/1,1.0
352,0.0,0.002112111491254737,4.444444444444445,1.0,1/1,1.0
353,0.0,0.002112111491254737,4.666666666666667,1.0,1/1,1.0
354,0.0,0.002112111491254737,4.888888888888889,1.0,1/1,1.0
355,0.0,0.002112111491254737,5.111111111111111,1.0,1/1,1.0
356,0.0,0.002112111491254737,5.333333333333333,1.0,1/1,1.0
357,0.0,0.002112111491254737,5.555555555555555,1.0,1/1,1.0
358,0.0,0.002112111491254737,5.777777777777778,1.0,1/1,1.0
359,0.0,0.002112111491254737,6.0,1.0,1/1,1.0
360,0.0,0.00213434424379426,4.0,1.0,1/1,1.0
361,0.0,0.00213434424379426,4.222222222222222,1.0,1/1,1.0
362,0.0,0.00213434424379426,4.444444444444445,1.0,1/1,1.0
363,0.0,0.00213434424379426,4.666666666666667,1.0,1/1,1.0
364,0.0,0.00213434424379426,4.888888888888889,1.0,1/1,1.0
365,0.0,0.00213434424379426,5.111111111111111,1.0,1/1,1.0
366,0.0,0.00213434424379426,5.333333333333333,1.0,1/1,1.0
367,0.0,0.00213434424379426,5.555555555555555,1.0,1/1,1.0
368,0.0,0.00213434424379426,5.777777777777778,1.0,1/1,1.0
369,0.0,0.00213434424379426,6.0,1.0,1/1,1.0
370,0.0,0.002156576996333784,4.0,1.0,1/1,1.0
371,0.0,0.002156576996333784,4.222222222222222,1.0,1/1,1.0
372,0.0,0.002156576996333784,4.444444444444445,1.0,1/1,1.0
373,0.0,0.002156576996333784,4.666666666666667,1.0,1/1,1.0
374,0.0,0.002156576996333784,4.888888888888889,1.0,1/1,1.0
375,0.0,0.002156576996333784,5.111111111111111,1.0,1/1,1.0
376,0.0,0.002156576996333784,5.333333333333333,1.0,1/1,1.0
377,0.0,0.002156576996333784,5.555555555555555,1.0,1/1,1.0
378,0.0,0.002156576996333784,5.777777777777778,1.0,1/1,1.0
379,0.0,0.002156576996333784,6.0,1.0,1/1,1.0
380,0.0,0.0021788097488733074,4.0,1.0,1/1,1.0
381,0.0,0.0021788097488733074,4.222222222222222,1.0,1/1,1.0
382,0.0,0.0021788097488733074,4.444444444444445,1.0,1/1,1.0
383,0.0,0.0021788097488733074,4.666666666666667,1.0,1/1,1.0
384,0.0,0.0021788097488733074,4.888888888888889,1.0,1/1,1.0
385,0.0,0.0021788097488733074,5.111111111111111,1.0,1/1,1.0
386,0.0,0.0021788097488733074,5.333333333333333,1.0,1/1,1.0
387,0.0,0.0021788097488733074,5.555555555555555,1.0,1/1,1.0
388,0.0,0.0021788097488733074,5.777777777777778,1.0,1/1,1.0
389,0.0,0.0021788097488733074,6.0,1.0,1/1,1.0
390,0.0,0.002201042501412831,4.0,1.0,1/1,1.0
391,0.0,0.002201042501412831,4.222222222222222,1.0,1/1,1.0
392,0.0,0.002201042501412831,4.444444444444445,1.0,1/1,1.0
393,0.0,0.002201042501412831,4.666666666666667,1.0,1/1,1.0
394,0.0,0.002201042501412831,4.888888888888889,1.0,1/1,1.0
395,0.0,0.002201042501412831,5.111111111111111,1.0,1/1,1.0
396,0.0,0.002201042501412831,5.333333333333333,1.0,1/1,1.0
